,label,Score
0,Won,1.03024965
1,Won,0.5504517
2,Won,0.8078144
3,Lost,0.44999784
4,Won,0.7623815999999999
5,Lost,0.7021688
6,Won,0.19937691
7,Lost,0.238520784
8,Won,0.57009435
9,Lost,0.19603461
10,Won,0.65423235
11,Lost,0.5626386750000001
12,Lost,0.43245888
13,Won,0.29464507
14,Lost,0.18633378
15,Won,0.13290364
16,Won,0.2146997625
17,Won,0.94120982
18,Won,0.77109516
19,Lost,0.20385608
20,Won,0.61607486
21,Lost,0.21774241
22,Lost,0.506120115
23,Won,0.583233075
24,Won,0.68474084
25,Lost,0.8632103000000001
26,Won,0.64442736
27,Won,0.45903150000000004
28,Lost,0.51551926
29,Won,0.83863676
30,Won,0.6437316
31,Won,0.49163437
32,Won,0.741337
33,Won,0.5847760999999999
34,Won,0.935206655
35,Won,0.84317982
36,Lost,0.699873135
37,Won,0.8560065
38,Won,0.6248135
39,Lost,0.7315608
41,Won,0.89400256
42,Won,1.0187051
43,Won,0.8672513000000001
44,Won,0.51087964
45,Won,0.54436443
46,Won,0.9120429250000001
47,Won,0.8573249
48,Lost,0.355440245
49,Won,0.98968503
50,Won,0.9179773000000001
51,Lost,0.5838468000000001
52,Won,0.7205275999999999
53,Won,0.67957336
54,Lost,0.7308388000000001
55,Won,0.8937961999999999
56,Lost,0.300375505
57,Won,0.66430324
58,Lost,0.54038376
59,Won,0.7234166
60,Lost,0.19003269
61,Lost,0.6958840999999999
62,Lost,0.41480246
63,Lost,0.14838761
64,Won,0.1413406575
65,Won,0.6652514
66,Won,0.8640129000000001
67,Lost,0.92343808
68,Won,0.47180629
69,Lost,0.9272803000000001
70,Won,1.0509195
71,Lost,0.523825025
72,Won,0.7773596
73,Won,0.89572597
74,Won,0.6582756
75,Lost,0.22996442
76,Won,0.7298621999999999
77,Won,0.573230985
78,Lost,0.669952675
79,Won,0.8192068000000001
80,Won,0.56441325
81,Won,0.13863286
82,Won,0.52471143
83,Lost,0.45071349
84,Won,0.88295245
85,Won,0.6611575
86,Won,0.30794123
87,Won,0.9556325999999999
88,Won,0.7892503
89,Won,0.69349885
91,Won,0.6596196999999999
92,Lost,0.57411987
93,Won,0.5709991000000001
94,Lost,0.9407870999999999
95,Lost,0.60372627
96,Won,0.8322278000000001
97,Lost,0.676680325
98,Won,0.9047227499999999
100,Lost,0.6923145500000001
101,Won,0.820627815
102,Lost,0.56097516
103,Won,0.5745765
104,Won,0.17842525
105,Won,0.72230515
106,Won,0.7646097
107,Won,0.40342113
108,Lost,0.56229487
109,Won,0.45575634
110,Won,0.67543525
111,Won,1.0143178
112,Lost,0.82440805
113,Won,0.74204518
114,Won,0.7125317
115,Won,0.54783785
