game_id,team_history___v_ovr_wr_ytd,line___h_ml,home_field___v_visitor__close_wr_last_8_games,team_history___v_pfr_wr_ytd,home_field___h_home__open_wr_last_8_games,rankings___h__dave_or_wtddvoa,team_history___h_ovr_wr_past_2_seasons,line___h_close_line,rankings___v__def_rank,team_history___h_close_wr_ytd,travel___v_home_body_time,time_date___game_time_local,time_date___week_id,line___h_pfr_line,home_field___h_home__close_wr_last_8_games,home_field___v_visitor__open_wr_last_4_games,team_history___h_close_wr_past_3_seasons,home_field___v_visitor__close_wr_last_4_games,weather___temperature,rankings___h__estim_winrate,team_history___h_pfr_wr_past_5_games,rankings___v__s_t_dvoa,travel___v_tz_change_last_10_days,team_history___v_close_wr_past_3_seasons,team_history___v_pfr_wr_past_2_seasons,team_history___h_ovr_wr_ytd,team_history___v_close_wr_past_2_seasons,travel___h_body_clock_from_last_wk,rankings___h__totaldvoa,matchup___h_wr_past_5_games,home_field___v_visitor__close_wr_ytd,home_field___h_home__ovr_wr_last_8_games,rankings___v__dave_or_wtddvoa,travel___v_dist_from_home,home_field___h_home__ovr_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___v_visitor__open_wr_ytd,team_history___v_close_wr_ytd,rankings___h__defensedvoa,team_history___h_ovr_wr_past_5_games,line___pfr_ou,home_field___h_consecutive_home,rankings___h__off_rank,travel___h_travel_from_last_10_days,matchup___h_wr_past_2_seasons,travel___v_tz_change_last_game,travel___v_travel_from_last_game_decay,matchup___h_wr_past_3_seasons,rankings___h__def_rank,travel___h_same_stadium_last_game,matchup___is_same_conf,team_history___v_pfr_wr_past_5_games,home_field___v_visitor__ovr_wr_last_4_games,travel___h_travel_from_last_game,time_date___is_sunday,time_date___is_superbowl,rankings___v__estim_winrate,home_field___v_is_home,team_history___h_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,line___v_ml,travel___v_days_since_last_game,rankings___h__s_t_rank,home_field___h_home__pfr_wr_last_4_games,weather___is_dome,team_history___h_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___h_close_wr_past_5_games,home_field___v_visitor__pfr_wr_last_8_games,team_history___v_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,weather___humidity_pct,rankings___v__defensedvoa,rankings___h__offensedvoa,rankings___v__s_t_rank,rankings___v__off_rank,travel___h_travel_from_last_game_decay,team_history___h_pfr_wr_ytd,home_field___h_home__open_wr_ytd,team_history___v_close_wr_past_5_games,weather___wind_chill,line___open_ou,home_field___h_home__pfr_wr_ytd,travel___v_same_stadium_last_game,rankings___h__s_t_dvoa,travel___v_body_clock_from_last_wk,weather___wind_mph,team_history___v_ovr_wr_past_3_seasons,line___h_open_line,team_history___h_pfr_wr_past_2_seasons,team_history___h_open_wr_past_2_seasons,travel___v_travel_from_last_game,travel___h_days_since_last_game,home_field___v_visitor__open_wr_last_8_games,team_history___v_ovr_wr_past_5_games,home_field___v_visitor__ovr_wr_last_8_games,line___close_ou,rankings___v__offensedvoa,home_field___v_visitor__pfr_wr_last_4_games,home_field___h_home__close_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,team_history___v_open_wr_ytd,travel___h_tz_change_last_game,time_date___game_time_eastern,team_history___v_open_wr_past_5_games,home_field___h_is_home,matchup___is_same_division,weather___is_grass,matchup___h_wr_ytd,team_history___h_open_wr_past_3_seasons,home_field___h_home__close_wr_ytd,home_field___h_home__ovr_wr_last_4_games,travel___h_tz_change_last_10_days,home_field___v_visitor__pfr_wr_ytd,rankings___v__totaldvoa,travel___v_travel_from_last_10_days,team_history___h_close_wr_past_2_seasons,home_field___v_visitor__ovr_wr_ytd,time_date___is_playoffs,team_history___h_ovr_wr_past_3_seasons,time_date___day_of_week,home_field___v_consecutive_visitor,team_history___v_open_wr_past_2_seasons,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,label,dataset,fold,score
200710070htx,0.0,-215,0.5,0.25,0.5,-3.6,0.5,-4.5,29.0,0.75,13.0,12.0,5.0,-5.5,1.0,0.5,0.75,0.5,68.0,0.45,0.75,-2.7,-1.0,0.25,0.25,0.5,0.25,13.0,5.5,0.5,0.25,0.5,-20.0,15.622924121917773,0.5,0.5,0.25,0.25,2.3,0.5,43.5,1,20.0,11.739163794210382,0.5,-1.0,15.622924121917773,0.5,17.0,0,1.0,0.25,0.0,11.739163794210382,1.0,0.0,0.275,0.0,0.5,0.0,185,7.0,1.0,1.0,1,0.75,0.25,0.75,0.5,0.25,0.5,0.0,22.4,-2.8,22.0,18.0,11.739163794210382,0.75,0.5,0.25,68.0,42.5,0.75,0,10.6,13.0,0.0,0.0,-5.5,0.75,0.5,15.622924121917773,7.0,0.5,0.0,0.0,43.5,1.3,0.5,1.0,1.0,0.25,-1.0,13.0,0.25,1.0,0.0,1,0.5,0.5,0.75,0.5,-1.0,0.25,-23.8,15.622924121917773,0.75,0.0,0.0,0.5,6.0,1,0.25,-1,1,5,2007,3,4.5,1,training,0,0.48920152
200910180nor,1.0,-180,1.0,0.9,1.0,32.7,0.6,-3.0,3.0,1.0,13.0,12.0,6.0,-3.0,1.0,1.0,0.5694444444444444,1.0,68.0,1.25,0.8,-3.2,-1.0,0.7261904761904762,0.75,1.0,0.75,12.0,59.3,0.5,0.9,1.0,37.2,19.341748889927192,1.0,1.0,0.9,0.9,-28.8,0.8,47.5,2,2.0,0.0,0.5,-1.0,19.341748889927192,0.5,2.0,1,1.0,0.9,1.0,0.0,1.0,0.0,0.78,0.0,1.0,0.7727272727272727,160,7.0,20.0,1.0,1,0.5694444444444444,0.7261904761904762,0.8,1.0,0.7023809523809523,1.0,0.0,-26.9,33.0,23.0,8.0,0.0,1.0,1.0,0.9,68.0,49.0,1.0,0,-2.5,13.0,0.0,0.7380952380952381,-3.5,0.725,0.775,19.341748889927192,14.0,1.0,1.0,1.0,47.5,21.7,1.0,1.0,1.0,0.9,0.0,13.0,0.9,1.0,0.0,0,0.5,0.5972222222222222,1.0,1.0,0.0,0.9,45.3,19.341748889927192,0.725,1.0,0.0,0.5277777777777778,6.0,1,0.7045454545454546,1,1,6,2009,21,3.0,1,training,0,0.48376
200810120nor,0.25,-300,1.0,0.5,0.6666666666666666,7.5,0.42857142857142855,-7.0,15.0,0.6,10.0,12.0,6.0,-7.0,0.6666666666666666,1.0,0.42857142857142855,1.0,68.0,0.6,0.6,7.6,0.0,0.4,0.4,0.4,0.4,12.0,9.9,0.5,0.5,0.6666666666666666,-13.3,33.053171905402685,0.4,0.6666666666666666,0.5,0.5,9.6,0.4,47.5,3,10.0,0.0,0.5,2.0,3.205231072986023,0.5,22.0,1,0.0,0.4,0.5,0.0,1.0,0.0,0.55,0.0,0.6,0.25,250,14.0,2.0,0.6666666666666666,1,0.42857142857142855,0.4,0.6,1.0,0.4,0.6,0.0,1.6,11.2,3.0,27.0,0.0,0.6,0.6,0.4,68.0,47.5,0.6,0,8.4,10.0,0.0,0.25,-9.0,0.42857142857142855,0.42857142857142855,33.053171905402685,6.0,1.0,0.2,0.5,47.0,-12.3,1.0,0.6666666666666666,0.6666666666666666,0.5,0.0,13.0,0.4,1.0,0.0,0,0.5,0.42857142857142855,0.6,0.6666666666666666,0.0,0.5,-6.3,0.0,0.42857142857142855,0.25,0.0,0.42857142857142855,6.0,1,0.4,1,1,6,2008,31,7.0,1,training,0,0.7627768
201001240nor,0.7647058823529411,-185,0.5,0.6176470588235294,0.5,13.5,0.6666666666666666,-4.0,15.0,0.5294117647058824,18.0,18.0,20.0,-3.5,0.5,0.25,0.5204081632653061,0.25,68.0,0.5190258251586375,0.2,4.2,0.0,0.49,0.4852941176470588,0.8235294117647058,0.4852941176470588,18.0,23.4,0.0,0.6176470588235294,0.75,13.4,15.355303418236325,0.8235294117647058,0.5,0.6470588235294118,0.6176470588235294,1.3,0.4,54.0,2,2.0,0.0,0.0,0.0,15.355303418236325,0.0,14.0,1,1.0,0.6,0.25,0.0,1.0,0.0,0.5294328528952108,0.0,0.5294117647058824,0.6764705882352942,165,7.0,28.0,0.5,1,0.5204081632653061,0.49,0.2,0.5,0.53,0.2,0.0,1.7,27.6,3.0,9.0,0.0,0.5294117647058824,0.5294117647058824,0.6,68.0,54.0,0.5294117647058824,0,-2.8,18.0,0.0,0.62,-4.5,0.5909090909090909,0.6212121212121212,15.355303418236325,8.0,0.5,0.6,0.5,54.0,15.2,0.25,0.5,0.5,0.6470588235294118,0.0,19.0,0.6,1.0,0.0,0,0.5,0.5408163265306123,0.5294117647058824,0.5,0.0,0.6176470588235294,17.7,15.355303418236325,0.5909090909090909,0.7647058823529411,1.0,0.5918367346938775,6.0,1,0.5147058823529411,-1,1,20,2009,3,4.0,1,training,0,0.66757184
201012260cle,0.7142857142857143,170,0.6428571428571429,0.5357142857142857,0.3333333333333333,0.5,0.3333333333333333,4.0,6.0,0.35714285714285715,13.0,13.0,16.0,4.0,0.3333333333333333,0.625,0.4782608695652174,0.625,26.0,0.4928571428571429,0.2,6.1,0.0,0.6078431372549019,0.53125,0.35714285714285715,0.53125,13.0,0.1,0.0,0.5357142857142857,0.5,30.7,5.544067420053612,0.35714285714285715,0.25,0.5357142857142857,0.5357142857142857,1.9,0.4,40.0,1,22.0,3.7076221039501935,0.0,0.0,5.544067420053612,0.0,14.0,0,1.0,0.6,0.5,3.7076221039501935,1.0,0.0,0.7214285714285714,0.0,0.35714285714285715,0.625,-200,7.0,10.0,0.25,1,0.4673913043478261,0.6078431372549019,0.2,0.6428571428571429,0.6078431372549019,0.2,73.0,-7.2,0.0,4.0,13.0,3.7076221039501935,0.35714285714285715,0.35714285714285715,0.6,13.0,39.0,0.35714285714285715,0,2.0,13.0,18.0,0.6470588235294118,3.0,0.5,0.5,5.544067420053612,7.0,0.6428571428571429,0.8,0.5714285714285714,40.0,10.4,0.625,0.25,0.3333333333333333,0.5357142857142857,0.0,13.0,0.6,1.0,1.0,1,0.0,0.4782608695652174,0.35714285714285715,0.5,0.0,0.5357142857142857,23.8,5.544067420053612,0.5,0.7142857142857143,0.0,0.3043478260869565,6.0,1,0.515625,-1,-1,16,2010,-10,4.0,0,training,0,0.16682085
201309230den,0.5,-1400,1.0,1.0,1.0,33.0,0.7894736842105263,-16.5,19.0,1.0,18.0,19.0,3.0,-16.5,1.0,1.0,0.5675675675675675,1.0,64.0,0.5190258251586375,0.8,-10.1,1.0,0.5,0.3888888888888889,1.0,0.3888888888888889,21.0,72.1,0.6,1.0,1.0,-15.7,17.295681034350757,1.0,1.0,1.0,1.0,-13.6,0.8,48.5,1,2.0,30.964119534864306,1.0,1.0,12.392897443892073,0.75,7.0,0,1.0,0.8,0.0,30.964119534864306,0.0,0.0,0.5294328528952108,0.0,1.0,0.2777777777777778,850,8.0,1.0,1.0,1,0.5675675675675675,0.5,0.8,1.0,0.4558823529411765,0.8,28.0,2.4,47.1,29.0,18.0,22.18676194790228,1.0,1.0,0.8,64.0,49.0,1.0,0,11.4,18.0,16.0,0.38235294117647056,-14.5,0.6842105263157895,0.7105263157894737,17.295681034350757,8.0,1.0,0.4,0.0,50.5,-0.8,1.0,1.0,1.0,1.0,-2.0,21.0,0.8,1.0,1.0,1,0.5,0.6081081081081081,1.0,1.0,-2.0,1.0,-13.4,17.295681034350757,0.6578947368421053,0.5,0.0,0.6486486486486487,0.0,1,0.3888888888888889,-1,1,3,2013,16,16.5,1,training,0,0.68387014
200909270nyj,0.0,-130,1.0,0.5,1.0,-4.8,0.6111111111111112,-1.0,17.0,1.0,12.0,13.0,3.0,-1.0,1.0,1.0,0.4558823529411765,1.0,66.0,0.5190258251586375,0.4,-11.1,1.0,0.6111111111111112,0.6842105263157895,1.0,0.7105263157894737,13.0,35.3,0.5,0.5,1.0,11.8,13.517869550761311,1.0,1.0,0.5,0.5,-17.7,0.6,36.0,2,15.0,0.0,1.0,1.0,13.517869550761311,0.5,6.0,1,1.0,0.4,0.0,0.0,1.0,0.0,0.5294328528952108,0.0,1.0,0.6842105263157895,110,7.0,1.0,1.0,1,0.4558823529411765,0.5833333333333334,0.4,1.0,0.5833333333333334,0.4,90.0,4.6,7.7,31.0,14.0,0.0,1.0,1.0,0.4,66.0,38.0,1.0,0,9.9,12.0,8.0,0.6388888888888888,-2.0,0.5,0.5,13.517869550761311,7.0,1.0,0.2,0.0,36.0,8.9,1.0,1.0,1.0,0.5,0.0,13.0,0.4,1.0,0.0,0,0.5,0.4558823529411765,1.0,1.0,0.0,0.5,-6.7,13.517869550761311,0.5,0.0,0.0,0.4411764705882353,6.0,1,0.6578947368421053,1,1,3,2009,7,1.0,1,training,0,0.098086715
200911290phi,0.3,-480,0.5,0.35,0.6,28.6,0.603448275862069,-10.0,11.0,0.6,13.0,13.0,12.0,-10.0,0.6,0.5,0.5777777777777777,0.5,56.0,0.6799999999999999,0.6,-1.0,1.0,0.4186046511627907,0.40384615384615385,0.6,0.38461538461538464,12.0,30.4,0.4,0.35,0.6,-8.7,1.9661519946586024,0.6,0.75,0.35,0.35,-10.9,0.6,40.5,1,12.0,12.602775297564412,0.3333333333333333,1.0,23.06261102696093,0.4,2.0,0,1.0,0.4,0.0,12.602775297564412,1.0,0.0,0.42,0.0,0.6,0.4230769230769231,405,7.0,4.0,0.75,1,0.5777777777777777,0.4302325581395349,0.6,0.5,0.4069767441860465,0.6,52.0,-3.0,14.2,22.0,24.0,12.602775297564412,0.6,0.6,0.4,56.0,41.0,0.6,0,5.3,12.0,10.0,0.4651162790697674,-9.0,0.6206896551724138,0.6206896551724138,23.06261102696093,7.0,0.5,0.2,0.0,40.5,-11.4,0.5,0.75,0.6,0.35,1.0,13.0,0.4,1.0,1.0,1,1.0,0.5777777777777777,0.6,0.75,1.0,0.35,-9.4,23.06261102696093,0.6206896551724138,0.3,0.0,0.5666666666666667,6.0,2,0.3461538461538461,-1,1,12,2009,3,10.0,1,training,0,0.8958957
201012120car,0.8333333333333334,310,0.6666666666666666,0.6666666666666666,0.16666666666666666,-38.4,0.32142857142857145,8.0,16.0,0.25,13.0,13.0,14.0,7.5,0.16666666666666666,0.75,0.4777777777777778,0.75,44.0,0.21666666666666667,0.2,4.1,0.0,0.6222222222222222,0.6785714285714286,0.08333333333333333,0.6785714285714286,10.0,-38.3,0.4,0.6666666666666666,0.16666666666666666,17.0,3.839842454749935,0.08333333333333333,0.25,0.6666666666666666,0.6666666666666666,2.6,0.0,41.0,1,32.0,43.28387485876581,0.5,0.0,7.435510426493937,0.5,18.0,0,1.0,0.8,0.75,43.28387485876581,1.0,0.0,0.6749999999999999,0.0,0.25,0.6785714285714286,-400,7.0,17.0,0.25,1,0.4777777777777778,0.6222222222222222,0.2,0.6666666666666666,0.6444444444444445,0.2,94.0,2.1,-35.8,5.0,6.0,43.28387485876581,0.25,0.25,0.8,44.0,42.0,0.25,0,0.2,13.0,14.0,0.6666666666666666,7.0,0.42857142857142855,0.42857142857142855,7.435510426493937,7.0,0.6666666666666666,1.0,0.6666666666666666,41.5,16.1,0.75,0.25,0.16666666666666666,0.6666666666666666,3.0,13.0,0.8,1.0,1.0,1,0.5,0.4555555555555556,0.25,0.25,3.0,0.6666666666666666,18.0,7.435510426493937,0.42857142857142855,0.8333333333333334,0.0,0.4666666666666667,6.0,2,0.6785714285714286,-1,-1,14,2010,-21,8.0,0,training,0,0.16906407
201210210rai,0.2,-280,0.75,0.4,0.5,-16.4,0.42857142857142855,-6.0,30.0,0.4,16.0,13.0,7.0,-6.0,0.5,1.0,0.5405405405405406,0.75,62.0,0.36,0.4,0.2,0.0,0.4864864864864865,0.4523809523809524,0.2,0.42857142857142855,16.0,-20.2,0.0,0.3,0.5,-33.4,41.23752844548277,0.2,0.5,0.4,0.3,12.8,0.2,44.0,1,14.0,38.00994785924468,0.5,-3.0,3.998884219792585,0.0,25.0,0,1.0,0.4,0.5,38.00994785924468,1.0,0.0,0.14,0.0,0.4,0.2857142857142857,240,14.0,29.0,0.5,1,0.5405405405405406,0.5,0.4,1.0,0.4594594594594595,0.4,49.0,18.8,-0.4,17.0,29.0,38.00994785924468,0.4,0.4,0.3,62.0,42.5,0.4,0,-7.0,16.0,11.0,0.3783783783783784,-5.0,0.5714285714285714,0.5,41.23752844548277,7.0,1.0,0.2,0.5,44.5,-22.5,1.0,0.5,0.5,0.4,-3.0,16.0,0.4,1.0,0.0,1,0.5,0.5,0.4,0.5,-3.0,0.4,-41.1,0.0,0.5714285714285714,0.2,0.0,0.4594594594594595,6.0,1,0.3809523809523809,-1,1,7,2012,3,6.0,1,training,0,0.8441341
