dataset,did_cover_sbr,did_win,final_margin,fold,game_id,home_field___h_consecutive_home,home_field___h_home__close_wr_last_4_games,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___h_home__open_wr_last_8_games,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_4_games,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_ytd,home_field___h_is_home,home_field___v_consecutive_visitor,home_field___v_is_home,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__open_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,home_field___v_visitor__pfr_wr_ytd,label,line___close_ou,line___h_close_line,line___h_ml,line___h_open_line,line___h_pfr_line,line___open_ou,line___pfr_ou,line___v_ml,matchup___h_wr_past_2_seasons,matchup___h_wr_past_3_seasons,matchup___h_wr_past_5_games,matchup___h_wr_ytd,matchup___is_same_conf,matchup___is_same_division,rankings___h__dave_or_wtddvoa,rankings___h__def_rank,rankings___h__defensedvoa,rankings___h__estim_winrate,rankings___h__off_rank,rankings___h__offensedvoa,rankings___h__s_t_dvoa,rankings___h__s_t_rank,rankings___h__totaldvoa,rankings___v__dave_or_wtddvoa,rankings___v__def_rank,rankings___v__defensedvoa,rankings___v__estim_winrate,rankings___v__off_rank,rankings___v__offensedvoa,rankings___v__s_t_dvoa,rankings___v__s_t_rank,rankings___v__totaldvoa,sbr_spread,season,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_open_wr_past_2_seasons,team_history___h_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,team_history___h_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_past_5_games,team_history___h_ovr_wr_ytd,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_5_games,team_history___h_pfr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_close_wr_past_5_games,team_history___v_close_wr_ytd,team_history___v_open_wr_past_2_seasons,team_history___v_open_wr_past_3_seasons,team_history___v_open_wr_past_5_games,team_history___v_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_2_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_5_games,team_history___v_pfr_wr_ytd,time_date___day_of_week,time_date___game_time_eastern,time_date___game_time_local,time_date___is_playoffs,time_date___is_sunday,time_date___is_superbowl,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_same_stadium_last_game,travel___h_travel_from_last_10_days,travel___h_travel_from_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_10_days,travel___h_tz_change_last_game,travel___v_body_clock_from_last_wk,travel___v_days_since_last_game,travel___v_dist_from_home,travel___v_home_body_time,travel___v_same_stadium_last_game,travel___v_travel_from_last_10_days,travel___v_travel_from_last_game,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph,week_id
training,1,1,13,0.0,201109180oti,1,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,13,39.0,6.0,210,4.0,6.0,37.5,39.0,-250,0.5,0.5,0.5,0.5,1.0,0.0,-15.1,14.0,-5.7,0.5190258251586375,9.0,20.2,-0.6,17.0,25.4,22.9,1.0,-53.5,0.5294328528952108,3.0,43.8,3.6,13.0,100.9,6.0,2011,0.4705882352941176,0.42424242424242425,0.6,0.0,0.5,0.4848484848484849,0.7,1.0,0.35294117647058826,0.42424242424242425,0.2,0.0,0.4705882352941176,0.4545454545454545,0.6,0.0,0.5526315789473685,0.5405405405405406,0.6,1.0,0.5526315789473685,0.527027027027027,0.6,1.0,0.7368421052631579,0.6486486486486487,0.8,1.0,0.5526315789473685,0.5405405405405406,0.6,1.0,6.0,13.0,12.0,0.0,1.0,0.0,2.0,13.0,7.0,0,7.777636709316006,7.777636709316006,7.777636709316006,-1.0,-1.0,13.0,7.0,10.614931705903707,13.0,0,10.614931705903707,10.614931705903707,10.614931705903707,-1.0,-1.0,54.0,1,1,76.0,76.0,11.0,2
training,1,1,28,3.0,201211250nyg,1,0.25,0.2,0.4,0.25,0.2,0.45,0.75,0.6,0.6,0.25,0.2,0.4,1.0,2,0.0,0.75,0.8,0.6,0.75,0.8,0.6,0.75,0.6,0.7,0.75,0.6,0.5,28,50.5,-2.0,-150,-2.5,-2.5,49.0,51.5,130,0.5,0.33333333333333337,0.4,0.5,1.0,0.0,13.7,11.0,-3.2,0.5900000000000001,7.0,10.1,1.4,15.0,14.8,29.6,7.0,-11.7,0.79,3.0,18.3,1.1,16.0,31.1,2.0,2012,0.55,0.5108695652173914,0.4,0.4,0.5666666666666667,0.5217391304347826,0.4,0.45,0.6333333333333333,0.6304347826086957,0.6,0.6,0.55,0.5108695652173914,0.4,0.4,0.6296296296296297,0.6382978723404256,0.8,0.6,0.6296296296296297,0.6382978723404256,0.8,0.6,0.8148148148148148,0.7659574468085106,1.0,0.7,0.5925925925925926,0.6170212765957447,0.8,0.5,6.0,21.0,21.0,0.0,1.0,0.0,12.0,21.0,14.0,0,0.0,10.582115265536718,1.026168525189982,0.0,0.0,21.0,7.0,14.465839952623732,20.0,0,9.100138914565258,9.100138914565258,9.100138914565258,0.0,0.0,60.0,1,0,34.0,23.0,17.0,12
training,1,1,22,2.0,201411020nwe,3,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.75,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5714285714285714,0.5,0.5,0.7142857142857143,0.5,0.5,0.8571428571428571,0.5,0.5,0.5714285714285714,22,53.0,3.0,140,3.5,3.0,54.0,52.5,-165,0.5,0.6666666666666667,0.8,0.5,1.0,0.0,7.3,22.0,5.4,0.5,11.0,7.5,4.9,4.0,7.0,47.7,2.0,-17.5,1.1142857142857143,1.0,31.8,-1.7,22.0,47.6,3.0,2014,0.5,0.5227272727272727,0.6,0.5,0.4807692307692308,0.5227272727272727,0.6,0.5,0.7307692307692307,0.7272727272727273,0.8,0.75,0.5,0.5227272727272727,0.6,0.5,0.5769230769230769,0.5930232558139535,0.8,0.5714285714285714,0.6538461538461539,0.6627906976744186,0.8,0.7142857142857143,0.8076923076923077,0.7906976744186046,0.8,0.8571428571428571,0.5769230769230769,0.6046511627906976,0.8,0.5714285714285714,6.0,16.0,16.0,0.0,1.0,0.0,9.0,16.0,7.0,1,0.0,0.0,0.0,0.0,0.0,14.0,10.0,33.83715338710351,14.0,0,33.83715338710351,33.83715338710351,12.447993388481686,2.0,2.0,63.0,1,0,35.0,35.0,19.0,9
training,-1,-1,-7,1.0,200709230atl,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,-7,38.0,4.0,190,4.0,4.0,36.5,38.5,-230,0.5,0.5,0.5,0.5,1.0,1.0,-9.5,24.0,9.2,0.5190258251586375,24.0,-20.0,-9.5,27.0,-38.6,3.9,21.0,7.2,0.5294328528952108,14.0,6.4,-14.7,29.0,-15.5,4.0,2007,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.0,16.0,16.0,0.0,1.0,0.0,3.0,16.0,7.0,0,4.407952329835254,4.407952329835254,4.407952329835254,0.0,0.0,16.0,7.0,3.839842454749935,16.0,0,3.839842454749935,3.839842454749935,3.839842454749935,0.0,0.0,0.0,1,0,68.0,68.0,0.0,3
training,-1,-1,-7,4.0,200710140nyj,1,0.25,0.25,0.375,0.25,0.25,0.375,0.5,0.5,0.25,0.25,0.25,0.375,1.0,2,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,-7,43.5,4.0,200,3.0,4.5,41.0,43.5,-240,0.5,0.5,0.5,0.5,0.0,0.0,-21.0,32.0,29.1,0.2,24.0,-7.7,3.0,13.0,-33.9,18.6,7.0,-10.0,0.775,11.0,5.4,-2.2,20.0,13.2,4.0,2007,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,6.0,13.0,13.0,0.0,1.0,0.0,6.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,14.0,1.4212504514335256,13.0,1,0.0,0.0,0.0,0.0,0.0,45.0,1,0,62.0,62.0,12.0,6
training,1,1,17,2.0,200910040clt,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,17,43.5,-10.5,-575,-12.0,-10.5,44.0,43.5,435,0.5,0.5,0.5,0.5,0.0,0.0,35.6,13.0,-3.3,0.7666666666666666,4.0,36.4,-2.2,21.0,37.5,9.7,9.0,-9.8,0.5,22.0,-3.0,0.1,16.0,6.8,10.5,2009,0.45,0.4864864864864865,0.6,0.6666666666666666,0.45,0.5,0.6,0.6666666666666666,0.75,0.7567567567567568,0.8,1.0,0.475,0.5,0.6,0.6666666666666666,0.4473684210526316,0.5135135135135135,0.4,0.3333333333333333,0.4736842105263158,0.527027027027027,0.4,0.3333333333333333,0.2631578947368421,0.4324324324324325,0.4,0.3333333333333333,0.4473684210526316,0.5135135135135135,0.4,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,4.0,11.0,7.0,0,26.832565714049252,26.832565714049252,26.832565714049252,2.0,2.0,10.0,7.0,37.00673998513204,10.0,0,37.00673998513204,37.00673998513204,37.00673998513204,3.0,3.0,0.0,1,0,68.0,68.0,0.0,4
training,-1,1,6,1.0,201411020sea,1,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.42857142857142855,1.0,2,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,6,44.0,-13.0,-904,-15.0,-13.5,41.5,44.0,602,0.5,0.5,0.0,0.5,0.0,0.0,18.2,6.0,-10.2,0.7428571428571429,10.0,8.3,0.3,17.0,18.8,-19.0,25.0,6.4,0.2857142857142857,27.0,-16.0,3.1,10.0,-19.4,13.0,2014,0.6153846153846154,0.6363636363636364,0.4,0.42857142857142855,0.6346153846153846,0.6477272727272727,0.6,0.5714285714285714,0.7692307692307693,0.7272727272727273,0.6,0.5714285714285714,0.5961538461538461,0.6477272727272727,0.4,0.42857142857142855,0.4782608695652174,0.41025641025641024,0.4,0.42857142857142855,0.39130434782608703,0.35897435897435903,0.4,0.2857142857142857,0.17391304347826084,0.20512820512820512,0.0,0.0,0.4782608695652174,0.41025641025641024,0.4,0.42857142857142855,6.0,16.0,13.0,0.0,1.0,0.0,9.0,16.0,7.0,0,43.28387485876581,43.28387485876581,43.28387485876581,-3.0,-3.0,16.0,7.0,9.844402183093694,13.0,0,41.085878879411844,41.085878879411844,41.085878879411844,-3.0,-3.0,80.0,1,0,54.0,54.0,9.0,9
training,-1,-1,-6,0.0,201510250clt,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,-6,53.0,-5.5,-250,-5.5,-4.0,52.5,52.0,210,0.5,0.5,0.3333333333333333,0.5,0.0,0.0,-4.1,21.0,6.6,0.3666666666666667,15.0,-1.2,1.3,15.0,-6.5,-12.4,32.0,19.3,0.31666666666666665,8.0,6.8,-3.6,23.0,-16.1,5.5,2015,0.6,0.5930232558139535,0.4,0.3333333333333333,0.54,0.5465116279069767,0.3,0.25,0.64,0.6511627906976745,0.6,0.5,0.6,0.5930232558139535,0.4,0.3333333333333333,0.3863636363636364,0.475,0.6,0.5,0.3636363636363637,0.475,0.4,0.3333333333333333,0.4090909090909091,0.525,0.4,0.3333333333333333,0.4090909090909091,0.475,0.6,0.5,6.0,13.0,13.0,0.0,1.0,0.0,7.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,12.0,10.0,10.562489543071363,12.0,0,10.562489543071363,10.562489543071363,3.8857228471284904,1.0,1.0,0.0,1,0,68.0,68.0,0.0,7
training,1,1,4,4.0,201511150tam,2,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.375,0.25,0.25,0.5,1.0,1,0.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,4,43.5,1.0,-105,-1.0,-1.0,43.5,43.0,-115,0.5,0.5,0.0,0.5,1.0,0.0,-10.7,17.0,2.9,0.425,24.0,-8.9,-2.3,24.0,-14.1,-12.9,24.0,7.0,0.3625,21.0,-4.2,-1.6,20.0,-12.9,1.0,2015,0.4583333333333333,0.425,0.6,0.5,0.4583333333333333,0.425,0.6,0.5,0.20833333333333331,0.225,0.4,0.375,0.4583333333333333,0.425,0.6,0.5,0.5,0.5238095238095238,0.2,0.25,0.5192307692307693,0.5238095238095238,0.2,0.25,0.5769230769230769,0.5476190476190477,0.0,0.25,0.5,0.5238095238095238,0.2,0.25,6.0,13.0,13.0,0.0,1.0,0.0,10.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,12.0,7.0,15.350034465922215,12.0,0,15.350034465922215,15.350034465922215,15.350034465922215,1.0,1.0,56.0,1,1,79.0,79.0,13.0,10
training,1,1,3,0.0,200709300buf,1,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.3333333333333333,1.0,1.0,0.5,3,37.5,3.0,170,4.5,3.0,37.0,37.0,-200,0.5,0.5,0.5,0.5,1.0,1.0,-28.9,31.0,35.1,0.5190258251586375,31.0,-30.2,6.8,7.0,-58.5,-17.8,32.0,41.0,0.5294328528952108,23.0,-7.0,-1.0,18.0,-49.1,3.0,2007,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.5,6.0,13.0,13.0,0.0,1.0,0.0,4.0,13.0,7.0,0,7.553602599349705,7.553602599349705,7.553602599349705,0.0,0.0,13.0,7.0,5.102278507882513,13.0,0,5.102278507882513,5.102278507882513,5.102278507882513,0.0,0.0,68.0,1,0,70.0,70.0,10.0,4
training,-1,1,9,2.0,200712090cin,1,0.5,0.5,0.375,0.5,0.5,0.375,0.5,0.5,0.3333333333333333,0.5,0.5,0.375,1.0,1,0.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.2916666666666667,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.3333333333333333,9,45.5,-10.0,-515,-6.0,-10.0,47.0,45.5,415,0.5,0.5,0.5,0.5,0.0,0.0,5.1,25.0,10.1,0.5916666666666667,5.0,16.4,-0.7,15.0,5.6,-30.8,26.0,10.2,0.2333333333333333,29.0,-18.1,-3.9,29.0,-32.3,10.0,2007,0.375,0.375,0.4,0.375,0.375,0.375,0.4,0.375,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.375,0.375,0.4,0.375,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.6,0.2916666666666667,0.25,0.25,0.6,0.25,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,14.0,13.0,7.0,0,4.698780886336369,4.698780886336369,4.698780886336369,0.0,0.0,12.0,7.0,5.691410329654674,12.0,0,5.691410329654674,5.691410329654674,5.691410329654674,1.0,1.0,93.0,1,0,38.0,38.0,7.0,14
training,1,1,7,2.0,200810190chi,1,0.5,0.5,0.5833333333333334,0.5,0.5,0.5833333333333334,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,1.0,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,7,38.0,-3.0,-175,-3.0,-3.0,39.5,38.0,155,0.0,0.0,0.0,0.5,1.0,1.0,11.2,7.0,-9.9,0.6333333333333333,14.0,2.7,2.2,17.0,14.8,2.8,5.0,-17.9,0.45,24.0,-7.7,-12.8,32.0,-2.5,3.0,2008,0.4772727272727273,0.4772727272727273,0.5,0.5833333333333334,0.4545454545454545,0.4545454545454545,0.5,0.5833333333333334,0.4545454545454545,0.4545454545454545,0.4,0.5,0.4772727272727273,0.4772727272727273,0.5,0.5833333333333334,0.4545454545454545,0.4545454545454545,0.4,0.3333333333333333,0.5,0.5,0.4,0.3333333333333333,0.5,0.5,0.6,0.5,0.4545454545454545,0.4545454545454545,0.4,0.3333333333333333,6.0,13.0,12.0,0.0,1.0,0.0,7.0,13.0,7.0,0,8.718968114404353,8.718968114404353,8.718968114404353,-1.0,-1.0,12.0,7.0,6.4425875995363935,12.0,0,6.4425875995363935,6.4425875995363935,6.4425875995363935,0.0,0.0,50.0,1,1,58.0,58.0,17.0,7
training,-1,-1,-3,0.0,201011280den,1,0.25,0.4,0.3333333333333333,0.25,0.4,0.3333333333333333,0.25,0.4,0.3333333333333333,0.25,0.4,0.3333333333333333,1.0,1,0.0,0.75,0.75,0.7,0.625,0.625,0.65,0.0,0.0,0.4,0.75,0.75,0.7,-3,47.0,-3.0,-175,-5.0,-3.0,44.0,45.0,155,0.5,0.5,0.5,0.5,0.0,0.0,-14.4,31.0,23.1,0.37,11.0,11.6,-3.5,29.0,-15.0,-16.7,20.0,5.5,0.37,27.0,-11.4,-1.1,23.0,-18.0,3.0,2010,0.4615384615384616,0.3928571428571429,0.2,0.3,0.4615384615384616,0.4166666666666667,0.2,0.3,0.4230769230769231,0.4523809523809524,0.2,0.3,0.4615384615384616,0.3928571428571429,0.2,0.3,0.5384615384615384,0.4642857142857143,0.8,0.7,0.5192307692307693,0.4523809523809524,0.7,0.65,0.19230769230769232,0.16666666666666666,0.4,0.4,0.5384615384615384,0.4761904761904762,0.8,0.7,6.0,16.0,14.0,0.0,1.0,0.0,12.0,13.0,6.0,0,13.958853914362026,13.958853914362026,13.958853914362026,1.0,1.0,15.0,7.0,14.872951783832285,15.0,0,14.872951783832285,14.872951783832285,14.872951783832285,-1.0,-1.0,23.0,1,1,45.0,45.0,12.0,12
training,1,1,6,1.0,201309080sfo,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6,48.0,-5.0,-205,-4.5,-5.0,50.5,48.0,175,1.0,1.0,0.5,0.5,1.0,0.0,0.5583272990586526,16.55503258508327,1.1731354091238233,0.5190258251586375,16.30955829109341,1.3056480811006512,-0.05716871832005794,16.484069514844315,0.07465604634322998,1.3540188269370024,16.03874004344678,0.32541636495293264,0.5294328528952108,16.07313540912382,1.7395365677045609,0.08030412744388128,16.32440260680666,1.493229543808834,5.0,2013,0.5526315789473685,0.6216216216216216,0.3,0.5,0.5789473684210527,0.6351351351351351,0.4,0.5,0.7105263157894737,0.7432432432432432,0.6,0.5,0.5263157894736842,0.6081081081081081,0.2,0.5,0.6111111111111112,0.6285714285714286,0.6,0.5,0.5555555555555556,0.6,0.6,0.5,0.6666666666666666,0.7714285714285715,0.6,0.5,0.5555555555555556,0.6,0.6,0.5,6.0,16.0,13.0,0.0,1.0,0.0,1.0,13.0,300.0,0,0.0,0.0,0.0,0.0,0.0,13.0,300.0,34.988617892973444,15.0,0,0.0,0.0,0.0,0.0,0.0,67.0,1,1,69.0,69.0,6.0,1
training,-1,1,1,3.0,201310270det,2,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5714285714285714,1.0,2,0.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.5,0.5,0.7857142857142857,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.8571428571428571,1,51.0,-3.0,-160,-2.5,-3.0,50.5,51.0,135,0.5,1.0,0.33333333333333337,0.5,1.0,0.0,2.2,24.0,6.3,0.5428571428571428,10.0,9.8,-0.9,23.0,2.6,14.4,14.0,-2.8,0.6571428571428571,13.0,7.1,6.3,4.0,16.2,3.0,2013,0.43478260869565216,0.4375,0.6,0.5714285714285714,0.43478260869565216,0.45,0.6,0.5714285714285714,0.3478260869565217,0.45,0.6,0.5714285714285714,0.43478260869565216,0.4375,0.6,0.5714285714285714,0.5217391304347826,0.4487179487179487,0.8,0.8571428571428571,0.5,0.4358974358974359,0.8,0.7857142857142857,0.5217391304347826,0.5128205128205128,0.6,0.5714285714285714,0.5217391304347826,0.4487179487179487,0.8,0.8571428571428571,6.0,13.0,13.0,0.0,1.0,0.0,8.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,17.009852270281492,12.0,0,8.247022471928876,8.247022471928876,8.247022471928876,0.0,0.0,0.0,1,0,68.0,68.0,0.0,8
training,1,1,14,1.0,201312080cin,1,1.0,1.0,0.625,1.0,1.0,0.7083333333333334,1.0,1.0,0.6666666666666666,1.0,1.0,0.625,1.0,1,0.0,0.375,0.5833333333333334,0.5416666666666666,0.5,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666,0.6666666666666666,0.375,0.5833333333333334,0.5416666666666666,14,43.5,-7.5,-310,-5.5,-7.0,44.0,43.0,250,0.5,1.0,0.3333333333333333,0.5,1.0,0.0,16.6,4.0,-15.5,0.6416666666666667,21.0,-5.1,4.4,7.0,14.8,-3.1,20.0,3.7,0.5833333333333334,15.0,3.8,0.9,13.0,1.0,7.5,2013,0.5862068965517241,0.5652173913043478,0.6,0.625,0.6206896551724138,0.6086956521739131,0.6,0.7083333333333334,0.6206896551724138,0.5869565217391305,0.6,0.6666666666666666,0.5862068965517241,0.5652173913043478,0.6,0.625,0.603448275862069,0.5222222222222223,0.5,0.5416666666666666,0.5862068965517241,0.5111111111111111,0.6,0.5833333333333334,0.6551724137931034,0.4666666666666667,0.6,0.6666666666666666,0.5862068965517241,0.5111111111111111,0.5,0.5416666666666666,6.0,13.0,13.0,0.0,1.0,0.0,14.0,10.0,7.0,0,33.20880736186109,33.20880736186109,33.20880736186109,3.0,3.0,13.0,7.0,1.7769536000616362,13.0,0,1.7769536000616362,1.7769536000616362,1.7769536000616362,0.0,0.0,85.0,1,0,25.0,17.0,7.0,14
training,1,1,10,4.0,200709090dal,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,10,43.5,-6.5,-270,-4.0,-6.5,44.0,44.5,230,0.5,0.5,0.5,0.5,1.0,1.0,0.5583272990586526,16.55503258508327,1.1731354091238233,0.5190258251586375,16.30955829109341,1.3056480811006512,-0.05716871832005794,16.484069514844315,0.07465604634322998,1.3540188269370024,16.03874004344678,0.32541636495293264,0.5294328528952108,16.07313540912382,1.7395365677045609,0.08030412744388128,16.32440260680666,1.493229543808834,6.5,2007,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.0,20.0,19.0,0.0,1.0,0.0,1.0,19.0,300.0,0,0.0,0.0,0.0,0.0,0.0,19.0,300.0,24.185751752054337,20.0,0,0.0,0.0,0.0,0.0,0.0,85.0,1,0,78.0,78.0,0.0,1
training,-1,-1,-7,3.0,200712160pit,1,0.5,0.7142857142857143,0.5384615384615384,0.5,0.7142857142857143,0.5384615384615384,1.0,1.0,0.6923076923076923,0.5,0.7142857142857143,0.5384615384615384,1.0,1,0.0,0.75,0.8333333333333334,0.6923076923076923,0.75,0.8333333333333334,0.6923076923076923,0.5,0.6666666666666666,0.6923076923076923,0.75,0.8333333333333334,0.6923076923076923,-7,35.0,-3.0,-165,-5.5,-3.0,38.0,34.5,145,0.5,0.5,0.5,0.5,1.0,0.0,16.6,1.0,-21.3,0.6153846153846154,13.0,4.8,-2.1,20.0,24.1,23.4,16.0,-0.2,0.7153846153846154,5.0,16.5,3.7,8.0,20.4,3.0,2007,0.5384615384615384,0.5384615384615384,0.2,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.2,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.6,0.6923076923076923,0.5384615384615384,0.5384615384615384,0.2,0.5384615384615384,0.6923076923076923,0.6923076923076923,1.0,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.8,0.6923076923076923,0.6923076923076923,0.6923076923076923,1.0,0.6923076923076923,6.0,13.0,13.0,0.0,1.0,0.0,15.0,13.0,7.0,0,8.904613327343466,8.904613327343466,8.904613327343466,0.0,0.0,13.0,7.0,10.251852930924244,13.0,0,10.251852930924244,10.251852930924244,10.251852930924244,0.0,0.0,79.0,1,0,35.0,22.0,19.0,15
