dataset,did_cover_sbr,did_win,final_margin,fold,game_id,home_field___h_consecutive_home,home_field___h_home__close_wr_last_4_games,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___h_home__open_wr_last_8_games,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_4_games,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_ytd,home_field___h_is_home,home_field___v_consecutive_visitor,home_field___v_is_home,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__open_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,home_field___v_visitor__pfr_wr_ytd,label,line___close_ou,line___h_close_line,line___h_ml,line___h_open_line,line___h_pfr_line,line___open_ou,line___pfr_ou,line___v_ml,matchup___h_wr_past_2_seasons,matchup___h_wr_past_3_seasons,matchup___h_wr_past_5_games,matchup___h_wr_ytd,matchup___is_same_conf,matchup___is_same_division,rankings___h__dave_or_wtddvoa,rankings___h__def_rank,rankings___h__defensedvoa,rankings___h__estim_winrate,rankings___h__off_rank,rankings___h__offensedvoa,rankings___h__s_t_dvoa,rankings___h__s_t_rank,rankings___h__totaldvoa,rankings___v__dave_or_wtddvoa,rankings___v__def_rank,rankings___v__defensedvoa,rankings___v__estim_winrate,rankings___v__off_rank,rankings___v__offensedvoa,rankings___v__s_t_dvoa,rankings___v__s_t_rank,rankings___v__totaldvoa,sbr_spread,season,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_open_wr_past_2_seasons,team_history___h_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,team_history___h_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_past_5_games,team_history___h_ovr_wr_ytd,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_5_games,team_history___h_pfr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_close_wr_past_5_games,team_history___v_close_wr_ytd,team_history___v_open_wr_past_2_seasons,team_history___v_open_wr_past_3_seasons,team_history___v_open_wr_past_5_games,team_history___v_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_2_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_5_games,team_history___v_pfr_wr_ytd,time_date___day_of_week,time_date___game_time_eastern,time_date___game_time_local,time_date___is_playoffs,time_date___is_sunday,time_date___is_superbowl,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_same_stadium_last_game,travel___h_travel_from_last_10_days,travel___h_travel_from_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_10_days,travel___h_tz_change_last_game,travel___v_body_clock_from_last_wk,travel___v_days_since_last_game,travel___v_dist_from_home,travel___v_home_body_time,travel___v_same_stadium_last_game,travel___v_travel_from_last_10_days,travel___v_travel_from_last_game,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph,week_id
training,1,1,29,4.0,200711250cin,2,0.25,0.4,0.35,0.25,0.4,0.35,0.25,0.4,0.3,0.25,0.4,0.35,1.0,2,0.0,0.5,0.6,0.55,0.625,0.7,0.55,0.5,0.6,0.6,0.5,0.6,0.5,1,47.0,-1.0,-120,0.0,1.0,47.0,47.0,100,0.5,0.5,0.5,0.5,1.0,0.0,-3.1,27.0,14.7,0.54,8.0,12.3,0.1,15.0,-2.3,0.7,2.0,-18.5,0.51,25.0,-11.5,-4.3,28.0,2.7,1.0,2007,0.35,0.35,0.4,0.35,0.35,0.35,0.4,0.35,0.3,0.3,0.4,0.3,0.35,0.35,0.4,0.35,0.55,0.55,0.4,0.55,0.55,0.55,0.4,0.55,0.6,0.6,0.6,0.6,0.5,0.5,0.4,0.5,6.0,13.0,13.0,0.0,1.0,0.0,12.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,11.0,6.0,3.696422673910541,12.0,0,20.51426513994834,20.51426513994834,20.51426513994834,2.0,2.0,67.0,1,0,42.0,42.0,2.0,12
training,-1,-1,-2,4.0,200810120was,1,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,-12.0,-525,-15.0,-13.5,44.0,44.0,400,0.5,0.5,0.5,0.5,1.0,0.0,15.4,13.0,-0.1,0.72,3.0,28.7,-4.2,30.0,24.5,-50.1,31.0,40.5,0.0,29.0,-23.4,-1.4,23.0,-65.3,12.0,2008,0.5454545454545454,0.5454545454545454,0.8,0.8,0.5681818181818182,0.5681818181818182,0.8,0.8,0.5909090909090909,0.5909090909090909,0.8,0.8,0.5454545454545454,0.5454545454545454,0.8,0.8,0.25,0.25,0.0,0.0,0.175,0.175,0.0,0.0,0.15,0.15,0.0,0.0,0.25,0.25,0.0,0.0,6.0,13.0,13.0,0.0,1.0,0.0,6.0,13.0,7.0,0,1.9661519946586024,1.9661519946586024,1.9661519946586024,0.0,0.0,12.0,14.0,13.327007585684788,12.0,0,0.0,13.327007585684788,1.292346130828527,0.0,1.0,46.0,1,1,72.0,72.0,2.0,6
training,-1,1,4,2.0,200810260nyj,1,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,39.0,-13.0,-750,-13.0,-14.0,38.5,41.0,525,1.0,1.0,1.0,0.5,1.0,0.0,-0.4,13.0,-0.1,0.5833333333333334,22.0,-2.1,2.3,13.0,0.3,-49.9,29.0,24.2,0.1,32.0,-30.8,-3.1,27.0,-58.2,13.0,2008,0.4318181818181818,0.4318181818181818,0.4,0.5,0.4318181818181818,0.4318181818181818,0.4,0.5,0.3181818181818182,0.3181818181818182,0.4,0.5,0.4318181818181818,0.4318181818181818,0.4,0.5,0.4318181818181818,0.4318181818181818,0.2,0.3333333333333333,0.4318181818181818,0.4318181818181818,0.2,0.3333333333333333,0.2272727272727273,0.2272727272727273,0.2,0.16666666666666666,0.4090909090909091,0.4090909090909091,0.2,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,8.0,10.0,7.0,0,48.220843711064404,48.220843711064404,48.220843711064404,3.0,3.0,12.0,7.0,20.482991504938923,12.0,0,20.482991504938923,20.482991504938923,20.482991504938923,1.0,1.0,49.0,1,0,59.0,59.0,5.0,8
training,1,1,10,2.0,200912060car,1,0.25,0.2,0.3636363636363637,0.25,0.2,0.3636363636363637,0.5,0.4,0.3636363636363637,0.25,0.2,0.3636363636363637,1.0,2,0.0,0.75,0.6,0.4,0.75,0.6,0.4,0.0,0.0,0.1,0.75,0.6,0.4,1,40.0,-3.5,-190,-6.0,-3.5,43.5,40.0,160,0.6666666666666666,0.6,0.6,1.0,1.0,1.0,-6.9,12.0,-1.7,0.4,20.0,-8.6,-3.9,29.0,-10.9,-28.7,29.0,16.0,0.2727272727272727,26.0,-15.2,1.7,11.0,-29.5,3.5,2009,0.4821428571428572,0.4886363636363637,0.6,0.3636363636363637,0.44642857142857145,0.4659090909090909,0.6,0.3636363636363637,0.5714285714285714,0.5227272727272727,0.4,0.3636363636363637,0.4821428571428572,0.4886363636363637,0.6,0.3636363636363637,0.4444444444444444,0.4772727272727273,0.6,0.3636363636363637,0.3888888888888889,0.4318181818181818,0.6,0.3636363636363637,0.3703703703703704,0.4318181818181818,0.2,0.09090909090909093,0.4444444444444444,0.4772727272727273,0.6,0.3636363636363637,6.0,13.0,13.0,0.0,1.0,0.0,13.0,13.0,7.0,0,8.781785748792785,8.781785748792785,8.781785748792785,0.0,0.0,13.0,7.0,7.435510426493937,13.0,0,3.839842454749935,3.839842454749935,3.839842454749935,0.0,0.0,50.0,1,1,43.0,43.0,7.0,13
training,1,1,18,0.0,201010240oti,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1,0.0,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.8333333333333334,0.5833333333333334,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1,42.0,-3.0,-140,-3.0,-3.0,43.0,42.0,120,0.5,0.5,0.5,0.5,0.0,0.0,21.6,2.0,-21.2,0.75,18.0,2.9,3.5,9.0,27.6,21.8,14.0,-1.1,0.75,4.0,26.1,-4.0,26.0,23.3,3.0,2010,0.4545454545454545,0.5769230769230769,0.6,0.6666666666666666,0.5227272727272727,0.5897435897435898,0.6,0.6666666666666666,0.5454545454545454,0.6410256410256411,0.6,0.6666666666666666,0.5,0.5897435897435898,0.6,0.6666666666666666,0.5217391304347826,0.5714285714285714,0.6,0.5,0.5434782608695652,0.5833333333333334,0.7,0.5833333333333334,0.6521739130434783,0.6309523809523809,0.8,0.6666666666666666,0.5217391304347826,0.5714285714285714,0.6,0.5,6.0,13.0,12.0,0.0,1.0,0.0,7.0,13.0,6.0,0,7.777636709316006,7.777636709316006,7.777636709316006,-1.0,-1.0,13.0,7.0,12.1900084186066,13.0,0,12.1900084186066,12.1900084186066,12.1900084186066,-1.0,-1.0,39.0,1,1,78.0,78.0,22.0,7
training,1,1,26,3.0,201112040sfo,1,1.0,0.9166666666666666,0.8636363636363636,1.0,0.9166666666666666,0.8636363636363636,1.0,0.8333333333333334,0.8181818181818182,1.0,0.9166666666666666,0.8636363636363636,1.0,1,0.0,0.25,0.2,0.18181818181818185,0.25,0.2,0.18181818181818185,0.25,0.2,0.18181818181818185,0.25,0.2,0.18181818181818185,1,38.5,-14.0,-850,-13.0,-14.5,37.5,38.5,550,0.5,0.75,0.8,0.5,1.0,1.0,19.6,6.0,-9.7,0.6545454545454545,20.0,1.2,8.6,2.0,19.4,-34.7,22.0,9.0,0.2272727272727273,32.0,-25.4,-1.6,26.0,-36.1,14.0,2011,0.6111111111111112,0.627906976744186,0.8,0.8636363636363636,0.6111111111111112,0.627906976744186,0.8,0.8636363636363636,0.5555555555555556,0.5348837209302325,0.8,0.8181818181818182,0.6111111111111112,0.627906976744186,0.8,0.8636363636363636,0.4444444444444444,0.4418604651162791,0.4,0.18181818181818185,0.4259259259259259,0.4302325581395349,0.4,0.18181818181818185,0.3333333333333333,0.2325581395348837,0.4,0.18181818181818185,0.4444444444444444,0.4418604651162791,0.4,0.18181818181818185,6.0,16.0,13.0,0.0,1.0,0.0,13.0,16.0,10.0,0,45.79006307586178,45.79006307586178,16.845223234520994,-3.0,-3.0,15.0,7.0,32.2106175001179,15.0,0,32.2106175001179,32.2106175001179,32.2106175001179,-2.0,-2.0,48.0,1,1,53.0,53.0,2.0,13
training,-1,-1,-20,0.0,201312290rai,1,0.25,0.42857142857142855,0.5333333333333333,0.25,0.42857142857142855,0.4666666666666667,0.25,0.42857142857142855,0.26666666666666666,0.25,0.42857142857142855,0.5333333333333333,1.0,2,0.0,0.75,0.5714285714285714,0.6,0.75,0.5714285714285714,0.6666666666666666,0.75,0.7142857142857143,0.8,0.75,0.5714285714285714,0.6,0,54.5,10.0,400,10.5,10.0,53.5,53.5,-525,0.0,0.2,0.2,0.0,1.0,1.0,-34.0,24.0,8.7,0.14666666666666667,28.0,-17.9,-6.5,31.0,-33.2,25.9,14.0,-2.0,0.8733333333333333,1.0,31.7,-1.1,21.0,32.7,10.0,2013,0.41935483870967744,0.4893617021276596,0.2,0.5333333333333333,0.3870967741935484,0.4361702127659575,0.2,0.4666666666666667,0.25806451612903225,0.3404255319148936,0.0,0.26666666666666666,0.41935483870967744,0.4893617021276596,0.2,0.5333333333333333,0.609375,0.56,0.6,0.6,0.671875,0.61,0.6,0.6666666666666666,0.78125,0.68,0.6,0.8,0.625,0.56,0.6,0.6,6.0,16.0,13.0,0.0,1.0,0.0,17.0,13.0,7.0,0,7.1066775490731375,7.1066775490731375,7.1066775490731375,0.0,0.0,15.0,7.0,17.295681034350757,14.0,0,27.977943380016345,27.977943380016345,27.977943380016345,-2.0,-2.0,16.0,1,1,70.0,70.0,8.0,17
training,-1,-1,-30,4.0,201412140cle,2,0.5,0.5714285714285714,0.5769230769230769,0.5,0.5714285714285714,0.6153846153846154,0.5,0.5714285714285714,0.5384615384615384,0.5,0.6428571428571429,0.6538461538461539,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.4230769230769231,0.75,0.6666666666666666,0.6538461538461539,0.5,0.5,0.5,0,44.0,-2.0,-130,2.5,-1.0,44.0,44.0,110,0.6666666666666667,0.6,0.6,1.0,1.0,1.0,-5.8,11.0,-3.4,0.476923076923077,20.0,-7.2,0.4,14.0,-3.5,-5.4,23.0,3.0,0.5230769230769231,15.0,-1.4,5.0,4.0,0.5,2.0,2014,0.4655172413793103,0.4888888888888889,0.6,0.5769230769230769,0.4827586206896552,0.5,0.6,0.6153846153846154,0.3793103448275862,0.3555555555555556,0.4,0.5384615384615384,0.5,0.5111111111111111,0.6,0.6538461538461539,0.5666666666666667,0.5638297872340425,0.4,0.5,0.5666666666666667,0.5638297872340425,0.4,0.4230769230769231,0.65,0.6276595744680851,0.6,0.6538461538461539,0.5666666666666667,0.5638297872340425,0.4,0.5,6.0,13.0,13.0,0.0,1.0,0.0,15.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,3.7076221039501935,13.0,0,3.7076221039501935,3.7076221039501935,3.7076221039501935,0.0,0.0,94.0,1,1,43.0,43.0,7.0,15
training,-1,-1,-24,4.0,201512060ram,1,0.5,0.6,0.4090909090909091,0.5,0.6,0.4090909090909091,0.5,0.6,0.3636363636363637,0.5,0.6,0.3636363636363637,1.0,2,0.0,0.5,0.6666666666666666,0.5454545454545454,0.5,0.6666666666666666,0.6363636363636364,0.75,0.8333333333333334,0.8181818181818182,0.5,0.6666666666666666,0.5909090909090909,0,43.5,3.5,175,6.0,4.5,44.5,43.0,-200,0.33333333333333337,0.4,0.4,1.0,1.0,1.0,-8.7,3.0,-14.4,0.4454545454545455,32.0,-21.5,0.4,13.0,-6.7,22.0,4.0,-13.3,0.7181818181818183,6.0,12.0,-0.2,17.0,25.1,3.5,2015,0.4259259259259259,0.4302325581395349,0.3,0.4090909090909091,0.462962962962963,0.4651162790697674,0.3,0.4090909090909091,0.3703703703703704,0.3953488372093023,0.2,0.3636363636363637,0.4444444444444444,0.4418604651162791,0.2,0.3636363636363637,0.6071428571428571,0.625,0.4,0.5454545454545454,0.6428571428571429,0.6477272727272727,0.6,0.6363636363636364,0.7142857142857143,0.6818181818181818,1.0,0.8181818181818182,0.625,0.6363636363636364,0.5,0.5909090909090909,6.0,13.0,12.0,0.0,1.0,0.0,13.0,13.0,7.0,0,5.691410329654674,5.691410329654674,5.691410329654674,-1.0,-1.0,10.0,7.0,22.6565774911062,11.0,0,31.80517425169213,31.80517425169213,31.80517425169213,2.0,2.0,0.0,1,0,68.0,68.0,0.0,13
training,1,1,7,3.0,200809070oti,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,36.5,3.0,135,3.0,3.0,37.0,36.5,-155,0.5,0.5,0.5,0.5,1.0,1.0,0.5583272990586526,16.55503258508327,1.1731354091238233,0.5190258251586375,16.30955829109341,1.3056480811006512,-0.05716871832005794,16.484069514844315,0.07465604634322998,1.3540188269370024,16.03874004344678,0.32541636495293264,0.5294328528952108,16.07313540912382,1.7395365677045609,0.08030412744388128,16.32440260680666,1.493229543808834,3.0,2008,0.5,0.5,0.4,0.5,0.5,0.5,0.4,0.5,0.5882352941176471,0.5882352941176471,0.6,0.5,0.4705882352941176,0.4705882352941176,0.4,0.5,0.6944444444444444,0.6944444444444444,0.7,0.5,0.7222222222222222,0.7222222222222222,0.8,0.5,0.6666666666666666,0.6666666666666666,0.6,0.5,0.6666666666666666,0.6666666666666666,0.6,0.5,6.0,13.0,12.0,0.0,1.0,0.0,1.0,12.0,300.0,0,0.0,0.0,0.0,0.0,0.0,12.0,300.0,7.777636709316006,13.0,0,0.0,0.0,0.0,0.0,0.0,58.0,1,1,78.0,78.0,0.0,1
training,1,1,35,2.0,200809070phi,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,44.0,-7.5,-400,-6.5,-8.0,45.5,44.0,320,0.5,0.5,0.5,0.5,1.0,0.0,0.5583272990586526,16.55503258508327,1.1731354091238233,0.5190258251586375,16.30955829109341,1.3056480811006512,-0.05716871832005794,16.484069514844315,0.07465604634322998,1.3540188269370024,16.03874004344678,0.32541636495293264,0.5294328528952108,16.07313540912382,1.7395365677045609,0.08030412744388128,16.32440260680666,1.493229543808834,7.5,2008,0.5,0.5,0.4,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.4,0.5,0.3125,0.3125,0.4,0.5,0.21875,0.21875,0.2,0.5,0.1875,0.1875,0.2,0.5,0.3125,0.3125,0.4,0.5,6.0,13.0,13.0,0.0,1.0,0.0,1.0,13.0,300.0,0,0.0,0.0,0.0,0.0,0.0,13.0,300.0,15.074538017285962,12.0,0,0.0,0.0,0.0,0.0,0.0,49.0,1,1,80.0,80.0,11.0,1
training,-1,-1,-12,0.0,200911010gnb,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2,0.0,0.75,0.75,0.5714285714285714,0.75,0.75,0.5714285714285714,0.75,0.75,0.8571428571428571,0.75,0.75,0.5714285714285714,0,46.5,-3.0,-185,-3.5,-3.0,48.0,47.0,165,0.3333333333333333,0.6,0.6,0.0,1.0,1.0,27.5,1.0,-20.5,0.8333333333333334,8.0,17.0,-2.3,23.0,35.1,24.2,13.0,-3.9,0.7428571428571429,14.0,11.1,9.5,2.0,24.6,3.0,2009,0.5227272727272727,0.625,0.6,0.6666666666666666,0.5454545454545454,0.625,0.6,0.6666666666666666,0.4545454545454545,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6375,0.6,0.6666666666666666,0.4166666666666667,0.45,0.4,0.5714285714285714,0.4375,0.4875,0.4,0.5714285714285714,0.6666666666666666,0.6,0.8,0.8571428571428571,0.4166666666666667,0.45,0.4,0.5714285714285714,6.0,16.0,15.0,0.0,1.0,0.0,8.0,16.0,7.0,0,7.032543750791744,7.032543750791744,7.032543750791744,-1.0,-1.0,16.0,7.0,5.217279900062871,15.0,0,9.010280035076589,9.010280035076589,9.010280035076589,-1.0,-1.0,56.0,1,1,48.0,48.0,6.0,8
training,1,1,17,0.0,201109180nor,1,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,1,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1,46.5,-5.0,-230,-7.0,-5.0,47.0,46.5,190,0.5,0.5,0.0,0.5,1.0,0.0,8.1,31.0,53.9,0.5190258251586375,4.0,39.5,7.3,7.0,-7.1,7.7,11.0,-8.3,0.5294328528952108,19.0,-2.5,9.9,6.0,15.7,5.0,2011,0.3611111111111111,0.4459459459459459,0.2,0.0,0.4166666666666667,0.472972972972973,0.2,0.0,0.6111111111111112,0.7297297297297297,0.2,0.0,0.3611111111111111,0.4459459459459459,0.2,0.0,0.6052631578947368,0.5,0.8,1.0,0.6842105263157895,0.5428571428571428,0.8,1.0,0.6842105263157895,0.5714285714285714,0.6,1.0,0.6052631578947368,0.5,0.8,1.0,6.0,13.0,12.0,0.0,1.0,0.0,2.0,12.0,10.0,0,14.68995279589761,14.68995279589761,5.404131759799151,0.0,0.0,12.0,7.0,12.163734385829045,12.0,0,12.163734385829045,12.163734385829045,12.163734385829045,0.0,0.0,0.0,1,0,68.0,68.0,0.0,2
training,1,1,40,4.0,201310270cin,1,1.0,1.0,0.6428571428571429,1.0,1.0,0.7857142857142857,1.0,1.0,0.7142857142857143,1.0,1.0,0.6428571428571429,1.0,1,0.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.7142857142857143,1,40.5,-6.5,-260,-7.0,-4.5,40.5,40.5,215,0.5,0.5,0.2,0.5,1.0,0.0,12.5,7.0,-7.6,0.6428571428571429,15.0,2.6,3.0,12.0,13.2,-1.3,4.0,-12.8,0.5142857142857143,30.0,-18.4,5.1,7.0,-0.6,6.5,2013,0.5833333333333334,0.5609756097560976,0.6,0.6428571428571429,0.625,0.6097560975609756,0.7,0.7857142857142857,0.625,0.5853658536585366,0.8,0.7142857142857143,0.5833333333333334,0.5609756097560976,0.6,0.6428571428571429,0.5,0.4615384615384616,0.6,0.7142857142857143,0.5,0.4615384615384616,0.6,0.7142857142857143,0.43478260869565216,0.4615384615384616,0.6,0.5714285714285714,0.5,0.4615384615384616,0.6,0.7142857142857143,6.0,16.0,16.0,0.0,1.0,0.0,8.0,16.0,7.0,0,3.5626140393817662,3.5626140393817662,3.5626140393817662,0.0,0.0,16.0,7.0,10.582115265536718,16.0,0,10.582115265536718,10.582115265536718,10.582115265536718,0.0,0.0,45.0,1,0,57.0,57.0,3.0,8
training,1,1,4,1.0,200810260dal,1,0.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.0,0.0,0.2857142857142857,1.0,1,0.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.5,0.5,0.6428571428571429,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.7142857142857143,1,40.5,-1.5,-125,0.0,-1.5,40.5,40.5,105,0.5,0.5,0.5,0.5,1.0,0.0,-1.4,24.0,13.1,0.4428571428571429,7.0,17.7,-8.1,30.0,-3.5,19.2,3.0,-23.3,0.5714285714285714,20.0,1.1,-4.5,28.0,19.9,1.5,2008,0.4583333333333333,0.4583333333333333,0.2,0.2857142857142857,0.4375,0.4375,0.2,0.2857142857142857,0.7083333333333334,0.7083333333333334,0.4,0.5714285714285714,0.4583333333333333,0.4583333333333333,0.2,0.2857142857142857,0.5833333333333334,0.5833333333333334,0.8,0.7142857142857143,0.5416666666666666,0.5416666666666666,0.7,0.6428571428571429,0.5833333333333334,0.5833333333333334,0.8,0.7142857142857143,0.5833333333333334,0.5833333333333334,0.8,0.7142857142857143,6.0,13.0,12.0,0.0,1.0,0.0,8.0,12.0,7.0,0,8.87394091937173,8.87394091937173,8.87394091937173,0.0,0.0,13.0,7.0,15.20661384456776,13.0,0,15.20661384456776,15.20661384456776,15.20661384456776,-1.0,-1.0,59.0,1,0,74.0,74.0,0.0,8
training,-1,-1,-11,3.0,200910040kan,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0,43.0,9.5,330,7.5,9.5,42.5,43.0,-420,0.5,0.5,0.5,0.5,0.0,0.0,-13.0,25.0,21.8,0.26666666666666666,24.0,-6.7,1.6,12.0,-26.9,22.5,8.0,-12.8,0.6666666666666666,7.0,23.8,-4.0,25.0,32.7,9.5,2009,0.42105263157894735,0.4428571428571429,0.0,0.0,0.42105263157894735,0.4428571428571429,0.0,0.0,0.10526315789473684,0.17142857142857146,0.0,0.0,0.42105263157894735,0.42857142857142855,0.0,0.0,0.725,0.7125,0.7,0.8333333333333334,0.675,0.6875,0.7,0.8333333333333334,0.75,0.725,0.6,1.0,0.725,0.7125,0.7,0.8333333333333334,6.0,13.0,12.0,0.0,1.0,0.0,4.0,13.0,7.0,0,19.335168072600247,19.335168072600247,19.335168072600247,-1.0,-1.0,13.0,7.0,20.482991504938923,13.0,0,16.31399631228351,16.31399631228351,16.31399631228351,-1.0,-1.0,50.0,1,1,59.0,59.0,10.0,4
training,1,-1,-3,3.0,201011250dal,2,0.25,0.2,0.3,0.25,0.2,0.3,0.25,0.2,0.3,0.25,0.2,0.3,1.0,1,0.0,0.5,0.5,0.45,0.5,0.5,0.5,0.75,0.75,0.7,0.5,0.5,0.45,0,49.0,4.5,190,3.0,4.5,50.5,49.0,-230,1.0,1.0,1.0,0.5,1.0,0.0,-17.9,28.0,17.0,0.39,20.0,0.5,1.4,12.0,-15.1,8.6,11.0,-1.3,0.58,14.0,9.2,-2.3,26.0,8.2,4.5,2010,0.4642857142857143,0.4545454545454545,0.4,0.3,0.4642857142857143,0.4545454545454545,0.4,0.3,0.5357142857142857,0.5454545454545454,0.4,0.3,0.4642857142857143,0.4545454545454545,0.4,0.3,0.5,0.5555555555555556,0.8,0.45,0.5172413793103449,0.5888888888888889,0.8,0.5,0.7931034482758621,0.6888888888888889,0.8,0.7,0.5,0.5555555555555556,0.8,0.45,3.0,17.0,16.0,0.0,0.0,0.0,12.0,16.0,4.0,1,0.0,0.0,0.0,0.0,0.0,16.0,4.0,7.5489367126370945,16.0,0,7.5489367126370945,7.5489367126370945,7.5489367126370945,0.0,0.0,0.0,1,0,68.0,68.0,0.0,12
training,1,-1,-6,0.0,201210080nyj,2,0.5,0.5,0.375,0.5,0.5,0.375,0.5,0.5,0.5,0.5,0.5,0.375,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,40.5,10.0,400,7.0,10.0,40.5,41.0,-500,0.5,1.0,1.0,0.5,1.0,0.0,-11.4,19.0,3.7,0.375,31.0,-22.6,5.0,8.0,-21.2,22.9,2.0,-24.4,0.775,3.0,20.8,-10.0,29.0,35.1,10.0,2012,0.4,0.4871794871794872,0.3,0.375,0.4,0.4871794871794872,0.4,0.375,0.5,0.5897435897435898,0.4,0.5,0.4,0.4871794871794872,0.4,0.375,0.75,0.5789473684210527,1.0,1.0,0.75,0.6052631578947368,0.9,1.0,0.6818181818181818,0.5526315789473685,0.8,1.0,0.75,0.5789473684210527,1.0,1.0,0.0,21.0,21.0,0.0,0.0,0.0,5.0,21.0,8.0,1,0.0,0.0,0.0,0.0,0.0,20.0,8.0,24.064398535779482,20.0,0,24.064398535779482,24.064398535779482,17.24289564027893,1.0,1.0,69.0,1,0,52.0,52.0,4.0,5
