game_id,team_history___v_pfr_wr_past_5_games,travel___v_body_clock_from_last_wk,team_history___v_ovr_wr_ytd,travel___v_travel_from_last_game,travel___h_travel_from_last_game_decay,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,rankings___v__offensedvoa,time_date___day_of_week,team_history___v_open_wr_past_2_seasons,rankings___h__dave_or_wtddvoa,home_field___v_consecutive_visitor,team_history___v_close_wr_past_5_games,home_field___h_is_home,travel___h_same_stadium_last_game,team_history___h_open_wr_past_2_seasons,rankings___v__s_t_rank,home_field___h_home__open_wr_ytd,home_field___h_home__close_wr_last_4_games,line___h_ml,line___open_ou,home_field___h_home__ovr_wr_last_4_games,team_history___h_open_wr_past_5_games,travel___h_travel_from_last_game,home_field___v_visitor__ovr_wr_last_4_games,home_field___h_home__pfr_wr_ytd,matchup___is_same_conf,travel___h_body_clock_from_last_wk,time_date___game_time_eastern,team_history___v_open_wr_past_5_games,matchup___h_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_pfr_wr_past_2_seasons,line___close_ou,rankings___h__defensedvoa,rankings___v__dave_or_wtddvoa,time_date___is_sunday,home_field___v_visitor__pfr_wr_ytd,travel___h_tz_change_last_10_days,rankings___v__defensedvoa,team_history___v_open_wr_ytd,home_field___v_visitor__open_wr_ytd,weather___humidity_pct,travel___v_tz_change_last_game,team_history___h_pfr_wr_ytd,weather___wind_chill,team_history___v_ovr_wr_past_5_games,weather___wind_mph,matchup___h_wr_past_5_games,team_history___v_close_wr_past_2_seasons,weather___is_grass,rankings___v__off_rank,line___h_close_line,weather___temperature,travel___v_home_body_time,team_history___v_ovr_wr_past_2_seasons,rankings___h__estim_winrate,team_history___v_close_wr_ytd,rankings___h__totaldvoa,time_date___game_time_local,home_field___h_home__pfr_wr_last_8_games,home_field___v_is_home,team_history___h_pfr_wr_past_5_games,rankings___h__offensedvoa,rankings___h__def_rank,team_history___h_open_wr_past_3_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_pfr_wr_past_3_seasons,rankings___h__off_rank,travel___h_days_since_last_game,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__pfr_wr_last_4_games,team_history___h_close_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___h_open_wr_ytd,home_field___v_visitor__close_wr_ytd,team_history___v_open_wr_past_3_seasons,team_history___v_close_wr_past_3_seasons,home_field___h_home__close_wr_ytd,matchup___is_same_division,home_field___h_home__open_wr_last_8_games,team_history___h_ovr_wr_past_2_seasons,travel___h_tz_change_last_game,home_field___h_home__open_wr_last_4_games,team_history___v_pfr_wr_past_2_seasons,home_field___h_consecutive_home,team_history___h_ovr_wr_past_5_games,line___h_open_line,home_field___h_home__close_wr_last_8_games,home_field___v_visitor__pfr_wr_last_8_games,line___h_pfr_line,time_date___week_id,travel___v_travel_from_last_game_decay,line___pfr_ou,team_history___h_close_wr_ytd,home_field___v_visitor__ovr_wr_last_8_games,team_history___h_ovr_wr_ytd,travel___v_tz_change_last_10_days,team_history___h_ovr_wr_past_3_seasons,rankings___h__s_t_rank,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,matchup___h_wr_past_2_seasons,weather___is_dome,rankings___v__def_rank,rankings___v__estim_winrate,home_field___v_visitor__close_wr_last_8_games,rankings___h__s_t_dvoa,travel___v_days_since_last_game,time_date___is_superbowl,travel___h_travel_from_last_10_days,rankings___v__s_t_dvoa,matchup___h_wr_ytd,rankings___v__totaldvoa,team_history___v_pfr_wr_past_3_seasons,line___v_ml,travel___v_same_stadium_last_game,time_date___is_playoffs,travel___v_dist_from_home,team_history___v_pfr_wr_ytd,travel___v_travel_from_last_10_days,home_field___v_visitor__open_wr_last_4_games,home_field___h_home__ovr_wr_ytd,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,label,dataset,fold,score
200811030was,0.4,21.0,0.7142857142857143,3.5070559397021412,5.065951472947024,0.5,0.5,-6.2,0.0,0.4583333333333333,20.4,1,0.4,1.0,0,0.5,18.0,0.5,0.5,-140,37.0,0.75,0.4,7.070104566610028,0.75,0.625,0.0,21.0,21.0,0.4,0.5,0.5,0.52,37.5,-3.3,17.6,0.0,0.42857142857142855,0.0,-23.4,0.42857142857142855,0.42857142857142855,96.0,0.0,0.625,51.0,0.6,0.0,0.5,0.4791666666666667,1,24.0,-2.5,51.0,21.0,0.625,0.675,0.42857142857142855,20.5,21.0,0.5,0.0,0.6,19.9,11.0,0.5,0.5,0.52,4.0,8.0,0.75,0.5,0.5,0.625,0.5,0.42857142857142855,0.4583333333333333,0.4791666666666667,0.5625,0.0,0.5,0.6,0.0,0.5,0.5,1,0.8,-3.0,0.5,0.5,-2.5,9.0,2.51291547898002,37.0,0.5625,0.75,0.75,0.0,0.6,27.0,0.7142857142857143,0.5,0.5,1,4.0,0.7571428571428571,0.5,-2.7,8.0,0.0,7.070104566610028,0.4,0.5,17.6,0.5,120,0,0.0,3.5070559397021412,0.42857142857142855,3.5070559397021412,0.5,0.75,-1,-1,9,2008,-17,2.5,0,training,0,0.3444028
201509130crd,0.4,14.0,0.5,0.0,0.0,0.5,0.5,1.7395365677045609,6.0,0.375,0.5583272990586526,1,0.4,1.0,0,0.6470588235294118,16.32440260680666,0.5,0.5,-137,47.0,0.5,0.6,0.0,0.5,0.5,1.0,14.0,16.0,0.4,0.0,0.6,0.6470588235294118,49.0,1.1731354091238233,1.3540188269370024,1.0,0.5,0.0,0.32541636495293264,0.5,0.5,0.0,0.0,0.5,68.0,0.6,0.0,0.25,0.34375,1,16.07313540912382,-2.0,68.0,15.0,0.4375,0.5190258251586375,0.5,0.07465604634322998,14.0,0.5,0.0,0.6,1.3056480811006512,16.55503258508327,0.6515151515151515,0.6515151515151515,0.6515151515151515,16.30955829109341,300.0,0.5,0.5,0.6470588235294118,0.5588235294117647,0.5,0.5,0.5,0.4705882352941176,0.5,0.0,0.5,0.6470588235294118,0.0,0.5,0.375,1,0.4,-2.5,0.5,0.5,-2.0,1.0,0.0,48.5,0.5,0.5,0.5,0.0,0.6363636363636364,16.484069514844315,0.5,0.5,0.5,1,16.03874004344678,0.5294328528952108,0.5,-0.05716871832005794,300.0,0.0,0.0,0.08030412744388128,0.5,1.493229543808834,0.4705882352941176,117,0,0.0,22.467902230092612,0.5,0.0,0.5,0.5,1,1,1,2015,12,2.0,1,training,0,0.7531804
200710210den,0.8,20.0,0.8,25.014044397444,0.0,0.5,0.5,10.8,6.0,0.8,-20.1,1,0.8,1.0,1,0.0,18.0,0.0,0.0,190,38.5,0.3333333333333333,0.0,0.0,0.5,0.0,1.0,18.0,20.0,0.8,0.5,0.0,0.0,38.0,12.9,28.8,1.0,0.8,0.0,-25.9,0.8,0.8,59.0,-2.0,0.0,30.0,0.8,10.0,0.5,0.8,1,8.0,4.0,37.0,20.0,0.8,0.4,0.8,-21.3,18.0,0.0,0.0,0.0,3.8,28.0,0.0,0.0,0.0,13.0,14.0,0.3333333333333333,0.0,0.0,0.8,0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.8,2,0.4,3.5,0.0,0.5,4.5,7.0,2.425661070991929,38.5,0.0,0.5,0.4,0.0,0.4,32.0,0.8,0.5,0.5,1,1.0,0.76,0.5,-12.1,14.0,0.0,0.0,0.2,0.5,36.9,0.8,-230,0,0.0,25.014044397444,0.8,0.0,0.5,0.4,1,1,7,2007,3,4.0,1,training,0,0.6037439
201101020nyj,0.6,13.0,0.26666666666666666,5.1041568164688,13.58288880536482,0.75,0.7142857142857143,-4.1,6.0,0.5,4.4,1,0.6,1.0,0,0.5588235294117647,18.0,0.5333333333333333,0.25,-110,41.0,0.5,0.4,13.58288880536482,0.5,0.5333333333333333,1.0,12.0,13.0,0.6,0.8,0.4,0.5588235294117647,38.0,-2.6,-8.5,1.0,0.5666666666666667,1.0,9.6,0.4666666666666667,0.4666666666666667,78.0,0.0,0.5333333333333333,48.0,0.4,5.0,0.8,0.5483870967741935,0,23.0,-1.0,48.0,13.0,0.3225806451612903,0.5866666666666667,0.5666666666666667,13.2,13.0,0.42857142857142855,0.0,0.4,5.5,9.0,0.52,0.52,0.52,17.0,7.0,0.5714285714285714,0.25,0.5588235294117647,0.3617021276595745,0.5333333333333333,0.5666666666666667,0.4787234042553192,0.5106382978723404,0.5333333333333333,1.0,0.42857142857142855,0.6176470588235294,1.0,0.25,0.5483870967741935,1,0.4,-2.0,0.42857142857142855,0.7142857142857143,-1.5,17.0,5.1041568164688,38.0,0.5333333333333333,0.2857142857142857,0.6666666666666666,0.0,0.6,4.0,0.26666666666666666,0.75,0.6666666666666667,1,25.0,0.4,0.7142857142857143,5.1,7.0,0.0,13.58288880536482,0.0,1.0,-13.7,0.5106382978723404,-110,0,0.0,5.1041568164688,0.5666666666666667,5.1041568164688,0.75,0.6666666666666666,1,1,17,2010,31,1.0,1,training,0,0.22353914
201411300clt,0.4,10.0,0.2727272727272727,35.88369047008364,0.0,0.5,0.5,-8.4,6.0,0.3333333333333333,6.8,2,0.4,1.0,1,0.5862068965517241,28.0,0.6363636363636364,0.75,-380,51.0,0.75,0.6,0.0,0.25,0.7272727272727273,0.0,13.0,13.0,0.4,0.5,0.6,0.6379310344827587,48.5,2.0,-19.6,1.0,0.3636363636363637,0.0,5.2,0.3636363636363637,0.3636363636363637,0.0,3.0,0.7272727272727273,68.0,0.4,0.0,1.0,0.3333333333333333,0,21.0,-8.0,68.0,13.0,0.2222222222222222,0.5818181818181819,0.3636363636363637,6.9,13.0,0.6666666666666666,0.0,0.6,3.1,17.0,0.5869565217391305,0.6413043478260869,0.6304347826086957,13.0,7.0,0.6666666666666666,0.75,0.6379310344827587,0.3636363636363637,0.6363636363636364,0.3636363636363637,0.4545454545454545,0.4545454545454545,0.7272727272727273,0.0,0.6666666666666666,0.6551724137931034,0.0,0.75,0.3333333333333333,3,0.6,-9.5,0.6666666666666666,0.5,-8.5,13.0,35.88369047008364,49.0,0.7272727272727273,0.16666666666666666,0.6363636363636364,3.0,0.6521739130434783,5.0,0.2727272727272727,0.5,0.5,1,24.0,0.3363636363636364,0.5,5.8,7.0,0.0,0.0,-4.4,0.5,-18.0,0.4545454545454545,310,0,0.0,9.338339380325184,0.3636363636363637,35.88369047008364,0.5,0.6363636363636364,1,1,13,2014,22,8.0,1,training,0,0.61449885
201010100was,0.4,12.0,0.75,12.51713824164693,1.9661519946586024,0.5,0.5,27.0,6.0,0.6428571428571429,0.4,1,0.4,1.0,0,0.5,29.0,0.625,0.75,125,43.5,0.5,0.7,1.9661519946586024,0.5,0.625,1.0,13.0,13.0,0.4,0.5,0.6,0.475,45.5,13.6,22.8,1.0,0.5,0.0,-7.9,0.5,0.5,46.0,1.0,0.625,72.0,0.6,0.0,0.0,0.6428571428571429,1,4.0,3.0,72.0,12.0,0.6666666666666666,0.45,0.5,-7.3,13.0,0.75,0.0,0.6,8.5,24.0,0.4305555555555556,0.4444444444444444,0.4583333333333333,11.0,7.0,0.5,0.75,0.475,0.5405405405405406,0.625,0.5,0.581081081081081,0.5675675675675675,0.625,0.0,0.75,0.3,0.0,0.75,0.6428571428571429,1,0.4,3.0,0.75,0.5,3.0,5.0,12.51713824164693,45.5,0.625,0.5,0.5,1.0,0.3888888888888889,21.0,0.75,0.5,0.5,1,8.0,0.75,0.5,-2.1,7.0,0.0,1.9661519946586024,-7.3,0.5,27.6,0.581081081081081,-145,0,0.0,12.51713824164693,0.5,12.51713824164693,0.5,0.5,1,1,5,2010,3,3.0,1,training,0,0.2959968
201111200gnb,0.2,13.0,0.4444444444444444,17.435463611435747,0.0,0.3333333333333333,0.3333333333333333,1.7,6.0,0.56,30.6,1,0.2,1.0,1,0.6896551724137931,5.0,0.7777777777777778,1.0,-750,49.5,1.0,0.8,0.0,0.3333333333333333,0.7777777777777778,1.0,12.0,13.0,0.2,0.0,0.8,0.6896551724137931,48.5,9.1,-13.5,1.0,0.375,0.0,17.4,0.3333333333333333,0.375,66.0,-1.0,0.7777777777777778,25.0,0.2,7.0,0.0,0.54,1,21.0,-13.5,32.0,13.0,0.56,0.977777777777778,0.3333333333333333,31.3,12.0,1.0,0.0,0.8,38.3,18.0,0.6847826086956522,0.6847826086956522,0.6847826086956522,1.0,6.0,1.0,1.0,0.6896551724137931,0.4146341463414634,0.7777777777777778,0.375,0.4878048780487805,0.475609756097561,0.7777777777777778,0.0,1.0,0.7931034482758621,0.0,1.0,0.52,2,1.0,-14.5,1.0,0.3333333333333333,-13.5,11.0,17.435463611435747,49.0,0.7777777777777778,0.3333333333333333,1.0,-1.0,0.7391304347826086,9.0,0.5,0.3333333333333333,0.5,1,30.0,0.4888888888888889,0.3333333333333333,2.1,7.0,0.0,0.0,3.8,0.5,-11.9,0.4634146341463415,550,0,0.0,17.435463611435747,0.3333333333333333,17.435463611435747,0.3333333333333333,1.0,-1,1,11,2011,9,13.5,1,training,0,1.0971174
201112180den,0.6,16.0,0.7692307692307693,28.167971862484173,0.0,0.5,0.5714285714285714,35.3,6.0,0.6,-0.2,2,0.6,1.0,1,0.4482758620689655,6.0,0.6153846153846154,0.375,255,46.5,0.5,0.8,0.0,0.75,0.5384615384615384,1.0,14.0,16.0,0.6,1.0,0.9,0.4137931034482759,47.5,5.0,20.7,1.0,0.5384615384615384,0.0,15.0,0.5384615384615384,0.5384615384615384,16.0,-2.0,0.5384615384615384,63.0,1.0,3.0,0.5,0.5666666666666667,1,1.0,7.5,63.0,16.0,0.8,0.5,0.5,-2.8,14.0,0.16666666666666666,0.0,0.8,-1.5,18.0,0.4888888888888889,0.5,0.4666666666666667,19.0,7.0,0.5,0.25,0.4655172413793103,0.7234042553191491,0.6153846153846154,0.5,0.5425531914893617,0.5425531914893617,0.5769230769230769,0.0,0.3333333333333333,0.4137931034482759,0.0,0.5,0.5833333333333334,2,1.0,4.5,0.25,0.5714285714285714,7.5,15.0,28.167971862484173,47.5,0.5769230769230769,0.7142857142857143,0.6153846153846154,-2.0,0.4444444444444444,5.0,0.7692307692307693,0.5,0.5,1,29.0,0.7307692307692307,0.5714285714285714,3.7,7.0,0.0,0.0,3.0,0.5,23.3,0.5531914893617021,-315,0,0.0,33.83715338710351,0.5384615384615384,28.167971862484173,0.5,0.6153846153846154,-1,-1,15,2011,-18,7.5,0,training,0,0.3699687
201409280htx,0.6,13.0,0.6666666666666666,21.158472884102487,24.064398535779482,1.0,1.0,5.6,6.0,0.5,-10.0,1,0.6,1.0,0,0.2894736842105263,2.0,0.6666666666666666,1.0,-145,42.0,1.0,0.5,24.064398535779482,1.0,0.6666666666666666,1.0,13.0,13.0,0.6,1.0,0.6,0.3157894736842105,44.0,6.1,8.8,1.0,0.6666666666666666,-1.0,-2.3,0.6666666666666666,0.6666666666666666,0.0,-1.0,0.6666666666666666,68.0,0.6,0.0,1.0,0.5263157894736842,1,9.0,-2.5,68.0,13.0,0.42105263157894735,0.5190258251586375,0.6666666666666666,-11.1,12.0,1.0,0.0,0.6,0.0,23.0,0.4189189189189189,0.4324324324324325,0.4324324324324325,18.0,7.0,1.0,1.0,0.3157894736842105,0.4,0.6666666666666666,0.6666666666666666,0.4714285714285714,0.4857142857142857,0.6666666666666666,0.0,1.0,0.21052631578947367,-1.0,1.0,0.5263157894736842,1,0.4,-4.0,1.0,1.0,-3.0,4.0,21.158472884102487,42.5,0.6666666666666666,1.0,0.6666666666666666,-1.0,0.4594594594594595,26.0,0.6666666666666666,1.0,0.5,1,11.0,0.5294328528952108,1.0,-5.0,7.0,0.0,24.064398535779482,14.0,0.5,21.9,0.4857142857142857,125,0,0.0,21.158472884102487,0.6666666666666666,21.158472884102487,1.0,0.6666666666666666,1,1,4,2014,6,2.5,1,training,0,0.38100937
201101020den,0.6,16.0,0.5333333333333333,20.51426513994834,0.0,0.5,0.2857142857142857,20.6,6.0,0.5,-15.8,2,0.6,1.0,1,0.4516129032258064,32.0,0.35714285714285715,0.5,200,47.5,0.5,0.4,0.0,0.5,0.35714285714285715,1.0,14.0,16.0,0.6,0.4,0.4,0.4516129032258064,47.5,21.7,22.6,1.0,0.5333333333333333,0.0,-7.5,0.5333333333333333,0.5333333333333333,22.0,-2.0,0.3333333333333333,42.0,0.6,4.0,0.4,0.515625,1,4.0,5.5,42.0,13.0,0.65625,0.36000000000000004,0.5333333333333333,-19.2,14.0,0.42857142857142855,0.0,0.4,4.6,32.0,0.4148936170212766,0.39361702127659576,0.39361702127659576,18.0,7.0,0.42857142857142855,0.5,0.4516129032258064,0.6,0.3333333333333333,0.5333333333333333,0.48,0.5,0.35714285714285715,1.0,0.42857142857142855,0.3870967741935484,0.0,0.5,0.515625,2,0.2,3.5,0.42857142857142855,0.2857142857142857,3.5,17.0,20.51426513994834,47.5,0.3333333333333333,0.2857142857142857,0.26666666666666666,-2.0,0.425531914893617,27.0,0.5333333333333333,0.5,0.3333333333333333,1,5.0,0.62,0.2857142857142857,-2.1,7.0,0.0,0.0,-8.6,0.0,19.4,0.5,-240,0,0.0,13.958853914362026,0.5333333333333333,20.51426513994834,0.5,0.2857142857142857,1,-1,17,2010,-5,5.5,0,training,0,0.45153266
201112180min,1.0,12.0,0.7692307692307693,10.93841597028108,10.546683496820227,0.5,0.42857142857142855,33.7,6.0,0.55,-20.0,2,1.0,1.0,0,0.3793103448275862,19.0,0.4615384615384616,0.5,255,51.0,0.25,0.2,10.546683496820227,0.5,0.4615384615384616,1.0,13.0,13.0,1.0,0.0,0.3,0.3965517241379311,53.5,11.6,17.3,1.0,0.6923076923076923,-1.0,16.1,0.6923076923076923,0.6923076923076923,0.0,0.0,0.4615384615384616,68.0,1.0,0.0,0.3333333333333333,0.5166666666666667,0,3.0,7.0,68.0,12.0,0.7,0.3615384615384615,0.6923076923076923,-16.9,12.0,0.4166666666666667,0.0,0.3,-2.3,25.0,0.4893617021276596,0.4893617021276596,0.4893617021276596,20.0,7.0,0.16666666666666666,0.5,0.3965517241379311,0.7551020408163265,0.4615384615384616,0.6923076923076923,0.5408163265306123,0.5204081632653061,0.4615384615384616,0.0,0.5,0.27586206896551724,-1.0,0.5,0.5166666666666667,1,0.0,7.0,0.4166666666666667,0.42857142857142855,7.5,15.0,10.93841597028108,53.5,0.4615384615384616,0.5714285714285714,0.15384615384615385,0.0,0.44680851063829785,28.0,0.7692307692307693,0.5,0.0,1,30.0,0.6615384615384615,0.42857142857142855,-3.0,7.0,0.0,10.546683496820227,-0.4,0.5,17.1,0.5204081632653061,-325,0,0.0,15.355303418236325,0.6923076923076923,10.93841597028108,0.5,0.15384615384615385,-1,-1,15,2011,-22,7.0,0,training,0,0.25435895
201212230nyj,0.4,10.0,0.35714285714285715,43.78775219642206,13.520740993669136,0.5,0.5,-10.4,6.0,0.35,-15.4,1,0.4,1.0,0,0.43333333333333335,12.0,0.4642857142857143,0.25,-160,41.0,0.5,0.4,13.520740993669136,0.25,0.4642857142857143,1.0,12.0,13.0,0.3,1.0,0.4,0.43333333333333335,38.5,-6.7,-10.3,1.0,0.42857142857142855,1.0,2.2,0.3928571428571429,0.3928571428571429,54.0,3.0,0.4642857142857143,39.0,0.2,13.0,0.6666666666666666,0.4,0,24.0,-3.0,39.0,10.0,0.43333333333333335,0.4142857142857143,0.42857142857142855,-12.1,13.0,0.42857142857142855,0.0,0.4,-19.1,7.0,0.4897959183673469,0.4897959183673469,0.4897959183673469,30.0,6.0,0.42857142857142855,0.25,0.43333333333333335,0.4782608695652174,0.4642857142857143,0.42857142857142855,0.4239130434782609,0.43478260869565216,0.4642857142857143,0.0,0.42857142857142855,0.4666666666666667,1.0,0.25,0.4,1,0.6,-2.5,0.42857142857142855,0.5714285714285714,-3.0,16.0,43.78775219642206,38.0,0.4642857142857143,0.42857142857142855,0.42857142857142855,3.0,0.5510204081632653,15.0,0.35714285714285715,0.5,1.0,1,17.0,0.3642857142857143,0.5714285714285714,0.3,7.0,0.0,13.520740993669136,0.8,0.5,-11.8,0.4565217391304348,140,0,0.0,43.78775219642206,0.42857142857142855,43.78775219642206,0.375,0.42857142857142855,-1,-1,16,2012,-10,3.0,0,training,0,0.70479584
200710140jax,0.6,12.0,0.6,13.788152797884132,15.529177732001779,0.5,0.5,-4.3,6.0,0.4,19.4,1,0.6,1.0,0,0.5,1.0,0.5,0.0,-300,37.0,0.5,0.5,15.529177732001779,0.5,0.5,1.0,12.0,13.0,0.4,0.5,0.5,0.5,37.0,0.1,-3.7,1.0,0.6,1.0,3.3,0.4,0.4,58.0,1.0,0.5,81.0,0.6,14.0,0.5,0.6,1,20.0,-6.0,81.0,12.0,0.6,0.8,0.6,14.8,13.0,0.0,0.0,0.5,11.5,16.0,0.5,0.5,0.5,8.0,7.0,0.5,0.0,0.5,0.6,0.5,0.6,0.4,0.6,0.5,1.0,0.0,0.75,1.0,0.0,0.6,1,0.75,-6.5,0.0,0.5,-7.0,6.0,13.788152797884132,37.5,0.5,0.5,0.75,1.0,0.75,10.0,0.6,0.5,0.5,1,18.0,0.52,0.5,3.4,7.0,0.0,15.529177732001779,10.9,0.5,3.3,0.6,250,0,0.0,13.788152797884132,0.6,13.788152797884132,0.5,0.75,1,1,6,2007,20,6.0,1,training,0,0.8951016
201410120nyj,0.2,11.0,0.75,30.964119534864306,43.78775219642206,0.0,0.0,26.3,6.0,0.6086956521739131,-18.3,1,0.2,1.0,0,0.5714285714285714,19.0,0.4,0.0,355,46.5,0.3333333333333333,0.4,43.78775219642206,0.0,0.2,1.0,10.0,13.0,0.4,0.5,0.1,0.5,47.0,1.7,34.5,1.0,0.25,3.0,-15.6,0.5,0.5,37.0,2.0,0.2,61.0,0.6,5.0,0.33333333333333337,0.5217391304347826,0,1.0,10.0,61.0,11.0,0.7826086956521741,0.26,0.25,-23.6,13.0,0.0,0.0,0.2,-24.9,19.0,0.5,0.4459459459459459,0.4594594594594595,29.0,7.0,0.3333333333333333,0.0,0.4761904761904762,0.775,0.4,0.25,0.6375,0.5625,0.1,0.0,0.3333333333333333,0.42857142857142855,3.0,0.3333333333333333,0.5217391304347826,1,0.2,7.0,0.0,0.0,9.5,6.0,30.964119534864306,47.5,0.1,0.0,0.2,2.0,0.40540540540540543,8.0,0.75,0.0,0.5,1,2.0,1.1,0.0,2.9,7.0,0.0,43.78775219642206,-0.6,0.5,41.3,0.575,-445,0,0.0,30.964119534864306,0.25,30.964119534864306,0.0,0.2,-1,-1,6,2014,-14,10.0,0,training,0,0.50586814
201411300buf,0.6,13.0,0.6363636363636364,10.62098168720764,4.280617861197145,0.625,0.8,-3.3,6.0,0.4814814814814815,9.6,2,0.6,1.0,0,0.462962962962963,14.0,0.4,0.0,-175,41.0,0.25,0.4,4.280617861197145,0.75,0.4,1.0,13.0,13.0,0.6,0.5,0.4,0.4814814814814815,42.0,-14.9,-4.5,1.0,0.6818181818181818,0.0,0.3,0.6363636363636364,0.6363636363636364,61.0,0.0,0.4545454545454545,57.0,0.8,17.0,0.4,0.462962962962963,0,17.0,-3.0,57.0,13.0,0.4074074074074074,0.5272727272727272,0.5909090909090909,9.3,13.0,0.2,0.0,0.4,-11.1,3.0,0.4534883720930232,0.4651162790697674,0.4651162790697674,26.0,6.0,0.4,0.0,0.4814814814814815,0.372093023255814,0.4545454545454545,0.5909090909090909,0.5,0.4883720930232558,0.4,0.0,0.2,0.4444444444444444,0.0,0.0,0.5,1,0.6,-2.0,0.2,0.8,-3.0,13.0,10.62098168720764,42.0,0.4545454545454545,0.6,0.5454545454545454,0.0,0.4186046511627907,6.0,0.6363636363636364,0.75,0.0,1,13.0,0.490909090909091,0.7,5.4,7.0,0.0,4.280617861197145,-0.1,0.5,-3.7,0.5116279069767442,155,0,0.0,3.1764527079275093,0.6818181818181818,10.62098168720764,0.75,0.5,1,1,13,2014,16,3.0,1,training,0,0.2991849
201511220phi,0.8,13.0,0.4444444444444444,14.000715224191227,0.0,0.75,0.75,-10.0,6.0,0.48,11.1,1,0.8,1.0,1,0.48,28.0,0.4444444444444444,0.5,-310,45.0,0.5,0.6,0.0,0.5,0.4444444444444444,1.0,13.0,13.0,0.8,1.0,0.6,0.5,46.0,-17.4,-11.1,1.0,0.5555555555555556,0.0,0.3,0.5555555555555556,0.5555555555555556,41.0,0.0,0.4444444444444444,48.0,0.6,15.0,1.0,0.48,1,25.0,-7.0,48.0,13.0,0.24,0.6000000000000001,0.5555555555555556,9.0,13.0,0.5,0.0,0.6,-7.1,2.0,0.4880952380952381,0.5,0.4880952380952381,23.0,7.0,0.5,0.5,0.52,0.24390243902439024,0.4444444444444444,0.5555555555555556,0.4390243902439024,0.4390243902439024,0.4444444444444444,0.0,0.5,0.56,0.0,0.5,0.48,2,0.6,-4.0,0.5,0.75,-6.0,11.0,14.000715224191227,44.5,0.4444444444444444,0.5,0.4444444444444444,0.0,0.5714285714285714,18.0,0.4444444444444444,0.75,0.5,1,15.0,0.43333333333333335,0.75,-1.3,7.0,0.0,0.0,-3.5,0.5,-13.8,0.4390243902439024,250,0,0.0,14.000715224191227,0.5555555555555556,14.000715224191227,0.75,0.4444444444444444,-1,-1,11,2015,-28,7.0,0,training,0,0.72187084
201601030dal,0.8,13.0,0.5333333333333333,23.06261102696093,20.871671444731017,0.5,0.42857142857142855,1.6,6.0,0.41935483870967744,-19.3,2,0.8,1.0,0,0.4848484848484849,5.0,0.3,0.375,-170,40.0,0.0,0.3,20.871671444731017,0.5,0.3,1.0,13.0,13.0,0.8,0.8,0.3,0.4696969696969697,41.0,3.3,7.1,1.0,0.5333333333333333,-1.0,4.2,0.5333333333333333,0.5333333333333333,0.0,-1.0,0.3,68.0,0.8,0.0,0.8,0.41935483870967744,0,13.0,-3.0,68.0,13.0,0.3870967741935484,0.26,0.5333333333333333,-19.0,12.0,0.21428571428571427,0.0,0.3,-17.5,19.0,0.5,0.5,0.5,32.0,7.0,0.14285714285714285,0.375,0.4696969696969697,0.3191489361702128,0.3,0.5333333333333333,0.3829787234042553,0.3829787234042553,0.3,1.0,0.21428571428571427,0.5151515151515151,-1.0,0.375,0.41935483870967744,1,0.2,-1.0,0.21428571428571427,0.42857142857142855,-3.5,17.0,16.525083497888993,39.5,0.3,0.2857142857142857,0.26666666666666666,-1.0,0.5102040816326531,11.0,0.5333333333333333,0.5,0.6666666666666666,1,20.0,0.4866666666666666,0.42857142857142855,1.8,8.0,0.0,20.871671444731017,3.2,1.0,0.6,0.3829787234042553,150,0,0.0,21.14548034818789,0.5333333333333333,23.06261102696093,0.5,0.26666666666666666,-1,-1,17,2015,-11,3.0,0,training,0,0.5554525
