,accuracy
1,0.7111111111111111
2,0.7353760445682451
3,0.7150943396226415
4,0.7165467625899281
5,0.7122641509433962
6,0.6943056943056943
7,0.67157712305026
8,0.6618209640397857
9,0.6438356164383562
10,0.6336019838809671
11,0.6125921724333523
12,0.5988463555322496
13,0.5871062992125984
14,0.577788191190253
15,0.5680473372781065
