elapsed,name,time
0.0,start,110.943957621
0.0022434770000074877,initialized and loaded JSON file(s),110.946201098
0.13082012799999632,loaded and validated,111.077021226
0.48221381099999405,generated or fetched CV sets,111.559235037
12.761872046000008,trained and scored,124.321107083
