,game_id,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,0_regression_score,1_regression_score,2_regression_score,3_regression_score,4_regression_score,regression_label,label,regression_score
621,201311030htx,-1,-1,9,2013,-3,1.0,-0.09216308599999999,1.1249988000000002,,1.7098532,,-3.0,0,0.9142296380000001
622,201310140sdg,1,1,6,2013,10,0.0,,8.364428,,,,10.0,1,8.364428
623,201312080cin,1,1,14,2013,14,7.5,8.958883,,4.758398000000001,16.565422,8.3736515,14.0,1,9.664088625
624,201311240crd,1,1,12,2013,29,3.0,,,,,1.0086141,29.0,1,1.0086141
625,201401110nwe,1,1,19,2013,21,7.0,,,,,16.040443,21.0,1,16.040443
626,201312220kan,-1,-1,16,2013,-16,7.5,15.673782000000001,,,15.769110000000001,11.083359,-16.0,0,14.175417000000001
627,201309290jax,-1,-1,4,2013,-34,9.5,,-3.3415556000000004,,-7.473264,-2.8304234,-34.0,0,-4.548414333333334
628,201309220sfo,-1,-1,3,2013,-20,10.5,20.518213,8.241374,,,14.203092999999999,-20.0,0,14.320893333333332
629,201311170htx,-1,-1,11,2013,-5,10.5,2.2844076,6.7103834,4.6048083,-3.8149905,2.2415514,-5.0,0,2.4052320400000005
630,201312220sdg,1,1,16,2013,13,10.0,,9.846779,7.204656599999999,6.877258,9.93822,13.0,1,8.4667284
631,201310130kan,1,1,6,2013,17,7.5,,,8.313827,7.3478694,11.73141,17.0,1,9.131035466666667
632,201309080clt,-1,1,1,2013,4,11.5,,6.2307315,12.557528999999999,23.11637,,4.0,1,13.968210166666665
633,201312080nyj,1,1,14,2013,10,3.0,,8.215513,12.225437,0.4930128,,10.0,1,6.9779876
634,201311100nyg,-1,1,10,2013,4,7.0,,11.605052,,-1.3750478000000002,,4.0,1,5.1150021
635,201309230den,-1,1,3,2013,16,16.5,8.797835000000001,,,,,16.0,1,8.797835000000001
636,201311280dal,-1,1,13,2013,7,9.5,,9.821881,,11.827364999999999,6.4954267,7.0,1,9.381557566666666
637,201311240htx,-1,-1,12,2013,-7,10.0,,,17.426573,,,-7.0,0,17.426573
638,201310060ram,1,1,5,2013,14,11.0,,6.4940767,1.1744369,,,14.0,1,3.8342568
639,201311100oti,-1,-1,10,2013,-2,11.5,,9.737777000000001,,1.8786638999999998,-1.1563045,-2.0,0,3.486712133333333
640,201312290clt,1,1,17,2013,20,11.5,,9.377448,9.799806,6.178,12.327169,20.0,1,9.42060575
641,201310130den,-1,1,6,2013,16,26.5,25.60535,7.548209,17.740654,13.386689000000002,8.539344999999999,16.0,1,14.564049399999998
642,201309150rai,1,1,2,2013,10,4.0,,,-6.568115700000001,,,10.0,1,-6.568115700000001
643,201309220sea,1,1,3,2013,28,20.5,,,,13.372535000000001,15.290695999999999,28.0,1,14.3316155
644,201312010cle,-1,-1,13,2013,-4,7.0,6.970919599999999,,,-0.7013706999999999,,-4.0,0,3.1347744499999997
645,201312220htx,-1,-1,16,2013,-24,9.5,-8.556623,,,,-8.577186,-24.0,0,-8.5669045
646,201311100sdg,-1,-1,10,2013,-8,7.0,-7.854355,,-15.059626999999999,,,-8.0,0,-11.456990999999999
647,201311240nwe,1,1,12,2013,3,1.0,,,,8.27544,12.038064,3.0,1,10.156752000000001
648,201312010kan,-1,-1,13,2013,-7,5.0,,,-8.440788000000001,,-2.7524737999999997,-7.0,0,-5.596630900000001
649,201310200clt,1,1,7,2013,6,6.5,,,,-1.2227259,1.8690226000000003,6.0,1,0.3231483500000002
650,201309150nyg,-1,-1,2,2013,-18,4.0,-11.605785000000001,,,,8.434927,-18.0,0,-1.5854290000000004
651,201312290rai,-1,-1,17,2013,-20,10.0,,,,-4.774871,-11.323272,-20.0,0,-8.0490715
652,201310060dal,1,-1,5,2013,-3,9.0,-9.756274000000001,-4.275735,-17.313122,,-13.246047,-3.0,0,-11.1477945
653,200709160jax,-1,1,2,2007,6,10.0,,,11.287429,,21.051660000000002,6.0,1,16.1695445
654,200709090min,1,1,1,2007,21,3.0,,0.76507354,,-3.3818674,,21.0,1,-1.30839693
655,200712020ram,1,1,13,2007,12,3.0,,,,,-0.19069004,12.0,1,-0.19069004
656,200711110car,-1,-1,10,2007,-7,3.0,,,,2.8424968999999995,,-7.0,0,2.8424968999999995
657,200712230crd,-1,1,16,2007,3,11.0,13.624858999999999,14.701942,1.9082677,9.492747,15.8556795,3.0,1,11.11669904
658,200712160tam,1,1,15,2007,34,13.0,,,,,12.681758,34.0,1,12.681758
659,200710210nor,-1,1,7,2007,6,7.5,,-1.9052421999999998,,,,6.0,1,-1.9052421999999998
660,200809140jax,-1,-1,2,2008,-4,4.0,,5.6329556,,3.5048966,17.673412,-4.0,0,8.937088066666666
661,200812140nyj,-1,1,15,2008,4,8.0,-0.38492835,9.113055000000001,,13.893622,,4.0,1,7.540582883333333
662,200809280ram,-1,-1,4,2008,-17,9.0,-9.242348,,,-13.443785,,-17.0,0,-11.343066499999999
663,200810050crd,1,1,5,2008,24,2.5,8.667693,1.9628898999999997,1.0798919,0.9122457,,24.0,1,3.155680125
664,200812210den,-1,-1,16,2008,-7,6.5,,-2.9536572,5.7037587,,,-7.0,0,1.37505075
665,200810260mia,1,1,8,2008,9,1.5,,-3.7401533,,-3.598765,-9.518207,9.0,1,-5.619041766666666
666,200811090nwe,1,1,10,2008,10,3.5,11.623802,,7.8566356,11.973411,10.262249,10.0,1,10.4290244
667,200811230kan,-1,-1,12,2008,-23,3.0,-10.792207000000001,,-4.986062,-6.7151146,,-23.0,0,-7.497794533333334
668,200812140jax,1,1,15,2008,4,3.0,3.2984443,,,,,4.0,1,3.2984443
669,200811090min,-1,1,10,2008,1,2.5,,,1.7760736000000001,,1.3089597,1.0,1,1.54251665
670,200810120sea,-1,-1,6,2008,-10,0.0,-5.469088,-7.9800606,,-7.8687086,-1.1197485,-10.0,0,-5.609401425
671,200812220chi,-1,1,16,2008,3,4.0,,1.3409305,19.167532,,5.8457274,3.0,1,8.784729966666667
672,200809140det,-1,-1,2,2008,-23,3.0,-5.8851676,,-7.2251287,-4.350998000000001,,-23.0,0,-5.820431433333333
673,200809280tam,1,1,4,2008,9,2.0,,-3.212647,4.4274354,,3.9812458,9.0,1,1.7320114
674,200811240nor,1,1,12,2008,22,0.0,,1.3585207000000001,,,,22.0,1,1.3585207000000001
675,200909200jax,-1,-1,2,2009,-14,3.0,5.8664365,,-0.1775487,-2.851398,8.000416,-14.0,0,2.70947645
676,200910250nyg,-1,-1,7,2009,-7,8.0,15.811254000000002,,6.912494000000001,2.3974580000000003,11.54846,-7.0,0,9.1674165
677,200911220ram,1,-1,11,2009,-8,8.5,-6.5340877,,-8.593608999999999,,,-8.0,0,-7.563848349999999
678,200910180sea,-1,-1,6,2009,-24,3.0,,-3.5698023,,,,-24.0,0,-3.5698023
679,200911080chi,-1,-1,9,2009,-20,2.0,-14.406416,-2.8336327,,,4.095582,-20.0,0,-4.3814889
680,200912200det,1,-1,15,2009,-7,14.0,,,-18.186909,,,-7.0,0,-18.186909
681,200911290oti,-1,1,12,2009,3,3.5,0.16104358,8.4608,2.2598557,,0.67408526,3.0,1,2.888946135
682,201001160nor,1,1,19,2009,31,7.0,14.379285999999999,,,,5.0169425,31.0,1,9.69811425
683,200912140sfo,1,1,14,2009,15,4.0,,-11.914287,-8.617739,-14.23714,-13.8039255,15.0,1,-12.143272875
684,200910180jax,-1,1,6,2009,3,9.5,,,15.948453,,,3.0,1,15.948453
685,200909130sea,1,1,1,2009,28,7.0,15.545746,,,,2.0093446,28.0,1,8.7775453
687,200912060chi,-1,1,13,2009,8,9.0,24.591986,5.433502,,8.794967,17.541957999999997,8.0,1,14.090603249999997
688,200912270crd,1,1,16,2009,21,16.5,10.093825,16.167995,,,,21.0,1,13.13091
689,200911010det,-1,-1,8,2009,-7,3.0,,,1.0596921000000001,3.4780924,,-7.0,0,2.26889225
690,200912130oti,1,1,14,2009,40,14.0,,,,2.189465,,40.0,1,2.189465
691,200910040sfo,1,1,4,2009,35,9.5,10.252991999999999,8.404013,,,,35.0,1,9.328502499999999
692,200911080jax,-1,1,9,2009,3,7.0,,,11.786621,,6.153245,3.0,1,8.969933000000001
693,200911290sdg,1,1,12,2009,29,13.0,,,7.6266694,,15.657426999999998,29.0,1,11.6420482
694,200910180was,-1,-1,6,2009,-8,6.5,,7.699014,,,,-8.0,0,7.699014
697,200909130rav,1,1,1,2009,14,13.0,,16.55036,12.945155,,20.82865,14.0,1,16.774721666666668
698,200909270phi,1,1,3,2009,20,7.0,9.086151,,,,,20.0,1,9.086151
699,200911150rai,-1,-1,10,2009,-6,2.5,,,,,2.9411085,-6.0,0,2.9411085
700,200911220jax,-1,1,11,2009,3,8.0,,9.235600999999999,12.108699,,6.14283,3.0,1,9.162376666666665
701,200910180nyj,-1,-1,6,2009,-3,9.5,,25.183823,13.195352999999999,10.922551,10.683867999999999,-3.0,0,14.996398749999999
702,200910250car,-1,-1,7,2009,-11,7.0,,-3.383565,4.5513325,7.322704300000001,10.012016000000001,-11.0,0,4.625621950000001
703,200910040mia,1,1,4,2009,28,1.5,12.622219,,-6.4517636,,-5.187328,28.0,1,0.3277091333333333
704,201510040chi,1,1,4,2015,2,3.0,-12.140547,-4.8342,,,,2.0,1,-8.4873735
705,201511220det,1,1,11,2015,5,1.5,,,-8.38603,6.9485529999999995,,5.0,1,-0.7187385000000002
706,201511080pit,-1,1,9,2015,3,6.0,19.269167000000003,6.547893,,,,3.0,1,12.908530000000003
707,201601030kan,-1,1,17,2015,6,7.0,10.205397999999999,13.076328,,10.095858,21.36528,6.0,1,13.685716
708,201512130den,-1,-1,14,2015,-3,6.0,,,,1.8054106,13.9936495,-3.0,0,7.89953005
710,201511290oti,-1,-1,12,2015,-3,1.0,-11.883299000000001,,-5.404474,,,-3.0,0,-8.6438865
711,201512060sdg,-1,-1,13,2015,-14,6.0,-11.72369,-8.639978999999999,-2.4462879,-15.419982999999998,,-14.0,0,-9.557484975
712,201509270det,-1,-1,3,2015,-12,3.0,-9.0540085,1.3678264999999998,-1.800477,-11.640833,0.69842476,-12.0,0,-4.085813448000001
713,201512200pit,-1,1,15,2015,7,7.5,-0.29267544,,,9.611382,,7.0,1,4.65935328
714,201509170kan,-1,-1,2,2015,-7,3.0,3.0981688,-2.2953553,10.763958,5.301468,,-7.0,0,4.217059875
715,201511080clt,1,1,9,2015,3,3.0,-18.540613,-12.616769999999999,,-10.458072,-9.02103,3.0,1,-12.659121249999998
716,201510110rai,-1,-1,5,2015,-6,5.5,-7.1652664999999995,,,-6.370033,,-6.0,0,-6.76764975
783,201101020sea,1,1,17,2010,10,3.0,,6.1816554,,-3.0905487999999997,,10.0,1,1.5455533000000004
784,201012050crd,-1,-1,13,2010,-13,3.0,-1.0531774999999999,,,,0.14589736,-13.0,0,-0.45364006999999995
785,201011280den,-1,-1,12,2010,-3,3.0,-1.4243826000000002,0.6436516999999999,5.8247056,3.6414129999999996,5.5721107000000005,-3.0,0,2.85149968
786,201010100det,1,1,5,2010,38,3.0,,,7.4261103,,-4.800023,38.0,1,1.31304365
787,201010240tam,-1,1,7,2010,1,3.0,,8.337742,,,,1.0,1,8.337742
788,201012120nor,1,1,14,2010,18,9.5,7.091432000000001,,13.776665,,,18.0,1,10.4340485
789,201011140sfo,-1,1,10,2010,3,5.0,,4.109537,3.4075879999999996,,,3.0,1,3.7585625
790,201009190rai,-1,1,2,2010,2,3.0,-7.3029637,1.6732697,,,,2.0,1,-2.8148470000000003
791,201101080sea,1,1,18,2010,5,10.0,-7.310718,-7.0494775999999995,0.8046206,,-1.4251328,5.0,1,-3.74517695
792,201012050cin,1,-1,13,2010,-4,6.5,,-11.121374000000001,-0.05824226,-15.488979,-10.7762575,-4.0,0,-9.36121319
793,201011070car,-1,-1,9,2010,-31,5.5,,-13.298009,,,,-31.0,0,-13.298009
794,201010100crd,1,1,5,2010,10,7.0,,,,,-3.6205230000000004,10.0,1,-3.6205230000000004
795,201012190rav,1,1,15,2010,6,2.5,,8.187483,,14.419087,5.622839,6.0,1,9.409802999999998
796,201010170tam,-1,-1,6,2010,-25,5.5,,-16.320463,,-13.634313,,-25.0,0,-14.977388000000001
797,201012270atl,-1,-1,16,2010,-3,2.5,6.3494267,,,,0.91780376,-3.0,0,3.63361523
798,201009200sfo,1,-1,2,2010,-3,5.5,-16.509601999999997,-12.632922,,-13.451533,-0.9686614,-3.0,0,-10.8906796
799,201011250dal,1,-1,12,2010,-3,4.5,,,,5.247717400000001,,-3.0,0,5.247717400000001
800,200809140was,1,1,2,2008,5,1.0,-4.4121246,,0.9494864,,,5.0,1,-1.7313191
801,200810190car,1,1,7,2008,23,3.0,-2.2083328,2.1393423,4.506609,-8.228263,-1.1135952,23.0,1,-0.98084794
802,200809210den,-1,1,3,2008,2,5.5,,0.62328815,,10.458207000000002,,2.0,1,5.540747575000001
803,200812210det,-1,-1,16,2008,-35,7.0,,-0.04431647,-5.848169,,-3.3641292999999997,-35.0,0,-3.0855382566666667
804,200811300tam,-1,1,13,2008,3,4.5,,-6.9202533,,3.367707,,3.0,1,-1.77627315
805,200811090atl,1,1,10,2008,14,1.5,-3.7095422999999994,,,,,14.0,1,-3.7095422999999994
806,200811160kan,-1,-1,11,2008,-10,6.0,,,,-4.663596,,-10.0,0,-4.663596
807,201012260den,1,1,16,2010,1,2.0,4.7725964,-4.198532,,-0.9106065999999999,12.481198,1.0,1,3.0361639499999997
808,201012190oti,1,1,15,2010,14,2.0,,4.6866136,,,,14.0,1,4.6866136
809,201012020phi,1,1,13,2010,10,9.0,,11.75192,7.722053999999999,11.965937,,10.0,1,10.479970333333332
810,201011010clt,1,1,8,2010,13,5.0,7.2435894,11.362409,10.225712,10.976532,,13.0,1,9.9520606
811,201010030rai,-1,-1,4,2010,-7,3.5,-18.306032000000002,,-7.646670299999999,,0.20821512,-7.0,0,-8.581495726666668
812,201011140jax,1,1,10,2010,7,0.0,5.657082599999999,,,,0.24217084,7.0,1,2.9496267199999995
813,201011210nyj,-1,1,11,2010,3,6.5,,11.951331,20.918388,8.606228,,3.0,1,13.825315666666668
814,201010100was,1,1,5,2010,3,3.0,-5.250018,-2.6334217,,-5.283601,,3.0,1,-4.389013566666667
815,201009270chi,1,1,3,2010,3,3.0,0.41094017,,-3.304646,,-3.9346137000000003,3.0,1,-2.27610651
816,201101230chi,-1,-1,20,2010,-7,3.5,,-4.5429205999999995,-15.521816000000001,6.83265,,-7.0,0,-4.410695533333333
817,201012120det,1,1,14,2010,4,7.0,,-4.3111763,,,,4.0,1,-4.3111763
818,201011210min,-1,-1,11,2010,-28,3.0,,,-3.9848517999999995,,,-28.0,0,-3.9848517999999995
819,201012190nwe,-1,1,15,2010,4,14.0,,25.881603,,10.981442999999999,,4.0,1,18.431523
820,201009120phi,-1,-1,1,2010,-7,3.0,-3.9263835,5.780836,8.282469,,-3.9086809999999996,-7.0,0,1.557060125
821,201101090phi,-1,-1,18,2010,-5,1.5,,,10.034539,7.7783155,,-5.0,0,8.90642725
822,201011280atl,1,1,12,2010,3,1.5,8.754297,5.3131146,,3.6131818,,3.0,1,5.893531133333333
823,201101150atl,-1,-1,19,2010,-27,1.0,-1.1329589,,1.3600208999999999,,,-27.0,0,0.11353099999999994
824,201010310nyj,-1,-1,8,2010,-9,6.0,8.422405,4.1679044,6.183363,10.073905,13.433963,-9.0,0,8.45630808
825,201011150was,-1,-1,10,2010,-31,3.0,-4.4940370000000005,,-4.960805000000001,-10.993219,,-31.0,0,-6.816020333333334
826,201011280chi,1,1,12,2010,5,3.0,-9.016304,,-17.20675,,-9.348813999999999,5.0,1,-11.857289333333332
827,201009190det,1,-1,2,2010,-3,6.5,-0.39091867,,,-6.2970996,-8.2185755,-3.0,0,-4.96886459
828,201010240oti,1,1,7,2010,18,3.0,,,,-3.5656571,6.6587705999999995,18.0,1,1.5465567499999997
829,201010100sfo,-1,-1,5,2010,-3,3.5,2.9407799999999997,2.4400463,12.761574000000001,-1.053353,1.2865018999999998,-3.0,0,3.67510984
830,201012120dal,1,-1,14,2010,-3,4.0,,,,-12.48015,-2.6922743,-3.0,0,-7.58621215
831,201009260jax,-1,-1,3,2010,-25,3.0,,,-3.5574383999999997,-1.9266255,,-25.0,0,-2.74203195
832,201012190nyg,-1,-1,15,2010,-7,3.0,,,2.9022349999999997,,,-7.0,0,2.9022349999999997
833,201010100cin,-1,-1,5,2010,-3,7.0,3.2269511000000004,,,2.0570788,-4.370049,-3.0,0,0.3046603000000001
834,201009190car,-1,-1,2,2010,-13,4.0,,,4.622701599999999,,,-13.0,0,4.622701599999999
835,201010310crd,-1,-1,8,2010,-3,3.0,,,-4.5578437,-4.4133744,-0.7643938,-3.0,0,-3.245203966666667
836,201011280rav,-1,1,12,2010,7,8.0,,19.391043,13.86534,,7.7550273,7.0,1,13.670470100000001
837,201011070atl,-1,1,9,2010,6,10.0,,5.99825,,,,6.0,1,5.99825
838,201101020nor,-1,-1,17,2010,-10,7.0,,,11.612646,,17.162289,-10.0,0,14.3874675
839,201011210sfo,-1,-1,11,2010,-21,3.5,15.593413,2.8525946,,-0.76279485,,-21.0,0,5.894404250000001
840,201111200was,1,-1,11,2011,-3,7.0,,2.5212617,,-9.709226,-8.197833000000001,-3.0,0,-5.1285991
841,201112040crd,1,1,13,2011,6,4.0,,,-11.324074000000001,-7.3849907,,6.0,1,-9.354532350000001
842,201110160nwe,-1,1,6,2011,4,6.5,16.404716,,,,12.556164,4.0,1,14.480440000000002
843,201112170tam,-1,-1,15,2011,-16,7.0,-2.908575,0.385921,,-1.3046436000000001,,-16.0,0,-1.2757658666666665
844,201110300phi,1,1,8,2011,27,3.0,,-3.5968193999999998,,,10.559583,27.0,1,3.4813818000000003
845,201109110nyj,-1,1,1,2011,3,6.5,5.272634500000001,5.79799,,,,3.0,1,5.5353122500000005
846,201201010nyg,1,1,17,2011,17,3.0,5.9761453,,7.6416960000000005,0.62982094,9.568848,17.0,1,5.95412756
849,201209200car,-1,-1,3,2012,-29,3.0,,2.7590249,4.1415186,,,-29.0,0,3.45027175
850,201212230rav,1,1,16,2012,19,1.5,9.28476,5.243143,,,-0.7167758000000001,19.0,1,4.603709066666666
851,201209300phi,1,1,4,2012,2,0.0,,,,1.3720324,,2.0,1,1.3720324
852,201212160atl,1,1,15,2012,34,0.0,1.0076275,,,4.6350145,,34.0,1,2.8213209999999997
853,201210140sfo,-1,-1,6,2012,-23,7.0,15.612559,,,,,-23.0,0,15.612559
854,201210280dal,-1,-1,8,2012,-5,2.5,-5.07979,-5.805407499999999,,2.5355754,,-5.0,0,-2.7832073666666672
855,201212300was,1,1,17,2012,10,3.0,-1.9407697,,10.835593,,-0.366475,10.0,1,2.8427827666666663
856,201212090cin,-1,-1,14,2012,-1,3.0,,2.281228,,,8.079353999999999,-1.0,0,5.1802909999999995
857,201210210car,-1,-1,7,2012,-5,3.0,-2.1269536,-0.28821105,,-5.3779497,-8.894031,-5.0,0,-4.1717863375
858,201210140rav,-1,1,6,2012,2,3.0,10.375035,5.824659,,7.302550999999999,,2.0,1,7.834081666666667
859,201211110phi,-1,-1,10,2012,-15,3.0,,-1.2455486999999998,,2.302864,-2.3583212000000002,-15.0,0,-0.43366863333333333
860,201211040atl,1,1,9,2012,6,4.0,11.026259,14.379928,7.3919387,7.371997,4.6682863,6.0,1,8.9676818
861,201209050nyg,-1,-1,1,2012,-7,4.0,5.3620067,3.5998077000000004,,,11.058144,-7.0,0,6.673319466666666
862,201209160sea,1,1,2,2012,20,3.0,5.0396075,-3.6421237,-3.9602169999999997,,-4.140872,20.0,1,-1.6759013
863,201311030was,1,1,9,2013,6,2.0,,,7.273423700000001,,,6.0,1,7.273423700000001
864,201401050cin,-1,-1,18,2013,-17,6.0,,11.703788000000001,,,,-17.0,0,11.703788000000001
865,201309150phi,-1,-1,2,2013,-3,7.5,,3.1105347,8.533348,5.383678,,-3.0,0,5.675853566666667
867,201310200jax,-1,-1,7,2013,-18,7.0,4.4274044,-7.9786997,0.80353326,-6.185218,6.6897974,-18.0,0,-0.4486365280000001
868,201311170mia,1,1,11,2013,4,2.5,2.6313720000000003,-4.265422,,0.34287792,-1.0891758,4.0,1,-0.5950869699999999
869,201312120den,-1,-1,15,2013,-7,9.5,,,,,19.786114,-7.0,0,19.786114
870,201401120den,-1,1,19,2013,7,7.5,14.649096499999999,-0.20856023,,9.981956,,7.0,1,8.140830756666666
871,201310060rai,1,1,5,2013,10,6.5,,,-3.5578894999999995,1.3402804,,10.0,1,-1.1088045499999999
872,201410190was,-1,1,7,2014,2,6.0,,,,5.0792836999999995,-0.30083412,2.0,1,2.3892247899999997
873,201409210cin,1,1,3,2014,26,6.0,15.557520000000002,5.984803,12.620978,6.955029,7.936622,26.0,1,9.8109904
874,201411090rav,1,1,10,2014,14,10.0,18.062698,,8.890905,,6.258719,14.0,1,11.070774
875,201411230phi,1,1,12,2014,19,11.0,10.379982,6.9292300000000004,,20.90865,20.625656,19.0,1,14.7108795
876,201409070kan,-1,-1,1,2014,-16,3.0,,-3.3823855000000003,3.006397,,,-16.0,0,-0.18799425000000003
877,201412180jax,1,1,16,2014,8,4.0,,,3.2185438,,2.755535,8.0,1,2.9870394
878,201409280clt,1,1,4,2014,24,7.5,,5.5521984,0.93007404,,,24.0,1,3.24113622
879,201411300htx,1,1,13,2014,24,6.5,0.6877465,,,,1.3992982,24.0,1,1.04352235
880,201411160was,-1,-1,11,2014,-20,6.5,9.363447,6.504061,,,,-20.0,0,7.933754
881,201412140car,-1,1,15,2014,2,3.0,,1.8604124,-3.147928,2.0350509,,2.0,1,0.24917843333333334
882,201411230chi,1,1,12,2014,8,4.0,,-1.3369652,-9.799716,,2.1677828,8.0,1,-2.9896328000000003
883,201412070det,1,1,14,2014,17,10.0,7.883911599999999,,12.099278,,8.492466,17.0,1,9.4918852
884,201409280pit,-1,-1,4,2014,-3,7.5,8.664581,11.846377,,5.6214379999999995,,-3.0,0,8.710798666666667
885,201409180atl,1,1,3,2014,42,7.0,7.285915400000001,9.550882000000001,,,,42.0,1,8.418398700000001
886,201410050nor,-1,1,5,2014,6,11.0,,,12.330996,6.484575700000001,,6.0,1,9.40778585
887,201411020cle,-1,1,9,2014,5,7.0,,,8.850567,6.292719,,5.0,1,7.571643
888,201510040was,1,1,4,2015,3,3.0,,,2.2492146,,3.398949,3.0,1,2.8240818
889,201510250car,1,1,7,2015,11,3.0,6.584217,,-5.1456,7.653332000000001,-2.8971492999999997,11.0,1,1.548699925
890,201511260det,1,1,12,2015,31,3.0,2.0501685000000003,,,-4.5188265,-4.302121,31.0,1,-2.256926333333333
891,201512060nwe,-1,-1,13,2015,-7,9.5,,11.04047,15.628504999999999,,,-7.0,0,13.334487499999998
892,201509140atl,1,1,1,2015,2,3.0,-7.95275,,,,-5.0665174,2.0,1,-6.5096337
893,201509270nyj,-1,-1,3,2015,-7,3.0,9.410855,4.3325543,,9.498242,-2.8509603,-7.0,0,5.09767275
894,201601030nyg,-1,-1,17,2015,-5,3.5,0.3519272,,5.547478,,3.3622138999999995,-5.0,0,3.087206366666667
895,201511080dal,-1,-1,9,2015,-6,3.0,,-7.503831,-6.548797,-13.894542000000001,,-6.0,0,-9.315723333333333
896,201511150was,1,1,10,2015,33,2.0,-4.0451584,,-0.36014229999999997,-0.97326756,,33.0,1,-1.7928560866666665
897,201509270car,-1,1,3,2015,5,9.5,16.788494,,,,13.349332999999998,5.0,1,15.068913499999999
898,201509130crd,1,1,1,2015,12,2.0,5.4541807,8.986606,,4.1625843,10.256577499999999,12.0,1,7.2149871249999995
899,201512130tam,-1,-1,14,2015,-7,6.0,,,,7.930034,,-7.0,0,7.930034
900,201510110phi,1,1,5,2015,22,6.5,1.5240133,6.787265299999999,,0.28700438,5.554623,22.0,1,3.538226495
901,201601030atl,-1,-1,17,2015,-3,6.0,,10.618203,,,,-3.0,0,10.618203
902,201510250clt,-1,-1,7,2015,-6,5.5,11.611069,,12.790972,,,-6.0,0,12.2010205
904,201512200was,1,1,15,2015,10,2.5,,-2.4432007999999996,,-4.0279050000000005,-7.176097,10.0,1,-4.5490676
905,201512130phi,1,1,14,2015,3,1.0,,-1.3349241000000003,0.34067159999999996,,,3.0,1,-0.49712625000000016
906,201511290kan,1,1,12,2015,8,4.5,,,,3.6534224,,8.0,1,3.6534224
907,201509270mia,-1,-1,3,2015,-27,1.0,,-1.0972928999999998,10.344925,,,-27.0,0,4.62381605
908,201511120nyj,-1,-1,10,2015,-5,2.5,,,,,-0.14679444,-5.0,0,-0.14679444
909,201510110oti,-1,-1,5,2015,-1,0.0,2.2938577999999996,,-6.013554,,-10.443285000000001,-1.0,0,-4.720993733333334
910,201601100was,-1,-1,18,2015,-17,1.5,,,,1.622642,,-17.0,0,1.622642
911,201511080car,1,1,9,2015,8,2.0,9.606256,,-2.4148767,,1.5342552999999999,8.0,1,2.9085448666666665
912,201509130chi,-1,-1,1,2015,-8,6.0,,,,0.25978583,,-8.0,0,0.25978583
913,201512270crd,1,1,16,2015,30,6.0,9.48643,7.185929300000001,,,17.103273,30.0,1,11.2585441
914,201601160crd,-1,1,19,2015,6,7.0,-0.11762416,-1.9818609,2.4152215,1.4030786,6.9808,6.0,1,1.7399230079999999
915,201512030det,-1,-1,13,2015,-4,2.5,1.6867491999999997,-3.2592272999999996,,,5.705525,-4.0,0,1.3776823
916,201511220min,-1,-1,11,2015,-17,1.0,5.94311,9.5042515,,-2.27196,5.3186975,-17.0,0,4.62352475
917,201511010den,1,1,8,2015,19,2.5,,,,-12.745797,,19.0,1,-12.745797
918,201512200rai,-1,-1,15,2015,-10,4.0,,,,-9.286714,,-10.0,0,-9.286714
919,201510040sfo,-1,-1,4,2015,-14,7.0,,-13.712213,-0.39256674,,,-14.0,0,-7.05238987
1016,201112110cin,-1,-1,14,2011,-1,2.5,,-0.14842737,,,-1.1373681,-1.0,0,-0.642897735
1017,201110230oti,-1,-1,7,2011,-34,2.5,2.5878353,,,6.586074000000001,1.4665511,-34.0,0,3.546820133333334
1018,201110160rav,1,1,6,2011,15,7.0,,6.0272837,,7.2363976999999995,,15.0,1,6.6318407
1019,201201150rav,-1,1,19,2011,7,8.0,,,14.357215,17.252403,,7.0,1,15.804809
1020,201111130tam,-1,-1,10,2011,-28,3.5,-2.758871,-4.8200297,,,,-28.0,0,-3.78945035
1021,201112220clt,1,1,16,2011,3,7.0,,-5.1419806,,-15.052251,,3.0,1,-10.097115800000001
1022,201111270jax,-1,-1,12,2011,-7,6.0,-12.783847999999999,,,,,-7.0,0,-12.783847999999999
1023,201109180mia,-1,-1,2,2011,-10,3.0,,4.474383400000001,-5.2664313,-3.3473794000000003,-2.0271325,-10.0,0,-1.54163995
1024,201109250nor,1,1,3,2011,7,4.0,,,,8.82954,,7.0,1,8.82954
1025,201212300pit,1,1,17,2012,14,10.0,4.8175144,,3.8988254,,,14.0,1,4.3581699
1026,201209270rav,-1,1,4,2012,7,11.5,23.033154999999997,13.852697000000001,,6.8915043,,7.0,1,14.592452100000001
1027,201210210clt,1,1,7,2012,4,1.0,8.83564,,-1.4427444999999999,5.203524,,4.0,1,4.1988065
1028,201211180dal,-1,1,11,2012,3,7.0,-1.6613828999999998,12.026995,,0.6271395000000001,8.002724,3.0,1,4.7488689
1029,201210070nyg,1,1,5,2012,14,8.0,15.275504999999999,,8.440874,,15.820319,14.0,1,13.178899333333334
1030,201212230den,1,1,16,2012,22,11.0,,,11.771232000000001,16.551088,,22.0,1,14.16116
1031,201212020rai,-1,-1,13,2012,-3,2.5,0.18879333,-5.54194,-10.4197235,,,-3.0,0,-5.25762339
1032,201309220cin,1,1,3,2013,4,3.0,,-4.6888943,-14.501625,-7.288709599999999,-10.962553999999999,4.0,1,-9.360445725
