,label,Score
0,Won,0.9126684433333333
1,Won,0.9200440000000001
2,Won,0.767526194
3,Lost,0.60193095
4,Won,0.59092227
5,Lost,0.380976618
6,Won,0.2953346
7,Lost,0.22496550499999998
8,Won,0.49006507
9,Lost,0.32569582999999996
10,Won,0.49567029
11,Lost,0.61268731
12,Lost,0.13104846
13,Won,0.368624825
14,Lost,0.15882435666666667
15,Won,0.39563035999999996
16,Won,0.5460576
17,Won,0.6948334833333334
18,Won,0.616303
19,Lost,0.399744544
20,Won,0.6158901533333333
21,Lost,0.33521691
22,Lost,0.6288399499999999
23,Won,0.6097942566666666
24,Won,0.67480847
25,Lost,0.6976461833333333
26,Won,0.5277130999999999
27,Won,0.66977902
28,Lost,0.4871971466666667
29,Won,0.7219772666666667
30,Won,0.80037885
31,Won,0.20744901333333332
32,Won,0.86056905
33,Won,0.49139844
34,Won,0.777813625
35,Won,0.7012155250000001
36,Lost,0.6556803333333333
37,Won,0.899726915
38,Won,0.7676213759999999
39,Lost,0.7442309
40,Won,0.7947233250000001
41,Won,0.8487922066666668
42,Won,0.90040912
43,Won,0.511827925
44,Won,0.6673192666666666
45,Won,0.91409814
46,Won,0.967014935
47,Won,0.92419607
48,Lost,0.5537959
49,Won,0.93599181
50,Won,0.5940701066666666
51,Lost,0.6687684360000001
53,Won,0.8241376925
54,Lost,0.5444980666666667
55,Won,0.6577845
56,Lost,0.47795353333333335
57,Won,0.8564465466666666
58,Lost,0.56719652
59,Won,0.41102349666666665
60,Lost,0.26107982
61,Lost,0.7645049
62,Lost,0.19764891
63,Lost,0.28297808
64,Won,0.23769411333333335
65,Won,0.47984049999999995
66,Won,0.7754609
67,Lost,0.9669468000000001
68,Won,0.48641825
69,Lost,0.84221017
70,Won,0.918802
71,Lost,0.5179902000000001
72,Won,0.8379322300000001
73,Won,0.69686025
74,Won,0.4548892
75,Lost,0.22946395500000002
76,Won,0.6131214
77,Won,0.56154011
78,Lost,0.529476255
79,Won,0.7863189533333332
80,Won,0.4589221925
81,Won,0.367097
82,Won,0.4980021466666667
83,Lost,0.44816017
84,Won,0.7155808124999999
85,Won,0.7356014100000001
87,Won,0.8004862374999999
88,Won,0.8453262699999999
89,Won,0.86300818
90,Won,0.7821445266666668
91,Won,0.46457244499999995
92,Lost,0.42321891333333334
93,Won,0.30500346
94,Lost,0.9456711825
95,Lost,0.6086618533333333
96,Won,0.7340854880000001
97,Lost,0.5511612324999999
98,Won,0.610110335
99,Won,0.41059123
100,Lost,0.556708
101,Won,0.6538446149999999
