,regression_label,regression_score,LOWESS Wide Window,LOWESS Tight Window,OLS
125,-23.0,-2.67271925,-6.441320716661009,-7.843876479654336,-2.281338506995623
126,-23.0,-2.37842615,-6.430999301838527,-7.8220631369895885,-2.281338506995623
127,-23.0,-0.9349438,-6.4238386577954465,-7.808121500334671,-2.281338506995623
128,-23.0,8.952669,-6.421311086674031,-7.8032241484311795,-2.281338506995623
129,-22.0,-10.87316765,-6.413677549183206,-7.7880027052796,-2.098729370451779
130,-22.0,-9.966402800000001,-6.3705810973671335,-7.70334333772719,-2.098729370451779
131,-22.0,-9.696716,-6.351152344966453,-7.669549203546905,-2.098729370451779
132,-22.0,-9.645969000000001,-6.348204138414912,-7.664548109782294,-2.098729370451779
133,-22.0,-8.3024935,-6.347512496731253,-7.663379492300246,-2.098729370451779
134,-22.0,-6.914054400000001,-6.342316196886821,-7.654654629041699,-2.098729370451779
135,-22.0,-3.68846225,-6.336812831085562,-7.645516383094654,-2.098729370451779
136,-22.0,-3.6004032999999995,-6.324297484486816,-7.62315578352867,-2.098729370451779
137,-22.0,0.7388907200000001,-6.299175751477047,-7.563791644069817,-2.098729370451779
138,-22.0,5.3195349,-6.298720943894535,-7.563057334898187,-2.098729370451779
139,-22.0,5.4393389,-6.268344939886886,-7.51281988534271,-2.098729370451779
140,-21.0,-15.7648415,-6.265960068821172,-7.506164528708171,-1.9161202339079342
141,-21.0,-13.062977499999999,-6.25959039751054,-7.495082638202631,-1.9161202339079342
142,-21.0,-10.876414,-6.2164498098699426,-7.415616538260978,-1.9161202339079342
143,-21.0,-10.071682500000001,-6.197657568490959,-7.3729502717229005,-1.9161202339079342
144,-21.0,-9.6317625,-6.157664195578291,-7.308213062595005,-1.9161202339079342
145,-21.0,-9.52367,-6.152872853016417,-7.2983243426834346,-1.9161202339079342
146,-21.0,-8.721289,-6.14026484239591,-7.275368837457479,-1.9161202339079342
147,-21.0,-8.2641492,-6.130014502553512,-7.258873381823167,-1.9161202339079342
148,-21.0,-8.017924,-6.088452839955214,-7.175854869652575,-1.9161202339079342
149,-21.0,-7.961387599999999,-6.085768434415786,-7.170886135548605,-1.9161202339079342
150,-21.0,-7.59295425,-6.0079167102510915,-7.001203296863311,-1.9161202339079342
151,-21.0,-7.18383165,-6.000223630331813,-6.984749818229889,-1.9161202339079342
152,-21.0,-7.1130445,-6.000095669113766,-6.9844742837584,-1.9161202339079342
153,-21.0,-5.663222,-5.989305846715965,-6.959389342309767,-1.9161202339079342
154,-21.0,-4.7102127000000005,-5.953677802117374,-6.872162984080301,-1.9161202339079342
155,-21.0,-3.9411955,-5.951187622925286,-6.866153750306623,-1.9161202339079342
156,-21.0,-2.8794357999999995,-5.948533958722489,-6.860251247784969,-1.9161202339079342
157,-21.0,-1.3121585,-5.940021913306391,-6.8406482184541035,-1.9161202339079342
158,-21.0,-1.2532219,-5.935164025640957,-6.829679934974029,-1.9161202339079342
159,-21.0,-0.9868114199999999,-5.929327443878219,-6.816532462423132,-1.9161202339079342
160,-21.0,-0.81533265,-5.912564445541049,-6.777829031599977,-1.9161202339079342
161,-21.0,2.126161,-5.902938983101207,-6.755474092673025,-1.9161202339079342
162,-21.0,2.2316947,-5.885605093644946,-6.716491723787594,-1.9161202339079342
163,-21.0,4.2152576999999996,-5.881750010973602,-6.7076754634663205,-1.9161202339079342
164,-21.0,4.763329049999999,-5.8668930977902525,-6.673007784502588,-1.9161202339079342
165,-21.0,5.1273145,-5.859233583704246,-6.654894163998413,-1.9161202339079342
166,-21.0,5.2949157,-5.857855980424113,-6.651582323650679,-1.9161202339079342
167,-21.0,5.3677788500000005,-5.8570043301717885,-6.649529819580908,-1.9161202339079342
168,-21.0,8.606209,-5.838067181274355,-6.602782094939405,-1.9161202339079342
169,-21.0,11.223086,-5.833083505381017,-6.590087057039566,-1.9161202339079342
170,-20.0,-13.780148,-5.824977823834489,-6.5707445496904295,-1.7335110973640901
171,-20.0,-11.70770975,-5.824192544728039,-6.568978716453273,-1.7335110973640901
172,-20.0,-11.220191999999999,-5.811609758642246,-6.536432983784303,-1.7335110973640901
173,-20.0,-10.972549,-5.807422782275953,-6.5261541929756,-1.7335110973640901
174,-20.0,-9.4529955,-5.807076563902798,-6.525213212223599,-1.7335110973640901
175,-20.0,-6.3236375,-5.793839243842483,-6.49019421124931,-1.7335110973640901
176,-20.0,-5.11611275,-5.7638660292276285,-6.41617932614578,-1.7335110973640901
177,-20.0,-3.5205464499999994,-5.7610785383855045,-6.411781598754615,-1.7335110973640901
178,-20.0,-0.9574145500000001,-5.755411651435572,-6.403182271577879,-1.7335110973640901
179,-20.0,-0.7211025,-5.7474033971332465,-6.386820753526787,-1.7335110973640901
180,-20.0,-0.06968844,-5.717293669623795,-6.295655459876016,-1.7335110973640901
181,-20.0,1.2794328000000001,-5.7161412244298235,-6.291916318429702,-1.7335110973640901
182,-20.0,4.093686,-5.695680192292465,-6.233060958302873,-1.7335110973640901
183,-20.0,8.09131685,-5.685461639824861,-6.204244966733045,-1.7335110973640901
184,-20.0,10.54826,-5.676348376683493,-6.1891651968009915,-1.7335110973640901
185,-20.0,10.908611,-5.676122513207984,-6.188966090292298,-1.7335110973640901
186,-20.0,12.878673,-5.6729708786032,-6.186208019987385,-1.7335110973640901
187,-19.0,-11.332939,-5.659277196474198,-6.146950053042125,-1.5509019608202457
188,-19.0,-10.951089,-5.621134031091519,-6.013022207785268,-1.5509019608202457
189,-19.0,-6.7253753000000005,-5.61004446195902,-5.973571080611387,-1.5509019608202457
190,-19.0,-0.0012927049999999496,-5.594768772780245,-5.9528116798914645,-1.5509019608202457
191,-19.0,2.6177201,-5.574210822167978,-5.912305185421267,-1.5509019608202457
192,-19.0,2.99120255,-5.535510282215316,-5.817333567488768,-1.5509019608202457
193,-19.0,3.4639695,-5.511701063590604,-5.792843382104127,-1.5509019608202457
194,-19.0,5.94075,-5.504327004137698,-5.792872275373681,-1.5509019608202457
195,-19.0,8.350237,-5.501152884873669,-5.793360093490966,-1.5509019608202457
196,-18.0,-11.534088,-5.500191340095247,-5.793500052954864,-1.3682928242764012
197,-18.0,-8.826159,-5.499686866473545,-5.793572006182407,-1.3682928242764012
198,-18.0,-7.248357,-5.472559661677865,-5.72816174908272,-1.3682928242764012
