,accuracy
1,0.7888888888888889
2,0.7604456824512534
3,0.7358490566037735
4,0.7227011494252874
5,0.7114252061248527
6,0.6996007984031936
7,0.6805194805194805
8,0.6613149847094801
9,0.6461327857631759
10,0.6239157372986369
11,0.6147308781869688
12,0.600104821802935
13,0.5880905511811023
14,0.5811001410437235
15,0.571233500227583
