,label,Score
0,Won,0.65814266487214
1,Won,0.905338716913414
2,Won,0.9448183041722745
3,Lost,0.29564827276805744
4,Won,0.7433826828174069
5,Lost,0.4576043068640646
6,Won,0.10812023328847016
7,Lost,0.06370569762225213
8,Won,0.5486765365634814
9,Lost,0.1942575145805294
10,Won,0.5567519066846119
11,Lost,0.4549125168236878
12,Lost,0.01794526693584567
14,Lost,0.16778824585015703
15,Won,0.7222969941677883
16,Won,0.41408703454463885
17,Won,0.9995513683266039
18,Won,0.9807088380439659
19,Lost,0.39703903095558546
20,Won,0.4315836698070884
21,Lost,0.08927770300583221
22,Lost,0.28757290264692686
23,Won,0.47958725886047554
24,Won,0.655002243158367
25,Lost,0.9062359802602064
26,Won,0.8183041722745625
27,Won,0.6657694033198743
28,Lost,0.17451772095109916
29,Won,0.7101839389860924
30,Won,0.9910273665320771
31,Won,0.31000448631673394
32,Won,0.6895468820098699
33,Won,0.2871242709735307
34,Won,0.9816061013907582
35,Won,0.9542395693135935
36,Lost,0.417676087931808
37,Won,0.7249887842081651
38,Won,0.7806191117092867
39,Lost,0.8299685957828623
40,Won,0.9439210408254822
41,Won,0.7065948855989233
42,Won,0.978017048003589
43,Won,0.8026020637056976
44,Won,0.3212202781516375
45,Won,0.22296994167788245
46,Won,0.7873485868102288
47,Won,0.6653207716464783
48,Lost,0.34410049349484073
49,Won,0.9098250336473755
50,Won,0.8995065051592642
51,Lost,0.5038133692238672
52,Won,0.360699865410498
53,Won,0.7613279497532526
54,Lost,0.3010318528488111
55,Won,0.9089277703005832
56,Lost,0.5365634813817856
57,Won,0.7649170031404217
58,Lost,0.48183041722745623
59,Won,0.591745177209511
60,Lost,0.13234634365186182
61,Lost,0.3059668012561687
62,Lost,0.10408254822790489
64,Won,0.02063705697622252
65,Won,0.5190668461193361
66,Won,0.6227007626738448
67,Lost,0.8209959623149394
68,Won,0.452669358456707
69,Lost,0.8124719605204127
70,Won,0.9300134589502019
71,Lost,0.24450426200089725
72,Won,0.8174069089277703
73,Won,0.9057873485868102
74,Won,0.9412292507851054
75,Lost,0.009421265141318977
76,Won,0.7034544638851503
77,Won,0.8250336473755047
78,Lost,0.7173620457604307
79,Won,0.6855091969493046
80,Won,0.5056078959174518
81,Won,0.36787797218483625
82,Won,0.847913862718708
83,Lost,0.25168236877523553
84,Won,0.6177658142664872
86,Won,0.21399730820995963
87,Won,0.47734410049349485
88,Won,0.7572902646926873
89,Won,0.6787797218483625
90,Won,0.7097353073126963
91,Won,0.2844324809331539
92,Lost,0.43651861821444593
93,Won,0.24405563032750113
94,Lost,0.9421265141318977
95,Lost,0.9026469268730373
96,Won,0.7770300583221176
97,Lost,0.7438313144908031
98,Won,0.9147599820547331
100,Lost,0.16913414087034545
101,Won,0.8129205921938089
102,Lost,0.6375056078959175
103,Won,0.3674293405114401
104,Won,0.35621354867653654
105,Won,0.46433378196500674
106,Won,0.4405563032750112
107,Won,0.4800358905338717
108,Lost,0.3149394347240915
109,Won,0.47824136384028715
110,Won,0.8039479587258861
111,Won,0.7079407806191117
112,Lost,0.737101839389861
113,Won,0.9641094661283086
114,Won,0.5998205473306415
115,Won,0.15836698070883803
116,Lost,0.13728129205921938
117,Lost,0.02826379542395693
118,Lost,0.4988784208165096
119,Won,0.20681920143562135
120,Lost,0.9111709286675639
121,Won,0.6796769851951547
122,Lost,0.746971736204576
123,Lost,0.582323912068192
124,Won,0.5082996859578286
125,Lost,0.7788245850157021
126,Won,0.8761776581426649
127,Lost,0.06908927770300584
128,Won,0.7272319425751458
129,Won,0.841633019291162
130,Lost,0.9838492597577388
131,Won,0.08658591296545536
132,Won,0.40197397936294305
133,Lost,0.6626289816061014
134,Won,0.6590399282189322
135,Lost,0.2157918349035442
136,Lost,0.6473755047106325
137,Lost,0.09780170480035891
138,Won,0.10004486316733961
139,Won,0.6913414087034545
141,Won,0.3777478689995514
142,Won,0.6316733961417677
143,Lost,0.3266038582323912
144,Won,0.6594885598923284
145,Won,0.5912965455361149
146,Won,0.09466128308658592
147,Won,0.860924181247196
148,Won,0.9869896814715119
149,Lost,0.2449528936742934
150,Won,0.27860026917900405
151,Won,0.13907581875280395
152,Lost,0.19605204127411396
153,Won,0.8079856437864513
154,Lost,0.6958277254374159
155,Won,0.9479587258860476
156,Lost,0.2992373261552266
157,Won,0.03454463885150292
158,Won,0.11754149842978914
159,Lost,0.05832211754149843
160,Lost,0.1933602512337371
161,Lost,0.12741139524450426
162,Lost,0.38896366083445494
163,Won,0.4069089277703006
164,Lost,0.25078510542844323
165,Won,0.059219380888290714
166,Lost,0.1224764468371467
167,Won,0.021982951996410947
168,Won,0.3171825930910722
169,Lost,0.6455809780170481
171,Lost,0.12830865859129656
172,Won,0.5863615971287572
173,Won,0.7236428891879767
174,Won,0.94302377747869
175,Won,0.7877972184836249
176,Won,0.9156572454015254
177,Won,0.8559892328398385
178,Won,0.6998654104979811
179,Won,0.9856437864513234
180,Won,0.822790489008524
181,Lost,0.2539255271422162
182,Won,0.8685509196949305
183,Won,0.30865859129654555
184,Lost,0.11036339165545088
186,Won,0.8586810228802153
188,Lost,0.6953790937640197
189,Won,0.6882009869896815
