,label,Score
0,Won,0.6594885598923284
1,Won,0.908030506953791
2,Won,0.9484073575594437
3,Lost,0.3162853297442799
4,Won,0.7052489905787349
5,Lost,0.45536114849708387
6,Won,0.09152086137281291
7,Lost,0.059219380888290714
8,Won,0.5370121130551817
9,Lost,0.19380888290713325
10,Won,0.5266935845670704
11,Lost,0.4360699865410498
12,Lost,0.016150740242261104
14,Lost,0.08972633467922836
15,Won,0.7249887842081651
16,Won,0.4136384028712427
17,Won,0.9995513683266039
18,Won,0.9816061013907582
19,Lost,0.4490803050695379
20,Won,0.411395244504262
21,Lost,0.08882907133243607
22,Lost,0.2871242709735307
23,Won,0.480933153880664
24,Won,0.6563481381785554
25,Lost,0.9035441902198296
26,Won,0.8012561686855092
27,Won,0.6496186630776133
28,Lost,0.19784656796769853
29,Won,0.7142216240466577
30,Won,0.978017048003589
31,Won,0.3113503813369224
32,Won,0.6940331987438313
33,Won,0.1812471960520413
34,Won,0.9825033647375505
35,Won,0.8559892328398385
36,Lost,0.4190219829519964
37,Won,0.7294751009421265
38,Won,0.7379991027366533
39,Lost,0.8295199641094662
40,Won,0.9228353521758637
41,Won,0.7747868999551368
42,Won,0.9775684163301929
43,Won,0.7074921489457155
44,Won,0.4266487213997308
45,Won,0.22072678331090176
46,Won,0.7860026917900403
47,Won,0.6671152983400628
48,Lost,0.34679228353521757
49,Won,0.9125168236877523
50,Won,0.9039928218932256
51,Lost,0.5029161058770749
52,Won,0.36294302377747867
53,Won,0.8999551368326604
54,Lost,0.14894571556751907
55,Won,0.9134140870345446
56,Lost,0.5374607447285779
57,Won,0.8102288021534321
58,Lost,0.484073575594437
59,Won,0.43517272319425754
60,Lost,0.10228802153432032
61,Lost,0.3135935397039031
62,Lost,0.09376401973979363
64,Won,0.02288021534320323
65,Won,0.5172723194257515
66,Won,0.6200089726334679
67,Lost,0.7276805742485419
68,Won,0.45132346343651863
69,Lost,0.8097801704800359
70,Won,0.9071332436069987
71,Lost,0.24405563032750113
72,Won,0.8147151188873935
73,Won,0.9084791386271871
74,Won,0.8977119784656796
75,Lost,0.01031852848811126
76,Won,0.6505159264244056
77,Won,0.8232391206819202
78,Lost,0.6841633019291162
79,Won,0.6895468820098699
80,Won,0.5051592642440557
81,Won,0.37101839389860924
82,Won,0.8470165993719156
83,Lost,0.25751458052938536
84,Won,0.7173620457604307
86,Won,0.21220278151637506
87,Won,0.4800358905338717
88,Won,0.7734410049349484
89,Won,0.6810228802153432
90,Won,0.7160161507402423
91,Won,0.20502467474203678
92,Lost,0.5630327501121579
93,Won,0.24360699865410498
94,Lost,0.9452669358456707
95,Lost,0.9062359802602064
96,Won,0.7765814266487214
97,Lost,0.7680574248541947
98,Won,0.9174517720951099
100,Lost,0.1686855091969493
101,Won,0.7644683714670256
102,Lost,0.6375056078959175
103,Won,0.3705697622252131
104,Won,0.34499775684163303
105,Won,0.5652759084791387
106,Won,0.4445939883355765
107,Won,0.48138178555406014
108,Lost,0.19560340960071781
109,Won,0.44010767160161507
110,Won,0.6967249887842082
111,Won,0.7128757290264692
112,Lost,0.7676087931807986
113,Won,0.9641094661283086
114,Won,0.5989232839838493
115,Won,0.21758636159712877
116,Lost,0.1341408703454464
117,Lost,0.02602063705697622
118,Lost,0.4993270524899058
119,Won,0.24136384028712426
120,Lost,0.9138627187079408
121,Won,0.6850605652759085
122,Lost,0.7478689995513683
123,Lost,0.5845670704351728
124,Won,0.5082996859578286
125,Lost,0.7703005832211754
126,Won,0.8546433378196501
127,Lost,0.06998654104979811
128,Won,0.6837146702557201
129,Won,0.8169582772543742
130,Lost,0.9708389412292507
131,Won,0.08658591296545536
132,Won,0.40197397936294305
133,Lost,0.5280394795872588
134,Won,0.6366083445491252
135,Lost,0.21354867653656348
136,Lost,0.5325257963212203
137,Lost,0.0677433826828174
138,Won,0.09959623149394348
139,Won,0.6949304620906236
141,Won,0.37999102736653206
142,Won,0.629878869448183
143,Lost,0.3306415432929565
144,Won,0.6608344549125168
145,Won,0.5926424405563033
146,Won,0.0816509645580978
147,Won,0.8586810228802153
148,Won,0.9887842081650965
149,Lost,0.24450426200089725
150,Won,0.2548227904890085
151,Won,0.1363840287124271
152,Lost,0.1641991924629879
153,Won,0.8026020637056976
154,Lost,0.7196052041274114
155,Won,0.9201435621354868
156,Lost,0.29878869448183043
157,Won,0.029161058770749215
158,Won,0.11126065500224316
159,Lost,0.05563032750112158
160,Lost,0.19291161956034095
161,Lost,0.12741139524450426
162,Lost,0.3795423956931359
163,Won,0.4087034544638852
164,Lost,0.19650067294751009
165,Won,0.011664423508299685
166,Lost,0.12113055181695828
167,Won,0.01794526693584567
168,Won,0.31987438313144906
169,Lost,0.5769403319874383
171,Lost,0.1301031852848811
172,Won,0.6289816061013908
173,Won,0.6953790937640197
174,Won,0.9304620906235981
175,Won,0.7864513234634365
176,Won,0.9192462987886945
177,Won,0.8349035441902198
178,Won,0.7882458501570211
179,Won,0.987438313144908
180,Won,0.8129205921938089
181,Lost,0.25616868550919697
182,Won,0.8721399730820996
183,Won,0.29564827276805744
184,Lost,0.1471511888739345
186,Won,0.8362494392104083
188,Lost,0.699416778824585
189,Won,0.7945266935845671
190,Lost,0.6648721399730821
191,Lost,0.71511888739345
192,Won,0.636159712875729
193,Lost,0.36922386720502465
194,Won,0.20592193808882908
195,Won,0.16061013907581875
196,Won,0.9910273665320771
197,Won,0.5621354867653656
198,Lost,0.30148048452220727
199,Lost,0.7137729923732615
200,Lost,0.36384028712427097
201,Lost,0.5020188425302826
202,Won,0.1480484522207268
203,Won,0.5679676985195155
204,Won,0.4477344100493495
205,Lost,0.17227456258411844
206,Won,0.40511440107671604
207,Won,0.5975773889636609
209,Won,0.6401973979362943
210,Lost,0.5930910722296994
211,Won,0.9048900852400179
212,Won,0.7281292059219381
213,Won,0.9654553611484971
214,Won,0.9353970390309556
215,Lost,0.7783759533423059
216,Won,0.9120681920143562
217,Won,0.8223418573351279
218,Won,0.43248093315388064
219,Won,0.9982054733064154
220,Won,0.8654104979811574
221,Won,0.44728577837595335
222,Lost,0.2750112157918349
223,Won,0.54419021982952
224,Lost,0.2157918349035442
225,Lost,0.07222969941677883
226,Won,0.2889187976671153
227,Lost,0.17451772095109916
228,Lost,0.7743382682817407
229,Lost,0.04262000897263347
230,Lost,0.00493494840735756
231,Won,0.5751458052938537
232,Won,0.41094661283086587
233,Won,0.9569313593539704
234,Lost,0.6832660385823239
235,Lost,0.8604755495737999
236,Won,0.7653656348138178
237,Lost,0.8034993270524899
238,Won,0.6128308658591296
239,Lost,0.8649618663077613
240,Won,0.10139075818752805
241,Lost,0.7447285778375954
242,Won,0.9322566173171826
243,Won,0.610587707492149
244,Won,0.3535217586361597
245,Lost,0.11484970838941229
246,Lost,0.03230148048452221
247,Won,0.9551368326603858
248,Won,0.043965903992821895
249,Lost,0.46253925527142215
250,Won,0.7388963660834454
251,Won,0.4849708389412293
252,Won,0.8079856437864513
253,Won,0.6500672947510094
254,Lost,0.9847465231045311
255,Won,0.4158815612382234
256,Lost,0.8138178555406012
257,Won,0.41229250785105426
258,Won,0.8851502916105877
259,Lost,0.6011664423508299
260,Won,0.91161956034096
261,Won,0.20681920143562135
262,Won,0.8344549125168237
263,Lost,0.9578286227007626
264,Won,0.5702108568864962
265,Won,0.9955136832660386
266,Lost,0.537909376401974
267,Won,0.9820547330641544
268,Lost,0.4369672498878421
269,Lost,0.5778375953342306
270,Lost,0.06729475100942127
271,Lost,0.09062359802602064
272,Lost,0.028712427097353072
273,Lost,0.34185733512786004
274,Lost,0.2732166890982503
275,Won,0.026469268730372364
276,Lost,0.47958725886047554
277,Lost,0.1117092866756393
278,Won,0.5204127411395244
279,Won,0.3010318528488111
280,Won,0.9959623149394348
281,Lost,0.7662628981606101
283,Won,0.07761327949753252
284,Won,0.9564827276805743
285,Lost,0.5549573799910273
286,Lost,0.11843876177658143
287,Won,0.1417676087931808
288,Lost,0.4064602960969044
289,Lost,0.13593539703903096
290,Lost,0.4078061911170929
291,Won,0.4006280843427546
292,Lost,0.08299685957828623
293,Lost,0.14356213548676536
294,Lost,0.03813369223867205
295,Won,0.4383131449080305
296,Lost,0.41633019291161955
297,Won,0.423956931359354
298,Lost,0.006280843427545985
299,Lost,0.042171377299237325
300,Lost,0.36877523553162855
301,Lost,0.7824136384028713
302,Won,0.8811126065500224
303,Won,0.32391206819201435
304,Lost,0.21668909825033647
305,Won,0.6303275011215792
306,Won,0.04800358905338717
307,Lost,0.5419470614625392
308,Won,0.554060116644235
309,Won,0.6213548676536563
310,Won,0.9690444145356663
311,Won,0.4706146253925527
312,Won,0.9685957828622701
313,Lost,0.17003140421713772
314,Won,0.38088829071332436
315,Won,0.5720053835800808
316,Lost,0.22925078510542846
317,Won,0.2718707940780619
318,Won,0.7886944818304172
319,Won,0.5755944369672499
320,Won,0.6307761327949754
321,Won,0.4549125168236878
323,Won,0.3472409152086137
324,Won,0.23777478689995513
325,Lost,0.14490803050695378
326,Won,0.26065500224315835
327,Won,0.5693135935397039
328,Lost,0.34096007178106774
329,Won,0.21399730820995963
330,Lost,0.4338268281740691
331,Won,0.8398384925975774
332,Won,0.5536114849708389
333,Lost,0.3876177658142665
334,Won,0.6240466576940332
335,Won,0.6630776132794975
336,Lost,0.7146702557200538
337,Lost,0.7339614176760879
338,Won,0.3952445042620009
339,Won,0.4244055630327501
340,Won,0.889187976671153
341,Won,0.6760879318079857
342,Won,0.867205024674742
343,Won,0.9973082099596231
344,Won,0.6626289816061014
345,Won,0.857783759533423
346,Won,0.8784208165096455
347,Won,0.41184387617765816
348,Lost,0.0740242261103634
349,Won,0.7581875280394796
350,Lost,0.5872588604755495
351,Won,0.7613279497532526
352,Won,0.8447734410049349
353,Won,0.9914759982054733
354,Lost,0.9187976671152983
355,Lost,0.6478241363840287
356,Lost,0.48631673396141767
357,Lost,0.6908927770300584
358,Won,0.41318977119784656
359,Lost,0.1031852848811126
360,Lost,0.8896366083445492
361,Won,0.5446388515029161
362,Won,0.7519066846119336
363,Lost,0.515926424405563
364,Lost,0.3212202781516375
365,Won,0.8550919694930462
366,Lost,0.2395693135935397
367,Lost,0.35307312696276355
368,Won,0.7895917451772095
369,Lost,0.7016599371915657
370,Won,0.2494392104082548
492,Lost,0.22296994167788245
493,Lost,0.16913414087034545
494,Lost,0.294302377747869
495,Won,0.01301031852848811
496,Lost,0.24315836698070883
497,Lost,0.013458950201884253
498,Lost,0.2597577388963661
499,Lost,0.03589053387169134
500,Won,0.5935397039030955
501,Won,0.005832211754149843
502,Won,0.8120233288470166
503,Lost,0.4670255720053836
504,Lost,0.05024674742036788
505,Won,0.1310004486316734
506,Won,0.7837595334230597
507,Lost,0.528488111260655
508,Won,0.3064154329295648
509,Lost,0.38313144908030505
510,Lost,0.4306864064602961
511,Lost,0.6002691790040376
512,Lost,0.09331538806639748
513,Lost,0.40242261103633914
514,Lost,0.05697622252131
515,Won,0.16375056078959174
516,Lost,0.49439210408254824
517,Won,0.047106325706594884
518,Won,0.550471063257066
519,Lost,0.048900852400179454
520,Won,0.7716464782413638
521,Won,0.5455361148497084
523,Lost,0.8380439659039928
524,Won,0.47824136384028715
525,Lost,0.05114401076716016
526,Won,0.9753252579632122
527,Lost,0.35486765365634815
528,Won,0.5136832660385823
529,Lost,0.237326155226559
530,Won,0.14849708389412292
531,Lost,0.2696276357110812
532,Won,0.08927770300583221
533,Won,0.1579183490354419
534,Won,0.12068192014356213
535,Lost,0.3041722745625841
536,Won,0.1610587707492149
537,Lost,0.3822341857335128
538,Won,0.1224764468371467
539,Won,0.5352175863615971
540,Won,0.500224315836698
541,Won,0.2557200538358008
542,Won,0.7904890085240018
543,Lost,0.6814715118887393
544,Lost,0.26648721399730824
545,Lost,0.5410497981157469
546,Won,0.5383580080753702
547,Won,0.7694033198743832
548,Won,0.9762225213100045
549,Won,0.8779721848362494
550,Won,0.6572454015253477
551,Won,0.9362943023777479
552,Won,0.9668012561686855
553,Won,0.9152086137281292
554,Won,0.9232839838492598
555,Won,0.8532974427994616
556,Won,0.4167788245850157
557,Won,0.6917900403768507
558,Won,0.9676985195154778
559,Won,0.8205473306415433
560,Lost,0.6025123373710184
561,Won,0.9475100942126514
562,Won,0.8909825033647375
563,Won,0.5773889636608345
564,Lost,0.09780170480035891
565,Won,0.2839838492597577
567,Won,0.3907581875280395
568,Lost,0.11395244504262
569,Won,0.33557649170031406
570,Won,0.8317631224764468
571,Lost,0.08209959623149395
572,Lost,0.8313144908030506
573,Won,0.8156123822341858
574,Won,0.6882009869896815
575,Won,0.62673844773441
576,Lost,0.4984297891431135
577,Won,0.3315388066397488
578,Lost,0.07133243606998654
579,Won,0.4661283086585913
580,Lost,0.5087483176312247
581,Lost,0.017496635262449527
582,Lost,0.3333333333333333
583,Lost,0.10677433826828174
584,Won,0.05832211754149843
585,Won,0.4275459847465231
586,Won,0.27635711081202335
587,Won,0.3319874383131449
588,Won,0.3122476446837147
589,Won,0.797218483624944
590,Won,0.7510094212651414
591,Lost,0.588604755495738
592,Won,0.8003589053387169
593,Lost,0.04486316733961418
594,Won,0.8277254374158816
595,Lost,0.06908927770300584
596,Lost,0.09645580978017047
597,Won,0.17945266935845672
598,Won,0.6958277254374159
599,Lost,0.2996859578286227
600,Lost,0.7999102736653207
601,Won,0.4930462090623598
602,Won,0.9829519964109467
603,Lost,0.28488111260655
604,Won,0.8658591296545536
605,Lost,0.20098698968147152
606,Lost,0.02243158366980709
607,Lost,0.39030955585464333
608,Lost,0.038582323912068194
609,Lost,0.09825033647375504
610,Won,0.3728129205921938
611,Won,0.3974876626289816
612,Lost,0.08613728129205922
613,Lost,0.6231493943472409
614,Won,0.7891431135038134
615,Won,0.7021085688649619
616,Won,0.8124719605204127
617,Lost,0.9627635711081203
618,Won,0.9811574697173621
619,Won,0.8326603858232391
620,Won,0.3351278600269179
621,Lost,0.4185733512786003
622,Won,0.39569313593539707
623,Won,0.8174069089277703
624,Won,0.5554060116644235
625,Won,0.8900852400179453
626,Lost,0.9923732615522656
627,Lost,0.42216240466576943
628,Lost,0.7460744728577837
629,Lost,0.5877074921489457
630,Won,0.8864961866307761
631,Won,0.5365634813817856
632,Won,0.8483624943921041
633,Won,0.5464333781965006
634,Won,0.7958725886047555
635,Won,0.9457155675190668
636,Won,0.5011215791834903
637,Lost,0.37191565724540154
638,Won,0.354419021982952
639,Lost,0.4908030506953791
641,Won,0.9739793629430238
642,Won,0.7353073126962764
643,Won,0.9928218932256617
644,Lost,0.4616419919246299
645,Lost,0.02512337371018394
646,Lost,0.12830865859129656
647,Won,0.5105428443248093
648,Lost,0.07537012113055182
649,Won,0.12920592193808883
650,Lost,0.17362045760430686
651,Lost,0.03633916554508748
652,Lost,0.08075370121130551
653,Won,0.6554508748317631
654,Won,0.7344100493494841
655,Won,0.30462090623598026
656,Lost,0.47554957379991025
657,Won,0.9591745177209511
658,Won,0.5881561238223418
659,Won,0.4459398833557649
660,Lost,0.6716016150740243
661,Won,0.9582772543741588
662,Lost,0.06415432929564828
663,Won,0.5226558995065052
664,Lost,0.7442799461641992
665,Won,0.506056527590848
666,Won,0.7738896366083445
667,Lost,0.06639748766262898
668,Won,0.3180798564378645
669,Won,0.6864064602960969
670,Lost,0.31763122476446837
671,Won,0.6980708838043966
672,Lost,0.08120233288470166
673,Won,0.5307312696276357
674,Won,0.5168236877523553
675,Lost,0.6523104531179902
676,Lost,0.7169134140870346
677,Lost,0.12337371018393899
678,Lost,0.5118887393449978
679,Lost,0.36025123373710183
680,Lost,0.13055181695827725
681,Won,0.4486316733961418
682,Won,0.5271422162404665
683,Won,0.10991475998205473
684,Won,0.7779273216689099
686,Won,0.693135935397039
687,Won,0.9183490354419022
688,Won,0.9735307312696276
689,Lost,0.07447285778375953
690,Won,0.9210408254822791
691,Won,0.8043965903992822
692,Won,0.7931807985643786
693,Won,0.9246298788694481
694,Lost,0.7043517272319426
695,Won,0.9528936742934051
696,Lost,0.8595782862270076
697,Won,0.9205921938088829
698,Won,0.8694481830417228
699,Lost,0.0901749663526245
700,Won,0.9268730372364289
701,Lost,0.9632122027815164
702,Lost,0.8241363840287125
703,Won,0.3427545984746523
704,Won,0.23822341857335128
705,Won,0.7061462539255271
707,Won,0.8375953342305967
708,Lost,0.8990578734858681
709,Lost,0.5163750560789592
710,Lost,0.3665320771646478
711,Lost,0.0031404217137729925
712,Lost,0.231045311799013
713,Won,0.8663077613279497
714,Lost,0.35172723194257516
715,Won,0.061462539255271426
716,Lost,0.14042171377299237
783,Won,0.4585015702108569
784,Lost,0.4468371467025572
785,Lost,0.3777478689995514
786,Won,0.4831763122476447
787,Won,0.26244952893674295
788,Won,0.9389860924181247
789,Won,0.7599820547330641
790,Won,0.5257963212202782
792,Lost,0.30686406460296095
793,Lost,0.004037685060565276
794,Won,0.18663077613279497
795,Won,0.3916554508748318
796,Lost,0.08254822790489008
797,Lost,0.2534768954688201
798,Lost,0.03140421713772992
799,Lost,0.23239120681920145
800,Won,0.30955585464333785
801,Won,0.5513683266038583
802,Won,0.6536563481381785
803,Lost,0.03319874383131449
805,Won,0.46837146702557203
806,Lost,0.10049349484073576
807,Won,0.4540152534768955
808,Won,0.5293853746074473
809,Won,0.8698968147151189
810,Won,0.4284432480933154
811,Lost,0.13324360699865412
812,Won,0.6119336025123374
813,Won,0.8030506953790938
814,Won,0.20233288470165994
815,Won,0.42036787797218483
816,Lost,0.08524001794526694
817,Won,0.13279497532525797
818,Lost,0.06594885598923284
819,Won,0.9784656796769852
820,Lost,0.3234634365186182
821,Lost,0.4517720951099148
822,Won,0.45580978017048
823,Lost,0.7191565724540152
824,Lost,0.7272319425751458
825,Lost,0.04441453566621804
826,Won,0.01525347689546882
827,Lost,0.43651861821444593
828,Won,0.48541947061462537
829,Lost,0.41722745625841184
830,Lost,0.09107222969941678
831,Lost,0.5563032750112158
832,Lost,0.414535666218035
833,Lost,0.6765365634813818
834,Lost,0.5024674742036788
835,Lost,0.27456258411843876
836,Won,0.8775235531628532
837,Won,0.8209959623149394
838,Lost,0.8528488111260655
839,Lost,0.5966801256168686
840,Lost,0.007178106774338268
841,Won,0.12516823687752354
842,Won,0.968147151188874
843,Lost,0.3104531179901301
844,Won,0.7833109017496636
845,Won,0.42799461641991926
846,Won,0.23059668012561688
847,Won,0.32705248990578734
848,Won,0.2234185733512786
