,regression_label,regression_score,LOWESS Wide Window,LOWESS Tight Window,OLS
1784,15.0,8.508322999999999,7.555346180660953,7.537977342443821,4.668057419111047
1785,15.0,8.764669999999999,7.562408366234757,7.5275254909128035,4.668057419111047
1786,15.0,9.8908645,7.576446277138808,7.511566900739442,4.668057419111047
1787,15.0,10.0277711,7.578839698829828,7.509455213091792,4.668057419111047
1788,15.0,10.470490999999999,7.598269367698459,7.492385837092196,4.668057419111047
1789,16.0,-3.6972926499999996,7.601399760754416,7.490650718923063,4.852006472946438
1790,16.0,-2.1027795333333335,7.651170413523393,7.4753586747220435,4.852006472946438
1791,16.0,0.7078344999999999,7.657383828532344,7.478483304023671,4.852006472946438
1792,16.0,1.4659628249999996,7.672243996147244,7.483113825349293,4.852006472946438
1793,16.0,1.841358885,7.672664958537474,7.483483292578413,4.852006472946438
1794,16.0,1.9794537,7.676789917940353,7.487253922156323,4.852006472946438
1795,16.0,3.3170146599999994,7.681074914365154,7.491417948540728,4.852006472946438
1796,16.0,3.3884429333333337,7.690951109561585,7.501673971505775,4.852006472946438
1797,16.0,4.651169,7.693432222175348,7.504342403888843,4.852006472946438
1798,16.0,9.379397333333333,7.7111191135275075,7.505759240876333,4.852006472946438
1799,16.0,9.470218825,7.711881980391621,7.505687800430041,4.852006472946438
1800,16.0,11.019005,7.723897001000367,7.5160946832084266,4.852006472946438
1801,16.0,11.147329,7.7399298552814795,7.524565951428198,4.852006472946438
1802,16.0,12.12067,7.760858617000147,7.538683157307339,4.852006472946438
1803,16.0,12.385973466666668,7.7674895873680025,7.5404185006450914,4.852006472946438
1804,16.0,12.635791000000001,7.781046193437959,7.546577168594752,4.852006472946438
1805,16.0,14.329240500000001,7.782924907890997,7.548114320784388,4.852006472946438
1806,16.0,14.76879825,7.8114878691305085,7.55324025601297,4.852006472946438
1807,16.0,16.305966333333334,7.817545860429546,7.556952733178765,4.852006472946438
1808,16.0,17.610166666666668,7.8177540093664595,7.557069402740938,4.852006472946438
1809,17.0,-5.171914046666667,7.823680569840564,7.557516466880573,5.035955526781828
1810,17.0,-4.7395553,7.8259521150781595,7.558087815527264,5.035955526781828
1811,17.0,-3.5591198,7.826044658880391,7.558133844112354,5.035955526781828
1812,17.0,-3.4238272666666667,7.836169701574704,7.56052392865316,5.035955526781828
1813,17.0,-3.354021733333333,7.838501652519937,7.5599477240133695,5.035955526781828
1814,17.0,-2.980941,7.8655360668490735,7.559336948995861,5.035955526781828
1815,17.0,-2.81767058,7.867760089682437,7.559443566674693,5.035955526781828
1816,17.0,-2.7890363750000002,7.881288304191162,7.559347688327007,5.035955526781828
1817,17.0,-2.436136133333333,7.884301754590514,7.558996540194294,5.035955526781828
1818,17.0,-2.18151761,7.896807030703825,7.555444358418461,5.035955526781828
1819,17.0,-1.7078409666666667,7.905599266773119,7.551574650710365,5.035955526781828
1820,17.0,-1.63669675,7.910980484237659,7.54862234692439,5.035955526781828
1821,17.0,-1.51727114,7.91900060233998,7.545991183813175,5.035955526781828
1822,17.0,-0.5854890300000003,7.954554081542215,7.5269064861436386,5.035955526781828
1823,17.0,-0.4850445000000003,7.954596824441866,7.526884490145829,5.035955526781828
1824,17.0,0.9851205500000002,7.959453602008242,7.523346338457492,5.035955526781828
1825,17.0,1.5017237499999996,7.970998321882317,7.512880019430295,5.035955526781828
1826,17.0,2.8677387,7.984218888681249,7.5011272268946225,5.035955526781828
1827,17.0,3.3988357000000002,8.006674291999692,7.485407820192825,5.035955526781828
1828,17.0,3.6095102,8.0158285639442,7.479203122880312,5.035955526781828
1829,17.0,5.206547999999999,8.020615638356727,7.472961384866176,5.035955526781828
1830,17.0,5.4821521,8.032795127645846,7.45839893517538,5.035955526781828
1831,17.0,5.5837213666666665,8.040616878653447,7.453657466674051,5.035955526781828
1832,17.0,5.6403155,8.047403988360397,7.449850826508962,5.035955526781828
1833,17.0,5.690794,8.052180602667947,7.447422426786555,5.035955526781828
1834,17.0,6.7879571075,8.060251269840393,7.443772285604024,5.035955526781828
1835,17.0,7.606512,8.06743030584912,7.434993759666487,5.035955526781828
1836,17.0,7.6465565333333325,8.068776659320498,7.432537524651574,5.035955526781828
1837,17.0,7.976755000000001,8.073462840584474,7.430258554871638,5.035955526781828
1838,17.0,8.810587400000001,8.07886103599365,7.42018481609006,5.035955526781828
1839,17.0,9.066121,8.089247881056467,7.410625913989646,5.035955526781828
1840,17.0,10.337450500000001,8.093880844610732,7.409272808603135,5.035955526781828
1841,17.0,10.374906666666666,8.109214672513348,7.401885576851495,5.035955526781828
1842,17.0,11.914320933333334,8.11769260319986,7.400125335207164,5.035955526781828
1843,17.0,12.545131175000002,8.118693105853765,7.400292050285184,5.035955526781828
1844,17.0,13.142007333333334,8.128604210901633,7.392365542551531,5.035955526781828
1845,17.0,13.357358000000001,8.142828317356772,7.382007206656342,5.035955526781828
1846,17.0,16.423121,8.143712569301053,7.380547137132628,5.035955526781828
1847,17.0,18.3595155,8.150183947378249,7.3758020957717605,5.035955526781828
1848,17.0,19.051882333333335,8.162475569211717,7.381060554287551,5.035955526781828
1849,17.0,27.795189999999998,8.167554268460934,7.376115485433183,5.035955526781828
1850,17.0,29.930279,8.173990696110218,7.380581501236498,5.035955526781828
1851,18.0,-11.196712000000002,8.179352653843544,7.369468674842666,5.219904580617219
1852,18.0,-7.927184499999999,8.193679965599124,7.3691285660901835,5.219904580617219
1853,18.0,-6.5990386,8.20600128874116,7.376676791435994,5.219904580617219
1854,18.0,-5.742940933333332,8.221709833615863,7.379590307376087,5.219904580617219
1855,18.0,-3.63666425,8.221938872418395,7.3800022834043615,5.219904580617219
1856,18.0,-3.566231566666666,8.227589309410584,7.384518626614988,5.219904580617219
1857,18.0,-3.39296565,8.235389901323014,7.393718576050166,5.219904580617219
1858,18.0,-3.3023735499999995,8.235947057787508,7.392941923199645,5.219904580617219
1859,18.0,-2.5366478,8.24422663805055,7.401661341842059,5.219904580617219
1860,18.0,-2.3075142499999997,8.245498297054832,7.404164043820002,5.219904580617219
1861,18.0,0.203197,8.249873732655862,7.412735677842887,5.219904580617219
1862,18.0,1.9757128800000001,8.262609733466086,7.4101728989044,5.219904580617219
1863,18.0,2.2051817999999996,8.263211962959765,7.409613399396278,5.219904580617219
1864,18.0,2.4209720000000003,8.26616169879103,7.406986397748765,5.219904580617219
1865,18.0,3.169241983333334,8.277140730322627,7.414703604486397,5.219904580617219
1866,18.0,3.910871466666667,8.283421689060491,7.41429657514029,5.219904580617219
1867,18.0,4.593086943333334,8.287147782360549,7.412627543843949,5.219904580617219
1868,18.0,6.1064677000000005,8.308971623650816,7.441132559459275,5.219904580617219
