Model Score Threshold,F1
0.0,
0.01,0.7258064516129032
0.02,0.7257971014492753
0.03,0.7263710618436406
0.04,0.7265785609397944
0.05,0.7289388117055868
0.06,0.7307349003272835
0.07,0.7333732774116236
0.08,0.7340168878166464
0.09,0.7340619307832422
0.1,0.7371638141809291
0.11,0.7356109572176053
0.12,0.7356678029129222
0.13,0.7351014040561622
0.14,0.7341294783155248
0.15,0.7341772151898734
0.16,0.7323135755258127
0.17,0.7317073170731707
0.18,0.7319754283866795
0.19,0.7294041028980789
0.2,0.7300754345687112
0.21,0.728354263053536
0.22,0.725699067909454
0.23,0.7256874580818242
0.24,0.7236486486486486
0.25,0.7225059584610146
0.26,0.7224699828473413
0.27,0.7210508123055651
0.28,0.7177700348432056
0.29,0.714185393258427
0.3,0.7140835102618541
0.31,0.7132667617689016
0.32,0.7105357784969436
0.33,0.7082276187024285
0.34,0.7036901717208622
0.35000000000000003,0.7000736919675755
0.36,0.6961367013372958
0.37,0.6936329588014981
0.38,0.6905931242916509
0.39,0.688
0.4,0.6845946984248943
0.41000000000000003,0.6826811313444402
0.42,0.6794370602032839
0.43,0.6750788643533122
0.44,0.6722354813046937
0.45,0.6680048173424328
0.46,0.6634264884568651
0.47000000000000003,0.6595831630568042
0.48,0.6540206185567011
0.49,0.649458784346378
0.5,0.6436974789915966
0.51,0.6412213740458015
0.52,0.6355460385438972
0.53,0.6303501945525292
0.54,0.6285464862505457
0.55,0.623182018510357
0.56,0.6162065894924309
0.5700000000000001,0.6115107913669064
0.58,0.6076294277929155
0.59,0.5993575034419458
0.6,0.5943439962911452
0.61,0.5939110070257612
0.62,0.5887363937529579
0.63,0.5799043062200957
0.64,0.5735009671179884
0.65,0.5669599217986314
0.66,0.5575877409787444
0.67,0.5517241379310345
0.68,0.5416877210712482
0.6900000000000001,0.532719836400818
0.7000000000000001,0.5201654601861426
0.71,0.5115062761506276
0.72,0.5037037037037037
0.73,0.49169791108730593
0.74,0.47804878048780486
0.75,0.4706527701590784
0.76,0.45666666666666667
0.77,0.44656917885264347
0.78,0.43280182232346237
0.79,0.42214532871972316
0.8,0.40561075394506135
0.81,0.3931320307874482
0.8200000000000001,0.3803239352129574
0.8300000000000001,0.36982968369829683
0.84,0.3526510480887793
0.85,0.33749999999999997
0.86,0.32319391634980993
0.87,0.3048231511254019
0.88,0.28440965427266796
0.89,0.2686962276637988
0.9,0.24731182795698925
0.91,0.22783083219645292
0.92,0.20637119113573407
0.93,0.18284106891701832
0.9400000000000001,0.16011436740528948
0.9500000000000001,0.1365286855482934
0.96,0.11365313653136531
0.97,0.08858858858858859
0.98,0.06412213740458016
0.99,0.034161490683229816
1.0,0.001579778830963665
