home_field___h_home__close_wr_ytd,travel___v_dist_from_home,weather___humidity_pct,team_history___v_close_wr_past_5_games,team_history___h_ovr_wr_past_3_seasons,weather___is_grass,travel___v_home_body_time,rankings___h__s_t_rank,home_field___h_consecutive_home,travel___v_tz_change_last_game,travel___v_travel_from_last_game_decay,travel___h_body_clock_from_last_wk,travel___h_tz_change_last_10_days,team_history___v_close_wr_past_3_seasons,home_field___v_is_home,home_field___v_consecutive_visitor,line___close_ou,line___h_pfr_line,matchup___h_wr_past_3_seasons,home_field___h_home__pfr_wr_last_8_games,team_history___h_close_wr_past_2_seasons,rankings___h__dave_or_wtddvoa,team_history___h_open_wr_past_5_games,team_history___h_pfr_wr_past_5_games,home_field___v_visitor__open_wr_ytd,team_history___v_close_wr_ytd,travel___v_travel_from_last_10_days,time_date___day_of_week,time_date___is_superbowl,rankings___v__off_rank,team_history___v_ovr_wr_ytd,team_history___h_open_wr_past_3_seasons,home_field___v_visitor__close_wr_ytd,time_date___is_sunday,rankings___v__s_t_rank,team_history___h_close_wr_ytd,team_history___v_open_wr_ytd,rankings___v__offensedvoa,weather___temperature,line___v_ml,team_history___v_pfr_wr_past_2_seasons,line___pfr_ou,time_date___game_time_eastern,rankings___v__defensedvoa,travel___h_travel_from_last_10_days,matchup___is_same_conf,rankings___h__def_rank,rankings___v__def_rank,team_history___h_close_wr_past_5_games,team_history___v_pfr_wr_ytd,line___open_ou,team_history___v_pfr_wr_past_3_seasons,team_history___v_open_wr_past_5_games,rankings___h__totaldvoa,weather___is_dome,travel___h_same_stadium_last_game,travel___v_travel_from_last_game,home_field___h_home__ovr_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,weather___wind_chill,travel___h_days_since_last_game,home_field___h_is_home,travel___v_body_clock_from_last_wk,home_field___h_home__open_wr_last_8_games,team_history___v_close_wr_past_2_seasons,line___h_open_line,home_field___h_home__close_wr_last_8_games,team_history___h_ovr_wr_past_5_games,team_history___h_open_wr_ytd,rankings___h__defensedvoa,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_open_wr_past_2_seasons,home_field___v_visitor__ovr_wr_last_8_games,matchup___h_wr_past_5_games,weather___wind_mph,time_date___week_id,rankings___v__s_t_dvoa,time_date___is_playoffs,time_date___game_time_local,rankings___v__dave_or_wtddvoa,team_history___v_pfr_wr_past_5_games,home_field___h_home__close_wr_last_4_games,team_history___v_open_wr_past_3_seasons,team_history___h_ovr_wr_ytd,home_field___v_visitor__close_wr_last_4_games,travel___v_same_stadium_last_game,home_field___h_home__open_wr_last_4_games,matchup___h_wr_ytd,rankings___v__estim_winrate,game_id,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_game,team_history___h_open_wr_past_2_seasons,travel___h_travel_from_last_game,travel___v_tz_change_last_10_days,rankings___h__s_t_dvoa,travel___v_days_since_last_game,matchup___h_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,line___h_ml,team_history___h_close_wr_past_3_seasons,home_field___h_home__pfr_wr_ytd,rankings___v__totaldvoa,rankings___h__off_rank,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_8_games,home_field___v_visitor__pfr_wr_last_8_games,rankings___h__estim_winrate,home_field___v_visitor__pfr_wr_last_4_games,rankings___h__offensedvoa,team_history___h_pfr_wr_past_2_seasons,team_history___h_ovr_wr_past_2_seasons,matchup___is_same_division,team_history___h_pfr_wr_ytd,team_history___h_pfr_wr_past_3_seasons,line___h_close_line,home_field___v_visitor__ovr_wr_last_4_games,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,label,dataset,fold
0.3461538461538461,7.777636709316006,0.0,0.2,0.17391304347826084,1,19.0,28.0,1,1.0,7.777636709316006,20.0,0.0,0.3804347826086957,0.0,1,39.0,-4.5,0.4,0.3333333333333333,0.3333333333333333,-26.1,0.4,0.4,0.21428571428571427,0.25,7.777636709316006,3.0,0.0,29.0,0.14285714285714285,0.39130434782608703,0.25,0.0,20.0,0.32142857142857145,0.21428571428571427,-17.1,58.0,180,0.36666666666666653,39.0,20.0,11.0,10.262776284578157,1.0,16.0,28.0,0.4,0.21428571428571427,40.5,0.3804347826086957,0.2,-30.5,1,0,7.777636709316006,0.5,0.2857142857142857,58.0,4.0,1.0,19.0,0.3333333333333333,0.38333333333333336,-3.0,0.3333333333333333,0.2,0.35714285714285715,0.1,0.3,0.0,0.35,0.14285714285714285,0.4,2.0,16.0,-2.0,0.0,20.0,-35.9,0.2,0.5,0.3804347826086957,0.14285714285714285,0.25,0,0.5,0.0,0.2571428571428572,201412180jax,0.15384615384615385,0.5,10.262776284578157,0.0,0.36666666666666653,10.262776284578157,1.0,-4.0,4.0,0.3333333333333333,0.32608695652173914,0.14285714285714285,0.21428571428571427,0.25,0.2857142857142857,-210,0.35869565217391297,0.3461538461538461,-30.1,32.0,0.38461538461538464,0.3333333333333333,0.2857142857142857,0.17142857142857146,0.25,-26.3,0.3333333333333333,0.2,1.0,0.32142857142857145,0.3695652173913043,-4.0,0.0,1,1,16,2014,8,4.0,8,training,2
1.0,15.576929088706795,43.0,0.4,0.5972222222222222,1,12.0,26.0,1,1.0,15.576929088706795,13.0,0.0,0.3939393939393939,0.0,1,41.0,-3.0,0.5,0.5,0.5263157894736842,-2.2,0.8,0.6,0.0,0.0,15.576929088706795,6.0,0.0,18.0,0.0,0.5277777777777778,0.0,1.0,30.0,1.0,0.0,-4.7,88.0,120,0.5294117647058824,39.5,13.0,12.8,4.964353053722106,0.0,4.0,22.0,0.6,0.0,41.0,0.3939393939393939,0.4,11.5,1,0,15.576929088706795,0.5,0.5,88.0,7.0,1.0,12.0,0.5,0.5294117647058824,-3.5,0.5,0.8,1.0,-39.7,0.5294117647058824,0.6,0.5294117647058824,0.5,0.5,6.0,2.0,-16.3,0.0,13.0,-11.1,0.4,0.5,0.3787878787878788,1.0,0.5,0,0.5,0.5,0.5294328528952108,201509200car,1.0,0.5,4.964353053722106,0.0,0.4736842105263158,4.964353053722106,1.0,-10.4,7.0,0.5,0.3333333333333333,0.0,0.0,0.5,0.5,-140,0.5555555555555556,1.0,-33.9,24.0,1.0,0.5,0.5,0.5190258251586375,0.5,-17.9,0.4736842105263158,0.5,0.0,1.0,0.5277777777777778,-3.0,0.5,1,1,2,2015,7,3.0,7,training,2
0.5,2.555451195145772,0.0,0.6,0.7647058823529411,0,19.0,16.484069514844315,1,0.0,0.0,20.0,0.0,0.4375,0.0,1,42.5,-10.0,0.5,0.5,0.5294117647058824,0.5583272990586526,0.4,0.4,0.5,0.5,0.0,6.0,0.0,16.07313540912382,0.5,0.5588235294117647,0.5,1.0,16.32440260680666,0.5,0.5,1.7395365677045609,68.0,400,0.4375,44.0,20.0,0.32541636495293264,0.0,0.0,16.55503258508327,16.03874004344678,0.4,0.5,44.5,0.4375,0.5,0.07465604634322998,1,0,0.0,0.5,0.5,68.0,300.0,1.0,20.0,0.5,0.4375,-9.5,0.5,0.6,0.5,1.1731354091238233,0.4375,0.4,0.40625,0.5,0.5,0.0,1.0,0.08030412744388128,0.0,20.0,1.3540188269370024,0.6,0.5,0.40625,0.5,0.5,0,0.5,0.5,0.5294328528952108,200809070clt,0.5,0.5,0.0,0.0,0.5588235294117647,0.0,0.0,-0.05716871832005794,300.0,0.5,0.4375,0.5,0.5,0.5,0.5,-600,0.5294117647058824,0.5,1.493229543808834,16.30955829109341,0.5,0.5,0.5,0.5190258251586375,0.5,1.3056480811006512,0.5294117647058824,0.7647058823529411,0.0,0.5,0.5294117647058824,-10.5,0.5,-1,-1,1,2008,-16,10.5,-16,training,4
0.6,13.13903010046403,62.0,0.8,0.40540540540540543,1,12.0,22.0,2,1.0,13.13903010046403,13.0,0.0,0.4342105263157895,0.0,1,39.0,-3.0,0.5,0.3333333333333333,0.42857142857142855,-15.6,0.6,0.6,0.6666666666666666,0.6666666666666666,13.13903010046403,6.0,0.0,28.0,0.5,0.4189189189189189,0.6666666666666666,1.0,24.0,0.6,0.6666666666666666,-18.1,84.0,140,0.5,39.0,13.0,2.6,0.0,1.0,20.0,19.0,0.6,0.6666666666666666,38.0,0.4473684210526316,0.8,-16.3,1,1,13.13903010046403,0.3333333333333333,0.5,84.0,7.0,1.0,12.0,0.3333333333333333,0.5,-1.0,0.3333333333333333,0.6,0.6,6.8,0.18181818181818185,0.6,0.5,0.0,1.0,9.0,7.0,-3.5,0.0,13.0,-23.6,0.8,0.3333333333333333,0.4342105263157895,0.6,0.5,0,0.3333333333333333,0.5,0.3333333333333333,201010240tam,0.6,0.3333333333333333,0.0,0.0,0.42857142857142855,0.0,1.0,-2.1,7.0,0.5,0.15789473684210525,0.5,0.6666666666666666,0.5,0.5,-160,0.4594594594594595,0.6,-24.2,24.0,0.6,0.3333333333333333,0.5,0.5599999999999999,0.5,-7.4,0.42857142857142855,0.2857142857142857,0.0,0.6,0.4594594594594595,-3.0,0.0,-1,1,7,2010,1,3.0,1,training,4
0.3333333333333333,8.451847348106796,40.0,0.4,0.4571428571428571,1,12.0,23.0,1,1.0,8.451847348106796,13.0,0.0,0.4743589743589744,0.0,1,45.0,9.0,0.5,1.0,0.5263157894736842,-15.5,0.0,0.2,0.6666666666666666,0.6666666666666666,8.451847348106796,6.0,0.0,5.0,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0,9.0,0.3333333333333333,0.6666666666666666,26.1,71.0,-390,0.425,45.0,13.0,19.6,4.964353053722106,0.0,14.0,29.0,0.2,0.6666666666666666,47.0,0.4743589743589744,0.4,-36.8,1,0,8.451847348106796,1.0,0.0,71.0,7.0,1.0,12.0,0.0,0.425,7.0,1.0,0.2,0.0,-1.4,0.65,0.4,0.475,0.0,0.0,5.0,4.0,4.7,0.0,13.0,10.4,0.4,1.0,0.5,0.3333333333333333,0.0,0,0.0,0.5,0.5294328528952108,201110020jax,0.3333333333333333,1.0,4.964353053722106,0.0,0.4736842105263158,4.964353053722106,1.0,-3.4,7.0,0.5,0.7435897435897436,0.6666666666666666,0.6666666666666666,0.0,0.0,315,0.42857142857142855,0.3333333333333333,11.2,31.0,0.0,1.0,0.0,0.5190258251586375,0.0,-34.8,0.5263157894736842,0.4736842105263158,0.0,0.3333333333333333,0.42857142857142855,9.0,0.0,-1,-1,4,2011,-13,9.0,-13,training,2
0.2727272727272727,40.674765407657866,84.0,0.6,0.4418604651162791,1,16.0,30.0,1,-3.0,40.674765407657866,16.0,-3.0,0.4651162790697674,0.0,1,39.5,2.5,1.0,0.2,0.4814814814814815,-38.3,0.2,0.2,0.5909090909090909,0.5909090909090909,40.674765407657866,6.0,0.0,30.0,0.2727272727272727,0.4534883720930232,0.5909090909090909,1.0,5.0,0.2727272727272727,0.5909090909090909,-18.9,61.0,-145,0.5555555555555556,39.5,16.0,-0.6,37.708495036032666,1.0,31.0,14.0,0.2,0.5909090909090909,41.0,0.4651162790697674,0.6,-37.7,1,0,40.674765407657866,0.5,0.5,61.0,7.0,1.0,16.0,0.2,0.5555555555555556,2.5,0.2,0.2,0.2727272727272727,17.2,0.25925925925925924,0.4,0.5370370370370371,0.0,0.6666666666666667,21.0,13.0,5.3,0.0,13.0,-11.4,0.6,0.25,0.4534883720930232,0.2727272727272727,0.5,0,0.25,0.5,0.3909090909090909,201212020rai,0.2727272727272727,0.25,37.708495036032666,-3.0,0.4259259259259259,37.708495036032666,-3.0,-6.8,7.0,1.0,0.2790697674418605,0.2727272727272727,0.5909090909090909,0.5,0.5,125,0.4883720930232558,0.2727272727272727,-13.1,25.0,0.2727272727272727,0.4,0.5,0.15454545454545454,0.5,-13.7,0.4814814814814815,0.4074074074074074,0.0,0.2727272727272727,0.4883720930232558,2.5,0.0,-1,-1,13,2012,-3,2.5,-3,training,3
0.3928571428571429,9.010280035076589,78.0,0.8,0.7040816326530612,1,16.0,19.0,1,-1.0,9.010280035076589,15.0,0.0,0.4361702127659575,0.0,1,44.0,-2.0,0.5,0.42857142857142855,0.515625,-9.6,0.2,0.2,0.5384615384615384,0.5,9.010280035076589,6.0,0.0,12.0,0.42857142857142855,0.5306122448979592,0.5384615384615384,1.0,13.0,0.3928571428571429,0.5,5.2,23.0,-115,0.45,43.5,16.0,3.6,14.822225269698885,0.0,30.0,20.0,0.2,0.5,45.0,0.4361702127659575,0.8,-3.5,1,0,9.010280035076589,0.375,0.5,11.0,7.0,1.0,16.0,0.42857142857142855,0.45,-3.0,0.42857142857142855,0.5,0.35714285714285715,12.6,0.4666666666666667,0.6,0.43333333333333335,0.3333333333333333,0.5,13.0,16.0,1.3,0.0,15.0,6.1,0.8,0.0,0.425531914893617,0.5357142857142857,0.5,0,0.0,0.5,0.5214285714285715,201312220gnb,0.5357142857142857,0.0,14.822225269698885,0.0,0.46875,14.822225269698885,-1.0,-0.2,7.0,0.5,0.5531914893617021,0.4615384615384616,0.5384615384615384,0.5,0.5,-105,0.5612244897959183,0.3928571428571429,3.0,9.0,0.35714285714285715,0.6428571428571429,0.5,0.5,0.5,9.3,0.484375,0.609375,0.0,0.3928571428571429,0.5408163265306123,1.0,0.25,-1,-1,16,2013,-7,1.0,-7,training,3
0.7692307692307693,6.41468289005778,0.0,0.5,0.4555555555555556,0,12.0,5.0,1,0.0,6.41468289005778,11.0,1.0,0.4,0.0,1,44.0,-5.5,0.6,0.6666666666666666,0.6896551724137931,5.3,0.6,0.6,0.4230769230769231,0.5,6.41468289005778,6.0,0.0,12.0,0.38461538461538464,0.6111111111111112,0.5,1.0,29.0,0.7692307692307693,0.4230769230769231,4.4,36.0,170,0.4310344827586207,43.0,13.0,7.7,22.214737416859123,1.0,18.0,26.0,0.6,0.4230769230769231,43.0,0.37777777777777777,0.4,0.0,1,0,6.41468289005778,0.5,0.8333333333333334,36.0,10.0,1.0,12.0,0.5833333333333334,0.4655172413793103,-5.0,0.6666666666666666,0.4,0.7307692307692307,2.5,0.3448275862068966,0.4,0.4310344827586207,0.6666666666666666,0.6,3.0,15.0,-3.9,0.0,12.0,-1.1,0.4,0.5,0.4,0.6153846153846154,1.0,0,0.375,1.0,0.4076923076923077,201512200min,0.6153846153846154,0.5,8.172345389943871,1.0,0.6724137931034483,22.214737416859123,0.0,3.4,7.0,0.6666666666666667,0.4,0.38461538461538464,0.4230769230769231,0.875,0.75,-200,0.6444444444444445,0.7692307692307693,-7.1,15.0,0.7307692307692307,0.6666666666666666,0.75,0.5538461538461539,0.875,-0.9,0.6896551724137931,0.5172413793103449,1.0,0.7692307692307693,0.6444444444444445,-4.0,0.75,1,1,15,2015,21,4.0,21,training,1
0.4,31.80517425169213,59.0,0.6,0.52,1,15.0,28.0,1,0.0,10.198612425227267,16.0,-3.0,0.4574468085106383,0.0,2,39.5,3.5,0.6,0.5714285714285714,0.3709677419354839,-24.2,0.4,0.4,0.5,0.5,10.198612425227267,6.0,0.0,29.0,0.4666666666666667,0.48,0.5,1.0,7.0,0.4,0.5,-15.8,53.0,-170,0.4838709677419355,37.5,16.0,-12.1,39.23628420624971,1.0,26.0,6.0,0.4,0.4666666666666667,37.0,0.4680851063829787,0.6,-29.0,1,0,10.198612425227267,0.25,0.35714285714285715,53.0,7.0,1.0,13.0,0.5714285714285714,0.4677419354838709,3.0,0.5714285714285714,0.2,0.4,9.6,0.41935483870967744,0.6,0.5,0.2857142857142857,0.6,6.0,17.0,2.8,0.0,13.0,-5.5,0.6,0.5,0.4893617021276596,0.26666666666666666,0.375,0,0.5,0.0,0.5266666666666667,201601030sfo,0.26666666666666666,0.5,39.23628420624971,-3.0,0.3709677419354839,39.23628420624971,0.0,-3.9,7.0,0.33333333333333337,0.425531914893617,0.4666666666666667,0.4666666666666667,0.375,0.35714285714285715,150,0.47,0.4,-0.9,28.0,0.4,0.42857142857142855,0.2857142857142857,0.24,0.25,-15.5,0.3548387096774194,0.3870967741935484,1.0,0.4,0.48,3.0,0.25,1,1,17,2015,3,3.0,3,training,1
0.6363636363636364,30.961496913949414,89.0,0.4,0.4444444444444444,0,14.0,5.0,1,2.0,30.961496913949414,15.0,1.0,0.3148148148148148,0.0,1,48.5,-8.0,0.5,0.6,0.5,14.3,0.8,0.8,0.4090909090909091,0.3181818181818182,30.961496913949414,6.0,0.0,6.0,0.5454545454545454,0.5,0.3181818181818182,1.0,28.0,0.6363636363636364,0.4090909090909091,18.8,36.0,280,0.3148148148148148,48.0,16.0,20.7,13.517869550761311,1.0,12.0,29.0,0.8,0.3181818181818182,47.5,0.3148148148148148,0.4,12.9,1,0,30.961496913949414,1.0,0.6,29.0,7.0,1.0,14.0,0.6,0.3148148148148148,-7.5,0.6,1.0,0.6363636363636364,0.1,0.4814814814814815,0.4,0.35185185185185186,0.6,0.5,10.0,13.0,-4.3,0.0,16.0,-6.8,0.4,0.75,0.35185185185185186,0.7272727272727273,0.5,0,0.75,0.5,0.4363636363636363,200811300nyj,0.7272727272727273,0.75,13.517869550761311,1.0,0.5,13.517869550761311,2.0,4.7,7.0,0.5,0.4814814814814815,0.5454545454545454,0.3181818181818182,0.5,0.6,-340,0.5,0.6363636363636364,-6.3,14.0,0.6363636363636364,0.8,0.6,0.5909090909090909,0.5,8.3,0.5,0.4444444444444444,0.0,0.6363636363636364,0.5,-8.0,0.5,-1,-1,13,2008,-17,8.0,-17,training,0
0.4090909090909091,15.965817210258914,52.0,0.4,0.4545454545454545,1,12.0,21.0,1,1.0,15.965817210258914,13.0,0.0,0.5697674418604651,0.0,1,47.0,8.0,1.0,0.2,0.4074074074074074,-9.2,0.6,0.6,0.7272727272727273,0.7272727272727273,15.965817210258914,6.0,0.0,1.0,1.0,0.4204545454545455,0.7272727272727273,1.0,25.0,0.4090909090909091,0.7272727272727273,31.1,36.0,-500,0.6851851851851852,47.0,13.0,-9.2,1.9661519946586024,1.0,14.0,5.0,0.6,0.7272727272727273,48.0,0.5697674418604651,0.4,-10.3,1,0,15.965817210258914,0.5,0.8,29.0,7.0,1.0,12.0,0.2,0.6851851851851852,9.5,0.2,0.2,0.4090909090909091,-1.3,0.7037037037037037,1.0,0.7222222222222222,1.0,1.0,9.0,13.0,-2.1,0.0,13.0,36.8,0.4,0.25,0.5930232558139535,0.2727272727272727,0.75,0,0.25,0.5,0.8363636363636363,200912060was,0.2727272727272727,0.25,1.9661519946586024,0.0,0.3703703703703704,1.9661519946586024,1.0,-0.7,6.0,1.0,0.6046511627906976,1.0,0.7272727272727273,0.75,0.8,375,0.4318181818181818,0.4090909090909091,38.2,24.0,0.4090909090909091,0.6,0.8,0.4363636363636363,0.75,-10.9,0.4259259259259259,0.4074074074074074,0.0,0.4090909090909091,0.4431818181818182,8.0,1.0,1,-1,13,2009,-3,8.0,-3,training,3
0.6,34.72904925994952,0.0,0.4,0.4594594594594595,1,16.0,14.0,1,1.0,10.954953051665726,15.0,-1.0,0.4594594594594595,0.0,2,44.5,-5.0,0.5,0.6666666666666666,0.5714285714285714,-7.2,0.6,0.6,0.4,0.4,10.954953051665726,6.0,0.0,21.0,0.4,0.4459459459459459,0.4,1.0,6.0,0.6,0.4,-7.5,68.0,205,0.4047619047619048,44.0,16.0,26.8,22.6565774911062,0.0,7.0,32.0,0.6,0.4,44.0,0.4594594594594595,0.4,-2.6,1,0,10.954953051665726,1.0,0.3333333333333333,68.0,10.0,1.0,13.0,0.6666666666666666,0.4047619047619048,-5.0,0.6666666666666666,0.8,0.6,-14.7,0.3809523809523809,0.4,0.4047619047619048,0.3333333333333333,1.0,0.0,6.0,5.7,0.0,14.0,-19.8,0.4,0.6666666666666666,0.4189189189189189,0.8,0.3333333333333333,0,0.6666666666666666,0.5,0.28,201210140crd,0.8,0.6666666666666666,8.334889273587766,-1.0,0.5476190476190477,22.6565774911062,1.0,1.6,7.0,0.5,0.32432432432432434,0.4,0.4,0.3333333333333333,0.3333333333333333,-245,0.4594594594594595,0.6,-28.6,27.0,0.6,1.0,0.3333333333333333,0.4400000000000001,0.3333333333333333,-18.9,0.5476190476190477,0.5714285714285714,0.0,0.6,0.4459459459459459,-5.5,0.3333333333333333,-1,-1,6,2012,-3,5.5,-3,training,2
0.0,10.46559481277543,65.0,0.4,0.2,1,13.0,23.0,1,3.0,41.413248829456755,10.0,3.0,0.5,0.0,2,42.5,9.5,0.75,0.0,0.34210526315789475,-52.9,0.2,0.2,0.3333333333333333,0.3333333333333333,41.413248829456755,6.0,0.0,4.0,0.6666666666666666,0.37142857142857133,0.3333333333333333,1.0,10.0,0.0,0.3333333333333333,26.2,80.0,-470,0.575,42.5,13.0,5.5,44.2075550548331,1.0,28.0,21.0,0.2,0.3333333333333333,42.5,0.4861111111111111,0.4,-91.0,1,0,41.413248829456755,0.0,1.0,80.0,7.0,1.0,10.0,0.0,0.6,9.5,0.0,0.0,0.0,19.3,0.65,0.6,0.55,1.0,0.6,12.0,4.0,2.0,0.0,13.0,6.4,0.4,0.0,0.4722222222222222,0.0,1.0,0,0.0,0.5,0.5294328528952108,201309290jax,0.0,0.0,44.2075550548331,3.0,0.3684210526315789,44.2075550548331,3.0,-3.4,7.0,0.5,0.4166666666666667,0.6666666666666666,0.3333333333333333,1.0,1.0,370,0.4,0.0,22.7,32.0,0.0,0.0,1.0,0.5190258251586375,1.0,-68.2,0.3684210526315789,0.10526315789473684,1.0,0.0,0.4142857142857143,9.5,1.0,-1,-1,4,2013,-34,9.5,-34,training,1
0.75,3.4944659629333894,0.0,0.8,0.5277777777777778,0,12.0,8.0,2,0.0,3.4944659629333894,12.0,0.0,0.4473684210526316,0.0,1,48.0,-6.5,0.5,0.5,0.6,0.5,0.8,0.8,0.75,0.75,3.4944659629333894,6.0,0.0,25.0,0.75,0.4861111111111111,0.75,1.0,23.0,0.75,0.75,-11.1,68.0,195,0.35,47.0,13.0,-6.5,0.0,0.0,23.0,12.0,0.8,0.75,46.0,0.4473684210526316,0.7,7.1,1,1,3.4944659629333894,0.5,0.5,68.0,7.0,1.0,12.0,0.5,0.35,-4.0,0.5,0.6,0.75,8.3,0.25,0.6,0.325,0.5,1.0,0.0,5.0,-2.7,0.0,12.0,-8.1,0.8,0.5,0.4342105263157895,0.75,0.5,0,0.5,0.5,0.4,201410050dal,0.75,0.5,0.0,0.0,0.575,0.0,0.0,3.3,7.0,0.5,0.4736842105263158,0.75,0.75,0.5,0.5,-235,0.5,0.75,-7.2,10.0,0.75,0.5,0.5,0.65,0.5,12.1,0.6,0.55,0.0,0.75,0.5,-4.5,0.5,-1,1,5,2014,3,4.5,3,training,0
0.4,1.4240682962993834,49.0,0.6,0.5789473684210527,1,21.0,14.0,2,0.0,1.0203895593405783,21.0,0.0,0.4594594594594595,0.0,1,50.5,-5.0,0.75,0.5,0.5238095238095238,7.7,0.4,0.4,0.6,0.6,1.4240682962993834,0.0,0.0,7.0,0.6,0.4868421052631579,0.6,0.0,7.0,0.4,0.6,9.8,44.0,175,0.4761904761904762,49.5,21.0,-1.6,0.0,1.0,7.0,13.0,0.4,0.6,49.5,0.4594594594594595,0.6,8.8,1,1,1.4240682962993834,0.5,1.0,44.0,8.0,1.0,21.0,0.5,0.4761904761904762,-4.0,0.5,0.4,0.4,-12.8,0.42857142857142855,0.6,0.4523809523809524,0.5,0.6,6.0,6.0,3.8,0.0,21.0,10.4,0.6,0.5,0.4459459459459459,0.4,1.0,0,0.5,0.5,0.6799999999999999,201510190phi,0.4,0.5,0.0,0.0,0.4761904761904762,0.0,0.0,1.0,8.0,1.0,0.4324324324324325,0.6,0.6,1.0,1.0,-205,0.5,0.4,15.3,22.0,0.4,0.5,1.0,0.58,1.0,-5.0,0.5,0.5714285714285714,1.0,0.4,0.4868421052631579,-3.5,0.5,1,1,6,2015,20,3.5,20,training,4
0.0,7.041834462127037,0.0,1.0,0.0,0,20.0,25.0,1,0.0,5.045695057204274,21.0,-1.0,1.0,0.0,1,46.0,-4.5,0.5,0.5,0.0,-22.9,0.0,0.0,1.0,1.0,7.041834462127037,0.0,0.0,12.0,0.5,0.0,1.0,0.0,22.0,0.0,1.0,6.9,68.0,195,1.0,46.5,21.0,12.0,7.8309242576084115,0.0,31.0,26.0,0.0,1.0,45.5,1.0,1.0,-78.2,1,0,7.041834462127037,0.5,1.0,68.0,8.0,1.0,20.0,0.5,1.0,-5.0,0.5,0.0,0.0,47.3,0.5,0.5,1.0,1.0,0.5,0.0,3.0,-3.0,0.0,20.0,-7.0,1.0,0.5,1.0,0.0,1.0,0,0.5,0.5,0.5294328528952108,200709240nor,0.0,0.5,5.611102622827172,-1.0,0.0,7.8309242576084115,0.0,-7.9,8.0,0.5,0.5,0.5,1.0,1.0,1.0,-235,0.0,0.0,-8.1,26.0,0.0,0.5,1.0,0.5190258251586375,1.0,-23.0,0.0,0.0,0.0,0.0,0.0,-4.5,1.0,-1,-1,3,2007,-17,4.5,-17,training,2
0.3333333333333333,14.39620402770466,0.0,0.4,0.4545454545454545,1,16.0,7.0,4,-1.0,14.39620402770466,15.0,0.0,0.3695652173913043,0.0,1,44.0,-9.0,0.5,0.3333333333333333,0.4545454545454545,-19.6,0.2,0.4,0.2857142857142857,0.2857142857142857,14.39620402770466,6.0,0.0,31.0,0.0,0.3636363636363637,0.2857142857142857,1.0,24.0,0.3333333333333333,0.2857142857142857,-25.2,68.0,315,0.3695652173913043,45.5,16.0,11.5,0.0,1.0,31.0,21.0,0.4,0.2857142857142857,44.5,0.3695652173913043,0.4,-23.9,1,1,14.39620402770466,0.6666666666666666,0.5,68.0,7.0,1.0,16.0,0.0,0.3695652173913043,-11.0,0.3333333333333333,0.4,0.16666666666666666,29.8,0.3043478260869565,0.0,0.4130434782608696,0.0,0.5,0.0,8.0,-0.9,0.0,15.0,-30.9,0.4,0.3333333333333333,0.4130434782608696,0.3333333333333333,0.5,0,0.0,0.5,0.17142857142857146,200810260htx,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3636363636363637,0.0,-1.0,3.5,7.0,0.5,0.3043478260869565,0.0,0.2857142857142857,0.5,0.5,-375,0.4545454545454545,0.3333333333333333,-37.6,19.0,0.16666666666666666,0.6666666666666666,0.5,0.31666666666666665,0.5,2.4,0.4545454545454545,0.4545454545454545,0.0,0.3333333333333333,0.4545454545454545,-9.5,0.0,1,1,8,2008,29,9.5,29,training,2
0.375,21.095568140206602,0.0,0.6,0.4583333333333333,1,13.0,4.0,1,-1.0,18.1037973161489,12.0,0.0,0.375,0.0,2,44.0,-2.5,0.5,0.5,0.4583333333333333,-8.1,0.2,0.4,0.8125,0.75,18.1037973161489,6.0,0.0,18.0,0.625,0.375,0.75,1.0,26.0,0.375,0.8125,2.7,68.0,115,0.375,44.0,13.0,-20.3,15.43998503761581,1.0,30.0,3.0,0.4,0.75,41.0,0.375,0.7,-9.5,1,0,18.1037973161489,0.75,0.75,68.0,7.0,1.0,13.0,0.25,0.375,-1.0,0.5,0.6,0.25,22.9,0.4166666666666667,0.6,0.4166666666666667,0.5,0.5,0.0,10.0,-2.9,0.0,12.0,18.9,0.6,0.5,0.4166666666666667,0.375,0.75,0,0.25,0.5,0.725,200811090htx,0.375,0.5,15.43998503761581,0.0,0.375,15.43998503761581,-1.0,3.7,7.0,0.5,0.4166666666666667,0.625,0.75,0.75,0.75,-135,0.4583333333333333,0.375,20.1,12.0,0.25,0.75,0.75,0.4125,0.75,9.8,0.4583333333333333,0.4583333333333333,0.0,0.375,0.4583333333333333,-2.5,0.5,-1,-1,10,2008,-28,2.5,-28,training,2
