,label,Score
0,Won,0.9619833000000001
1,Won,0.7809618300000001
2,Won,0.82988036
3,Lost,0.537652555
4,Won,0.7165597
5,Lost,0.41052848
6,Won,0.127954335
7,Lost,0.296141255
8,Won,0.7411826
9,Lost,0.08179976
10,Won,0.68407795
11,Lost,0.5470569999999999
12,Lost,0.30123998500000004
13,Won,0.40666469000000005
14,Lost,0.18947381
15,Won,0.559175585
16,Won,0.43230778
17,Won,0.71362144
18,Won,0.55628541
19,Lost,0.3855409
20,Won,0.5667384
21,Lost,0.472922615
22,Lost,0.5918518899999999
23,Won,0.5302334
24,Won,0.632288975
25,Lost,0.7570424
26,Won,0.6526666
27,Won,0.5616934
28,Lost,0.44178364
29,Won,0.6501066
30,Won,0.70481235
31,Won,0.5481727
32,Won,0.7938606
33,Won,0.44655039
34,Won,0.70997304
35,Won,0.7595926749999999
36,Lost,0.6207435
37,Won,0.83648538
38,Won,0.7430305
39,Lost,0.7184453
40,Won,0.737832335
41,Won,0.95957804
42,Won,0.65802878
43,Won,0.52010532
44,Won,0.5334281
45,Won,0.5091204
46,Won,0.92826095
47,Won,0.73328107
48,Lost,0.77479917
49,Won,0.9453244999999999
50,Won,0.71537805
51,Lost,0.5994765999999999
53,Won,0.7507334
54,Lost,0.47463813
55,Won,0.6000222
56,Lost,0.36786273
57,Won,0.8616921000000001
58,Lost,0.5008278
59,Won,0.46475288
60,Lost,0.372710855
61,Lost,0.9036098
62,Lost,0.115633845
63,Lost,0.33482197
64,Won,0.073161125
65,Won,0.75807106
66,Won,0.72636605
67,Lost,0.90509033
68,Won,0.4897692
69,Lost,0.891685975
70,Won,1.0179227000000002
71,Lost,0.5301850450000001
72,Won,1.0263470499999998
73,Won,0.4677228
74,Won,0.6380049999999999
75,Lost,0.47533108
76,Won,0.740380925
77,Won,0.70553267
78,Lost,0.8024384999999999
79,Won,0.7793683000000001
80,Won,0.49860440000000006
81,Won,0.66868675
82,Won,0.46940420000000005
83,Lost,0.34673625
84,Won,0.7616903749999999
85,Won,0.79368305
87,Won,0.83139348
88,Won,0.741572575
89,Won,0.78016543
90,Won,0.64114314
91,Won,0.44469677
92,Lost,0.5664008
93,Won,0.64204276
94,Lost,1.0011068499999998
95,Lost,0.7418091
96,Won,0.8353984
97,Lost,0.745259435
98,Won,0.6520649
99,Won,0.39028129
100,Lost,0.48000145
101,Won,0.67577438
102,Lost,0.65817714
103,Won,0.35000025
104,Won,0.598044575
105,Won,0.7625609499999999
106,Won,0.45186618
107,Won,0.43231294
108,Lost,0.34029287
109,Won,0.5600701
110,Won,0.7311572
111,Won,0.8434671
113,Won,0.76846915
114,Won,0.56028926
115,Won,0.47268358
116,Lost,0.375987635
117,Lost,0.5211227
118,Lost,0.7282823
119,Won,0.45271356
120,Lost,0.6927338000000001
121,Won,0.83493936
123,Lost,0.553595845
124,Won,0.6931896200000001
125,Lost,0.44360924
126,Won,0.6542353500000001
127,Lost,0.32443905
128,Won,1.0837388000000001
129,Won,0.8539688
130,Lost,0.95457155
131,Won,0.296357675
132,Won,0.79073465
133,Lost,0.36773285499999997
134,Won,0.7173736
135,Lost,0.48723903999999996
136,Lost,0.44851140000000006
137,Lost,0.210088895
138,Won,0.10333553
139,Won,0.8015621999999999
140,Won,0.5763468
141,Won,0.787739035
142,Won,0.814352525
143,Lost,0.7081053
144,Won,0.7601173499999999
145,Won,0.47282058
146,Won,0.21554706
147,Won,0.826312565
148,Won,0.9934919
149,Lost,0.37146709999999994
150,Won,0.597082705
151,Won,0.19945806500000002
152,Lost,0.21918651
153,Won,0.9343052
154,Lost,0.76445127
155,Won,1.0754701999999998
156,Lost,0.39457923500000003
157,Won,0.12831378
158,Won,0.71057475
159,Lost,0.19378565
161,Lost,0.23727766500000003
162,Lost,0.7079243000000001
163,Won,0.1770652
164,Lost,0.361884865
165,Won,0.024440587000000003
166,Lost,0.35812128
167,Won,0.236705705
168,Won,0.45519231000000004
169,Lost,0.46194803999999995
170,Lost,0.13166501
171,Lost,0.420662215
172,Won,0.46748639000000003
173,Won,0.8816315
174,Won,0.6263038000000001
175,Won,1.0102229
176,Won,0.9070237000000001
177,Won,0.833010885
178,Won,0.686976075
179,Won,0.93258455
180,Won,0.73323035
181,Lost,0.67491665
182,Won,0.77339673
183,Won,0.39617811
184,Lost,0.47172020000000003
185,Lost,0.6805154099999999
186,Won,0.8612033000000001
187,Won,0.66614235
188,Lost,0.49915761
189,Won,0.6847819
190,Lost,0.41521233
191,Lost,0.60652703
192,Won,0.843234625
193,Lost,0.43910057999999996
194,Won,0.69402266
195,Won,0.305904165
196,Won,0.6481008349999999
197,Won,0.64447784
198,Lost,0.49490272
199,Lost,0.5400020000000001
200,Lost,0.49825570999999996
201,Lost,0.393556475
202,Won,0.37735552
203,Won,0.531157775
204,Won,0.66972244
205,Lost,0.094068706
206,Won,0.597809255
207,Won,0.38769484
208,Won,0.84029005
209,Won,0.7736647
210,Lost,0.7504066200000001
211,Won,1.005385
212,Won,0.53414
213,Won,1.0007088
214,Won,0.82320035
215,Lost,0.71414876
217,Won,0.91669215
218,Won,0.544133495
219,Won,0.779298965
220,Won,0.9383583000000001
221,Won,0.46046975
222,Lost,0.48468086
223,Won,0.7724428000000001
224,Lost,0.41171269
225,Lost,0.095180812
226,Won,0.347382165
227,Lost,0.25228512
228,Lost,0.596247245
229,Lost,0.29812321
230,Lost,0.08229232
231,Won,0.5839871999999999
232,Won,0.5446036999999999
233,Won,0.88521266
234,Lost,0.91578118
235,Lost,0.791483475
236,Won,0.52768699
237,Lost,0.8654628000000001
238,Won,0.43901804
240,Won,0.44444036
242,Won,0.8720190000000001
243,Won,0.80853045
244,Won,0.900866325
245,Lost,0.33048636
246,Lost,0.45226579999999994
247,Won,0.74737877
248,Won,0.2843029
249,Lost,0.47794145
250,Won,0.83744884
251,Won,0.7269766
252,Won,0.6014516
253,Won,0.47600813500000005
254,Lost,0.9366078000000001
255,Won,0.63875617
256,Lost,0.95907302
257,Won,0.64136563
258,Won,0.7615700000000001
259,Lost,0.614074
260,Won,0.67053014
261,Won,0.527638
262,Won,0.4959542
263,Lost,0.8559921
264,Won,0.5527544
265,Won,0.7974336
266,Lost,0.38859582
267,Won,0.91206443
268,Lost,0.467769465
269,Lost,0.525660615
270,Lost,0.11070848999999999
271,Lost,0.18619544999999998
272,Lost,0.35785362
273,Lost,0.28891394
274,Lost,0.49116867500000005
275,Won,0.37854635999999997
276,Lost,0.16569561
277,Lost,0.2537278
278,Won,0.475141225
279,Won,0.38607931
280,Won,0.7584953000000001
281,Lost,0.7507697799999999
282,Won,0.63586415
283,Won,0.22457245
284,Won,0.81553143
285,Lost,0.6168816999999999
286,Lost,0.14983466
287,Won,0.28404194
288,Lost,0.30278875
289,Lost,0.45655268
290,Lost,0.46596056500000005
292,Lost,0.288589235
293,Lost,0.37056128499999996
294,Lost,0.18523166
295,Won,0.7016299
296,Lost,0.50190895
297,Won,0.50882855
298,Lost,0.04854357149999999
299,Lost,0.1399621
300,Lost,0.46634892
301,Lost,0.6526956150000001
302,Won,0.8800188
303,Won,0.71501124
304,Lost,0.2102848165
305,Won,0.8079239
307,Lost,0.63623865
308,Won,0.86972463
309,Won,0.619136075
310,Won,0.792549015
311,Won,0.8779210999999999
312,Won,0.85019064
313,Lost,0.39731747
314,Won,0.71031582
315,Won,0.731663315
316,Lost,0.17173627
317,Won,0.44842166
318,Won,0.631409265
319,Won,0.608868685
320,Won,0.796041
321,Won,0.1780946725
322,Won,0.781067465
323,Won,0.532827555
324,Won,0.5336742
325,Lost,0.39971222500000003
326,Won,0.434230565
327,Won,0.49033558
328,Lost,0.5705149
329,Won,0.54018486
330,Lost,0.42452466
331,Won,0.7217412750000001
332,Won,0.5223348
333,Lost,0.32083854
334,Won,0.53414774
335,Won,0.7650231
336,Lost,0.8530102799999999
337,Lost,0.597302795
338,Won,0.46395626999999995
339,Won,0.55868626
340,Won,0.65086377
341,Won,0.440052435
342,Won,0.50331061
343,Won,0.9890189
344,Won,0.7173274000000001
345,Won,0.700824055
346,Won,0.8666562
347,Won,0.62039685
348,Lost,0.261671065
349,Won,0.7786526999999999
350,Lost,0.8189796
351,Won,0.579880365
352,Won,0.7641182
353,Won,0.820410845
354,Lost,0.89200735
355,Lost,0.5837293
356,Lost,0.75542164
357,Lost,0.6186470000000001
358,Won,0.4661938849999999
359,Lost,0.3680423
360,Lost,0.7260807
361,Won,0.49675603
362,Won,0.9421782000000001
363,Lost,0.6788065
364,Lost,0.544666615
365,Won,0.79646785
366,Lost,0.348912295
367,Lost,0.5143805
368,Won,0.5182314
369,Lost,0.4511599
370,Won,0.48830312
492,Lost,0.585668505
493,Lost,0.432818235
494,Lost,0.19062768550000003
495,Won,0.17693835
496,Lost,0.49396613
497,Lost,0.08762795000000001
498,Lost,0.37007188
499,Lost,0.20359588
500,Won,0.6703659550000001
501,Won,0.11543824999999999
502,Won,0.458194725
503,Lost,0.28638518
504,Lost,0.21348485
505,Won,0.5096979
506,Won,0.789297
507,Lost,0.73447686
508,Won,0.3301038
509,Lost,0.456671685
511,Lost,0.43351866
512,Lost,0.022700309999999998
513,Lost,0.61411715
514,Lost,0.117343456
515,Won,0.50855356
516,Lost,0.72642565
517,Won,0.33695902
518,Won,0.38979475
519,Lost,0.13563377
520,Won,0.6951825
521,Won,0.72840226
522,Won,0.6309146999999999
523,Lost,0.9073521999999999
524,Won,0.58643943
525,Lost,0.50059882
526,Won,0.764144165
527,Lost,0.30260105000000004
528,Won,0.7928248
529,Lost,0.3528118
530,Won,0.30750364
531,Lost,0.48695582
532,Won,0.5579804
534,Won,0.027862161
535,Lost,0.36665034
536,Won,0.45541447
537,Lost,0.61562973
538,Won,0.23385808
539,Won,0.45541171
540,Won,0.69095683
541,Won,0.432967065
542,Won,0.61026593
543,Lost,0.84159577
544,Lost,0.42633409999999994
545,Lost,0.28741193
546,Won,0.17873196000000002
547,Won,0.540389
548,Won,0.3247091
549,Won,0.90678215
550,Won,0.76665807
551,Won,0.89309084
552,Won,0.44787609999999994
553,Won,0.586738365
554,Won,0.86748192
555,Won,0.8831754
556,Won,0.69725204
557,Won,0.5153678500000001
558,Won,0.8968064
559,Won,0.9288480499999999
560,Lost,0.43493032500000006
561,Won,0.9085351
562,Won,0.8851659000000001
563,Won,0.34996605
564,Lost,0.1350441
565,Won,0.42717669999999996
566,Lost,0.6378771
567,Won,0.54238766
568,Lost,0.35276822
569,Won,0.382020115
570,Won,0.7298526999999999
571,Lost,0.37626716000000004
572,Lost,0.6843425
573,Won,0.8205614
574,Won,0.6630812
575,Won,0.61045027
577,Won,0.64409363
578,Lost,0.47335178
579,Won,0.6429295
580,Lost,0.93567204
581,Lost,0.22649836499999998
582,Lost,0.75757515
583,Lost,0.20539051
584,Won,0.23171750000000002
585,Won,0.7592888000000001
586,Won,0.32913452499999996
588,Won,0.7295103249999999
589,Won,0.85041392
590,Won,0.78724375
591,Lost,0.714244775
592,Won,0.7977598000000001
593,Lost,0.35911525
594,Won,0.94421065
595,Lost,0.39763027
596,Lost,0.25275892
597,Won,0.5012067
598,Won,0.6516656999999999
599,Lost,0.46751064
600,Lost,0.9449433
601,Won,0.7096641050000001
602,Won,0.87512887
603,Lost,0.45643944
604,Won,1.0308115500000001
605,Lost,0.5465758000000001
606,Lost,0.44901328500000004
607,Lost,0.375706115
608,Lost,0.113851905
609,Lost,0.5943424
610,Won,0.61659878
611,Won,0.46742973
612,Lost,0.41198608
613,Lost,0.6539682
614,Won,0.771571635
615,Won,0.61191684
616,Won,0.7675476
617,Lost,0.9773816999999999
618,Won,0.5157172800000001
619,Won,0.98950076
620,Won,0.4667553
621,Lost,0.59409976
622,Won,0.39302534
623,Won,0.80646884
624,Won,0.75188755
625,Won,0.73369067
626,Lost,0.65188055
627,Lost,0.40287059999999997
628,Lost,0.8245359800000001
630,Won,0.7438479
631,Won,0.9031705000000001
632,Won,0.8503019
633,Won,0.51492709
634,Won,0.6442313000000001
635,Won,0.70810336
636,Won,0.9098637
637,Lost,0.72967982
638,Won,0.640687
639,Lost,0.347550275
640,Won,0.9536196
641,Won,0.7108995
642,Won,0.8004207
643,Won,0.98203383
644,Lost,0.848640235
645,Lost,0.13816649
646,Lost,0.05453287154
647,Won,0.43045023
649,Won,0.43189675
650,Lost,0.10437536
652,Lost,0.16055998
653,Won,0.6999749
654,Won,0.5100321700000001
655,Won,0.57970876
656,Lost,0.6071380999999999
657,Won,0.77181304
658,Won,0.93214653
659,Won,0.6204644
660,Lost,0.444792875
661,Won,0.719101225
662,Lost,0.26378095
663,Won,0.49641383
664,Lost,0.40027398
665,Won,0.4727856
666,Won,0.533690215
667,Lost,0.290860235
668,Won,0.23878443
669,Won,0.34999818
670,Lost,0.53745367
671,Won,0.59504684
672,Lost,0.31008850000000004
673,Won,0.419384045
674,Won,0.63290757
675,Lost,0.71171428
676,Lost,0.7633006
677,Lost,0.19389303000000002
679,Lost,0.4545460499999999
680,Lost,0.07748017
681,Won,0.50036958
682,Won,0.7085754
683,Won,0.309377
684,Won,0.968072575
685,Won,0.9640663500000001
686,Won,0.60042163
687,Won,0.61813146
689,Lost,0.756414925
690,Won,0.812252255
691,Won,0.5551745
692,Won,0.78398055
693,Won,0.8849397299999999
694,Lost,0.6129036299999999
695,Won,0.8902534
696,Lost,0.96372252
697,Won,0.6991539000000001
698,Won,0.81517005
699,Lost,0.33673954
700,Won,0.7643883
701,Lost,0.85968637
702,Lost,0.67658387
703,Won,0.258581295
704,Won,0.46856034
705,Won,0.413052175
706,Won,0.68653312
707,Won,0.77032864
708,Lost,0.69840735
709,Lost,0.8927136
710,Lost,0.42577076
711,Lost,0.16220522
712,Lost,0.34305842
713,Won,0.8624436
714,Lost,0.72562987
715,Won,0.30436042
716,Lost,0.54660922
783,Won,0.5082252899999999
784,Lost,0.36378032
785,Lost,0.75696886
786,Won,0.556371
787,Won,0.29248315
788,Won,0.6754182550000001
789,Won,0.72517186
790,Won,0.44801219000000003
791,Won,0.41644996
792,Lost,0.15933323
793,Lost,0.14852579999999999
794,Won,0.37174588
795,Won,0.74458396
796,Lost,0.38613462
797,Lost,0.37254447
798,Lost,0.28409123000000003
799,Lost,0.340265155
800,Won,0.509917
801,Won,0.56571993
802,Won,0.5678741
803,Lost,0.20859906999999997
804,Won,0.59818935
805,Won,0.5756886
806,Lost,0.3845107
807,Won,0.41190746
808,Won,0.45772925
809,Won,0.56894773
810,Won,0.73961675
811,Lost,0.375013575
812,Won,0.5515451499999999
813,Won,0.85837793
814,Won,0.21417339999999999
815,Won,0.41560614
816,Lost,0.3732312
817,Won,0.43195355
818,Lost,0.24651292
819,Won,0.893517555
820,Lost,0.41050515
821,Lost,0.692167185
822,Won,0.6745889
823,Lost,0.47225085
824,Lost,0.6461036149999999
825,Lost,0.43882847
826,Won,0.15763837
827,Lost,0.4155587
828,Won,0.5545714
829,Lost,0.49434507
830,Lost,0.35707062
831,Lost,0.5878962000000001
832,Lost,0.49180013
833,Lost,0.8319880150000001
834,Lost,0.87439406
836,Won,0.92586756
837,Won,0.8238752
838,Lost,0.7347680999999999
839,Lost,0.5585925
840,Lost,0.180667205
841,Won,0.464307885
842,Won,0.885380565
843,Lost,0.33933288
844,Won,0.6352240600000001
845,Won,0.8979976999999999
846,Won,0.35668263
847,Won,0.52424017
848,Won,0.434362305
849,Lost,0.57848273
850,Won,0.464540095
851,Won,0.53367966
852,Won,1.0009735999999998
853,Lost,0.7080446
854,Lost,0.59469435
855,Won,0.5251133250000001
856,Lost,0.6320067100000001
857,Lost,0.22407090000000002
858,Won,0.75331724
859,Lost,0.29999366
860,Won,0.7628064
861,Lost,0.815333985
862,Won,0.655961245
863,Won,0.30635393
864,Lost,0.76879764
865,Lost,0.54350069
866,Lost,0.4738681
867,Lost,0.37442523
869,Lost,0.871432575
870,Won,0.35411921
871,Won,0.24099165
872,Won,0.75890994
873,Won,0.7183231800000001
874,Won,0.9953569
875,Won,0.8803427
876,Lost,0.61072088
877,Won,0.52873445
878,Won,0.7303704000000001
879,Won,0.61209994
880,Lost,0.7541859000000001
881,Won,0.68464245
882,Won,0.62952584
883,Won,0.758770615
884,Lost,0.71656096
885,Won,0.66650295
886,Won,0.69377923
887,Won,0.8428589
888,Won,0.40548375
889,Won,0.64997697
890,Won,0.24168300999999998
891,Lost,0.9379879000000001
892,Won,0.65413654
894,Lost,0.8077947000000001
896,Won,0.457509085
897,Won,0.66839325
899,Lost,0.5480557699999999
900,Won,0.64446
902,Lost,0.6604682
903,Won,0.43582687
904,Won,0.34406683
905,Won,0.48417917
906,Won,0.75752276
907,Lost,0.72260632
908,Lost,0.6643388000000001
909,Lost,0.41217974
910,Lost,0.448788
911,Won,0.48315473999999997
912,Lost,0.29975419999999997
913,Won,1.0277187
914,Won,0.79053366
915,Lost,0.547825715
916,Lost,0.500239735
917,Won,0.51225436
918,Lost,0.49546713
919,Lost,0.293321515
1016,Lost,0.65913516
1017,Lost,0.325369715
1018,Won,0.59371114
1019,Won,0.7135611999999999
1020,Lost,0.69525455
1021,Won,0.18431925999999998
1022,Lost,0.5160962
1023,Lost,0.3784696
1024,Won,0.53573612
1025,Won,0.570198
1026,Won,0.606297415
1027,Won,0.52735764
1028,Won,0.6849115450000001
1029,Won,0.81131705
1030,Won,0.7544565
1031,Lost,0.51272254
1032,Won,0.18111172
1033,Lost,0.19355586
1034,Won,0.20114404
1035,Lost,0.30203009999999997
1036,Won,0.91315424
1037,Won,0.47875652
1038,Lost,0.6072563
1039,Won,0.45039237
1041,Won,0.5349345249999999
1042,Lost,0.523907455
1043,Lost,0.249437745
1044,Won,0.73593235
1045,Lost,0.7744164
1046,Lost,0.71847457
1047,Lost,0.48233736
1048,Won,0.039021597500000005
1049,Lost,0.60874206
1050,Lost,0.5932724349999999
1051,Lost,0.20909363
1052,Won,0.524090535
1053,Lost,0.31282654
1054,Lost,0.60094357
1055,Lost,0.81900269
1056,Won,0.7013378
1057,Won,0.6448348
1058,Won,0.31179062
1059,Won,0.7867006999999999
1060,Won,0.79810815
1061,Won,0.24284229000000002
1062,Lost,0.37429913
1063,Won,0.72687853
1065,Lost,0.168220444
1066,Lost,0.26146966
1067,Lost,0.48896897
1068,Won,0.26909745
1069,Won,0.52660558
1070,Lost,0.7001041299999999
1071,Lost,0.49335587000000003
1072,Won,0.80915046
1073,Won,0.6383572
1074,Won,0.66955924
1075,Won,1.1520678999999998
1076,Won,0.84224904
1077,Won,0.61476696
1078,Won,1.1218251000000001
1079,Lost,0.2634559
1080,Lost,0.80619967
1081,Lost,0.359994985
1082,Won,0.0985715405
1083,Won,0.073785365
1084,Won,0.6839674
1085,Lost,0.43220627
1086,Won,0.6554943
1087,Won,0.9285091000000001
1088,Lost,0.28887078
1089,Lost,0.82064228
1090,Won,0.697442
1091,Won,0.51265508
1093,Lost,0.65949637
1094,Lost,0.8851652699999999
1095,Won,0.26758564
1096,Lost,0.47475064
1097,Won,0.54514095
1098,Lost,0.015909641999999998
1099,Lost,0.027448148
1100,Lost,0.7524828
1101,Won,0.58611965
1102,Lost,0.14844033
1103,Won,0.598673435
1104,Won,-0.06756514
1105,Lost,0.44027025
1106,Won,0.73180903
1107,Won,0.5825159200000001
1108,Lost,0.4455631
1109,Won,0.49190047
1110,Won,0.56962675
1111,Won,0.42729097000000005
1112,Lost,0.68249308
1113,Lost,0.5716011999999999
1114,Lost,0.21157265
1115,Lost,0.7941654
1116,Lost,0.389053925
1117,Lost,0.6084524
1118,Won,0.6422210999999999
1119,Lost,0.2851097
1120,Lost,0.26188411
1121,Lost,0.576416065
1122,Won,0.31727645
1123,Won,0.8937353000000001
1124,Won,0.440282555
1125,Lost,0.385860442
1126,Lost,0.34628190000000003
1127,Lost,0.37406814
1128,Won,0.33058190000000004
1129,Won,0.355434195
1130,Won,0.604615915
1131,Won,0.92046225
1132,Won,0.93197285
1133,Won,0.82426775
1134,Lost,0.9329100300000001
1135,Lost,0.896267525
1136,Lost,0.4768679
1137,Won,0.81073886
1138,Won,0.41495466
1139,Lost,0.7181482
1140,Lost,0.7109144700000001
1141,Won,0.602512235
1142,Won,0.7869239
1143,Won,0.93721915
1144,Won,0.26059818
1145,Won,0.48015305
1146,Lost,0.65797794
1147,Won,0.61724705
1148,Lost,0.4586789
1149,Won,0.85133855
1150,Lost,0.63565227
1151,Won,0.28193863
1152,Won,0.7502763000000001
1153,Won,0.38116879200000003
1154,Won,0.66790646
1155,Lost,0.51345223
1156,Won,0.94436227
1157,Won,0.9111072
1158,Won,0.86654377
1160,Won,0.7056222750000001
1161,Won,0.8972960000000001
1162,Lost,0.33306015
1163,Lost,0.437342
1164,Lost,0.28490376
1165,Lost,0.119832784
1166,Won,0.702166945
1167,Lost,0.249297725
1168,Won,0.6000241999999999
1169,Lost,0.7049467500000001
1170,Won,1.0273968
1171,Won,0.6324333000000001
1172,Won,0.6171125500000001
1173,Won,0.96035206
1174,Won,0.7309718999999999
1175,Won,0.91244125
1176,Won,0.7789461
1177,Won,0.9595807
1178,Lost,0.213775095
1180,Won,0.67791235
