game_id,home_field___h_home__close_wr_ytd,travel___v_dist_from_home,weather___humidity_pct,team_history___v_close_wr_past_5_games,team_history___h_ovr_wr_past_3_seasons,weather___is_grass,travel___v_home_body_time,rankings___h__s_t_rank,home_field___h_consecutive_home,travel___v_tz_change_last_game,travel___v_travel_from_last_game_decay,travel___h_body_clock_from_last_wk,travel___h_tz_change_last_10_days,team_history___v_close_wr_past_3_seasons,home_field___v_is_home,home_field___v_consecutive_visitor,line___close_ou,line___h_pfr_line,matchup___h_wr_past_3_seasons,home_field___h_home__pfr_wr_last_8_games,team_history___h_close_wr_past_2_seasons,rankings___h__dave_or_wtddvoa,team_history___h_open_wr_past_5_games,team_history___h_pfr_wr_past_5_games,home_field___v_visitor__open_wr_ytd,team_history___v_close_wr_ytd,travel___v_travel_from_last_10_days,time_date___day_of_week,time_date___is_superbowl,rankings___v__off_rank,team_history___v_ovr_wr_ytd,team_history___h_open_wr_past_3_seasons,home_field___v_visitor__close_wr_ytd,time_date___is_sunday,rankings___v__s_t_rank,team_history___h_close_wr_ytd,team_history___v_open_wr_ytd,rankings___v__offensedvoa,weather___temperature,line___v_ml,team_history___v_pfr_wr_past_2_seasons,line___pfr_ou,time_date___game_time_eastern,rankings___v__defensedvoa,travel___h_travel_from_last_10_days,matchup___is_same_conf,rankings___h__def_rank,rankings___v__def_rank,team_history___h_close_wr_past_5_games,team_history___v_pfr_wr_ytd,line___open_ou,team_history___v_pfr_wr_past_3_seasons,team_history___v_open_wr_past_5_games,rankings___h__totaldvoa,weather___is_dome,travel___h_same_stadium_last_game,travel___v_travel_from_last_game,home_field___h_home__ovr_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,weather___wind_chill,travel___h_days_since_last_game,home_field___h_is_home,travel___v_body_clock_from_last_wk,home_field___h_home__open_wr_last_8_games,team_history___v_close_wr_past_2_seasons,line___h_open_line,home_field___h_home__close_wr_last_8_games,team_history___h_ovr_wr_past_5_games,team_history___h_open_wr_ytd,rankings___h__defensedvoa,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_open_wr_past_2_seasons,home_field___v_visitor__ovr_wr_last_8_games,matchup___h_wr_past_5_games,weather___wind_mph,time_date___week_id,rankings___v__s_t_dvoa,time_date___is_playoffs,time_date___game_time_local,rankings___v__dave_or_wtddvoa,team_history___v_pfr_wr_past_5_games,home_field___h_home__close_wr_last_4_games,team_history___v_open_wr_past_3_seasons,team_history___h_ovr_wr_ytd,home_field___v_visitor__close_wr_last_4_games,travel___v_same_stadium_last_game,home_field___h_home__open_wr_last_4_games,matchup___h_wr_ytd,rankings___v__estim_winrate,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_game,team_history___h_open_wr_past_2_seasons,travel___h_travel_from_last_game,travel___v_tz_change_last_10_days,rankings___h__s_t_dvoa,travel___v_days_since_last_game,matchup___h_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,line___h_ml,team_history___h_close_wr_past_3_seasons,home_field___h_home__pfr_wr_ytd,rankings___v__totaldvoa,rankings___h__off_rank,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_8_games,home_field___v_visitor__pfr_wr_last_8_games,rankings___h__estim_winrate,home_field___v_visitor__pfr_wr_last_4_games,rankings___h__offensedvoa,team_history___h_pfr_wr_past_2_seasons,team_history___h_ovr_wr_past_2_seasons,matchup___is_same_division,team_history___h_pfr_wr_ytd,team_history___h_pfr_wr_past_3_seasons,line___h_close_line,home_field___v_visitor__ovr_wr_last_4_games,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,regression_label,dataset,fold,regression_score
201011070phi,0.42857142857142855,10.997207052916306,34.0,0.7,0.6162790697674418,1,16.0,26.0,1,0.0,10.997207052916306,15.0,0.0,0.5465116279069767,0.0,1,46.0,-3.0,0.5,0.3333333333333333,0.5,27.5,0.6,0.6,0.5714285714285714,0.6428571428571429,10.997207052916306,6.0,0.0,4.0,0.7142857142857143,0.5697674418604651,0.6428571428571429,1.0,28.0,0.42857142857142855,0.5714285714285714,22.9,52.0,140,0.6346153846153846,47.0,16.0,3.1,0.0,0.0,9.0,19.0,0.6,0.6428571428571429,47.0,0.5581395348837209,0.6,27.3,1,0,10.997207052916306,0.3333333333333333,0.375,52.0,14.0,1.0,16.0,0.3333333333333333,0.6346153846153846,-2.5,0.3333333333333333,0.6,0.5,-4.7,0.8076923076923077,0.8,0.5769230769230769,0.5,0.5,18.0,9.0,-4.4,0.0,16.0,15.5,0.7,0.3333333333333333,0.5116279069767442,0.5714285714285714,0.375,0,0.3333333333333333,0.5,0.7428571428571429,0.5714285714285714,0.3333333333333333,1.1820890858856616,1.0,0.5208333333333334,12.1900084186066,0.0,-2.7,6.0,0.5,0.7674418604651163,0.7142857142857143,0.6428571428571429,0.25,0.25,-160,0.5581395348837209,0.42857142857142855,15.5,3.0,0.5,0.3333333333333333,0.375,0.8428571428571429,0.375,25.3,0.5,0.625,0.0,0.42857142857142855,0.5581395348837209,-3.0,0.5,-1,1,9,2010,2,3.0,2.0,training,0,3.288201
201310060rai,0.75,7.1066775490731375,0.0,0.7,0.3611111111111111,1,21.0,28.0,2,0.0,7.1066775490731375,21.0,0.0,0.4583333333333333,0.0,1,47.5,5.0,0.25,0.5,0.4,-24.8,0.6,0.8,0.875,0.875,7.1066775490731375,6.0,0.0,2.0,0.5,0.4305555555555556,0.875,1.0,19.0,0.75,0.875,33.1,70.0,-260,0.525,46.0,24.0,25.5,0.0,1.0,28.0,32.0,0.8,0.875,44.0,0.4583333333333333,0.7,-31.8,1,1,7.1066775490731375,0.5,0.75,70.0,7.0,1.0,21.0,0.5,0.525,6.0,0.5,0.2,0.5,17.1,0.45,0.6,0.5,0.5,0.4,2.0,5.0,-1.0,0.0,21.0,0.5,0.7,0.5,0.4166666666666667,0.25,0.75,0,0.5,0.5,0.6,0.25,0.5,0.0,0.0,0.35,0.0,0.0,-5.7,7.0,0.0,0.4722222222222222,0.5,0.875,0.75,0.75,220,0.5,0.75,6.6,24.0,0.5,0.5,0.75,0.1,0.75,-9.1,0.4,0.25,1.0,0.75,0.5,6.5,0.5,1,1,5,2013,10,6.5,10.0,training,0,-6.008955
201409210det,0.5,5.462461376311965,0.0,0.4,0.35294117647058826,0,12.0,31.0,1,1.0,5.462461376311965,13.0,0.0,0.5,0.0,1,51.5,-2.5,0.25,1.0,0.3888888888888889,0.7,0.4,0.2,0.0,0.25,5.462461376311965,6.0,0.0,11.0,0.5,0.38235294117647056,0.25,1.0,2.0,0.5,0.0,10.7,68.0,105,0.3684210526315789,52.5,13.0,9.0,7.4444408062190925,1.0,3.0,23.0,0.2,0.0,52.0,0.4594594594594595,0.2,23.8,1,0,5.462461376311965,1.0,0.0,68.0,7.0,1.0,12.0,1.0,0.3947368421052632,-2.5,1.0,0.2,0.5,-25.2,0.5,0.4,0.3157894736842105,0.0,0.2,0.0,3.0,8.5,0.0,13.0,14.1,0.3,1.0,0.4324324324324325,0.5,0.0,0,1.0,0.5,0.5294328528952108,0.5,1.0,7.4444408062190925,0.0,0.3888888888888889,7.4444408062190925,1.0,-13.2,7.0,0.5,0.581081081081081,0.5,0.0,0.0,0.0,-125,0.38235294117647056,0.5,10.2,8.0,0.5,1.0,0.0,0.5190258251586375,0.0,11.8,0.3888888888888889,0.4444444444444444,1.0,0.5,0.38235294117647056,-1.5,0.0,1,1,3,2014,12,1.5,12.0,training,0,-1.7909935
200910110oti,0.25,3.644666464384907,75.0,0.6,0.6052631578947368,1,21.0,32.0,1,-1.0,3.644666464384907,21.0,-1.0,0.5,0.0,1,44.0,3.5,0.5,0.0,0.6428571428571429,-7.2,0.2,0.2,0.75,0.75,3.644666464384907,6.0,0.0,1.0,1.0,0.5526315789473685,0.75,1.0,14.0,0.25,0.75,36.6,57.0,-200,0.5,44.0,21.0,-5.6,7.777636709316006,1.0,22.0,9.0,0.2,0.75,46.0,0.5131578947368421,0.6,-24.6,1,0,3.644666464384907,0.0,1.0,57.0,7.0,1.0,21.0,0.0,0.4761904761904762,3.0,0.0,0.0,0.25,10.3,0.7619047619047619,0.8,0.4761904761904762,1.0,0.5,4.0,5.0,-1.4,0.0,20.0,38.1,0.6,0.0,0.5131578947368421,0.0,1.0,0,0.0,0.5,0.8,0.0,0.0,7.777636709316006,-1.0,0.5952380952380952,7.777636709316006,-1.0,-10.9,7.0,0.5,0.7631578947368421,1.0,0.75,1.0,1.0,170,0.5789473684210527,0.25,40.8,18.0,0.25,0.0,1.0,0.325,1.0,-3.4,0.6190476190476191,0.6190476190476191,1.0,0.25,0.5526315789473685,3.5,1.0,-1,-1,5,2009,-22,3.5,-22.0,training,0,-6.136121
201212090clt,0.6666666666666666,3.644666464384907,0.0,0.2,0.4444444444444444,0,12.0,25.0,1,1.0,3.644666464384907,13.0,0.0,0.4090909090909091,0.0,1,47.0,-4.0,0.8,0.8333333333333334,0.5,-19.2,0.8,0.8,0.3333333333333333,0.3333333333333333,3.644666464384907,6.0,0.0,27.0,0.3333333333333333,0.4888888888888889,0.3333333333333333,1.0,22.0,0.6666666666666666,0.3333333333333333,-14.8,68.0,-200,0.3928571428571429,47.0,13.0,13.0,4.047168041934027,1.0,31.0,27.0,0.8,0.3333333333333333,48.5,0.4318181818181818,0.2,-19.6,1,0,3.644666464384907,1.0,0.3333333333333333,68.0,7.0,1.0,12.0,0.8333333333333334,0.35714285714285715,-5.5,0.8333333333333334,0.8,0.6666666666666666,17.9,0.4642857142857143,0.2,0.42857142857142855,0.3333333333333333,0.8,0.0,14.0,-1.0,0.0,13.0,-26.6,0.2,1.0,0.4431818181818182,0.6666666666666666,0.5,0,1.0,1.0,0.2,0.6666666666666666,1.0,4.047168041934027,0.0,0.5,4.047168041934027,1.0,-1.6,7.0,0.6666666666666666,0.4318181818181818,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,-200,0.5,0.6666666666666666,-28.9,17.0,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3416666666666666,0.5,-0.2,0.5,0.35714285714285715,1.0,0.6666666666666666,0.5,-3.5,0.5,1,1,14,2012,4,3.5,4.0,training,0,4.088857
200809210atl,0.5,11.386754925974293,0.0,0.6,0.2777777777777778,0,12.0,11.0,1,1.0,11.386754925974293,13.0,0.0,0.4722222222222222,0.0,1,37.0,-6.5,0.5,1.0,0.4722222222222222,-30.9,0.6,0.6,0.5,0.5,11.386754925974293,6.0,0.0,30.0,0.0,0.5,0.5,1.0,21.0,0.5,0.5,-37.3,68.0,235,0.4444444444444444,37.0,13.0,14.0,6.0856093645419005,0.0,25.0,24.0,0.6,0.5,36.0,0.4444444444444444,0.5,-1.7,1,0,11.386754925974293,1.0,1.0,68.0,7.0,1.0,12.0,1.0,0.4722222222222222,-4.0,1.0,0.4,0.5,16.4,0.2222222222222222,0.0,0.4722222222222222,0.0,0.5,0.0,3.0,-1.3,0.0,13.0,-25.7,0.5,1.0,0.4722222222222222,0.5,1.0,0,1.0,0.5,0.5294328528952108,0.5,1.0,6.0856093645419005,0.0,0.5,6.0856093645419005,1.0,4.3,7.0,0.5,0.2222222222222222,0.0,0.5,1.0,1.0,-275,0.4722222222222222,0.5,-52.5,13.0,0.5,1.0,1.0,0.5190258251586375,1.0,10.4,0.5,0.2777777777777778,0.0,0.5,0.5,-6.0,0.0,1,1,3,2008,24,6.0,24.0,training,0,19.52108
201411160car,0.5,3.839842454749935,28.0,0.4,0.5232558139534884,1,13.0,22.0,1,0.0,7.435510426493937,13.0,0.0,0.4883720930232558,0.0,3,46.5,1.5,0.75,0.6,0.5555555555555556,-23.8,0.2,0.4,0.375,0.4444444444444444,7.435510426493937,6.0,0.0,10.0,0.3333333333333333,0.5348837209302325,0.375,1.0,7.0,0.5,0.4444444444444444,10.0,48.0,-140,0.44,47.0,13.0,17.5,7.360572917810138,1.0,29.0,32.0,0.4,0.4444444444444444,46.0,0.4883720930232558,0.4,-21.0,1,0,7.435510426493937,0.25,0.2,48.0,6.0,1.0,13.0,0.4,0.44,0.0,0.6,0.1,0.4,9.5,0.28,0.2,0.42,0.2,0.6,3.0,11.0,3.8,0.0,13.0,-4.5,0.4,0.5,0.4767441860465117,0.35,0.25,0,0.25,0.5,0.5333333333333333,0.35,0.5,7.360572917810138,0.0,0.5185185185185185,7.360572917810138,0.0,-1.7,7.0,1.0,0.4883720930232558,0.375,0.375,0.25,0.2,120,0.5581395348837209,0.5,-3.7,24.0,0.4,0.4,0.2,0.37,0.25,-9.9,0.5555555555555556,0.5740740740740741,1.0,0.5,0.5581395348837209,2.5,0.25,1,-1,11,2014,-2,2.5,-2.0,training,0,-9.86947
200811270phi,0.5454545454545454,37.63852229151537,62.0,0.6,0.5,1,18.0,14.0,1,2.0,37.63852229151537,20.0,0.0,0.5925925925925926,0.0,1,49.0,-3.0,0.5,0.6,0.5185185185185185,19.7,0.4,0.4,0.6363636363636364,0.6363636363636364,37.63852229151537,3.0,0.0,3.0,0.6363636363636364,0.5185185185185185,0.6363636363636364,0.0,24.0,0.5454545454545454,0.6363636363636364,20.7,41.0,145,0.5740740740740741,49.0,20.0,-0.6,1.5829347274287746,1.0,5.0,11.0,0.4,0.6363636363636364,47.0,0.5740740740740741,0.6,21.4,1,0,37.63852229151537,0.5,0.6666666666666666,41.0,4.0,1.0,18.0,0.6,0.5925925925925926,-3.0,0.6,0.5,0.5454545454545454,-14.6,0.5555555555555556,0.6,0.5925925925925926,0.5,0.5,5.0,13.0,-2.5,0.0,20.0,20.6,0.6,0.5,0.5925925925925926,0.5,0.75,0,0.5,0.5,0.6181818181818182,0.5,0.5,1.5829347274287746,0.0,0.5185185185185185,1.5829347274287746,2.0,1.2,4.0,0.5,0.5555555555555556,0.6363636363636364,0.6363636363636364,0.75,0.6666666666666666,-165,0.5185185185185185,0.5454545454545454,18.9,18.0,0.5454545454545454,0.6,0.6666666666666666,0.6454545454545454,0.75,5.6,0.5185185185185185,0.5,0.0,0.5454545454545454,0.5185185185185185,-3.0,0.5,1,1,13,2008,28,3.0,28.0,training,0,11.282345
200910040den,1.0,10.572907455402223,45.0,0.4,0.5142857142857142,1,15.0,29.0,1,-1.0,10.572907455402223,13.0,1.0,0.5,0.0,1,44.0,3.0,0.5,1.0,0.3947368421052632,8.2,0.6,0.6,0.6666666666666666,0.6666666666666666,10.572907455402223,6.0,0.0,2.0,0.6666666666666666,0.3857142857142857,0.6666666666666666,1.0,10.0,1.0,0.6666666666666666,41.6,55.0,-140,0.4736842105263158,44.0,16.0,17.5,17.295681034350757,0.0,1.0,23.0,0.6,0.6666666666666666,43.5,0.5,0.4,47.6,1,0,10.572907455402223,1.0,1.0,55.0,7.0,1.0,15.0,1.0,0.4736842105263158,3.0,1.0,0.6,1.0,-32.8,0.5789473684210527,0.4,0.4736842105263158,1.0,0.5,6.0,4.0,1.9,0.0,14.0,11.6,0.4,1.0,0.4861111111111111,1.0,1.0,0,1.0,0.5,0.7333333333333334,1.0,1.0,17.295681034350757,1.0,0.4473684210526316,17.295681034350757,-1.0,-5.5,6.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,120,0.35714285714285715,1.0,25.9,9.0,1.0,1.0,1.0,0.7999999999999999,1.0,20.3,0.3947368421052632,0.5789473684210527,0.0,1.0,0.35714285714285715,3.0,1.0,1,1,4,2009,7,3.0,7.0,training,0,-14.286728
201210180sfo,0.6666666666666666,9.88174034612325,30.0,0.6,0.6,1,17.0,25.0,3,0.0,9.88174034612325,17.0,0.0,0.5375,0.0,1,37.5,-7.5,0.75,0.6666666666666666,0.6875,25.4,0.6,0.6,0.5,0.5,9.88174034612325,3.0,0.0,22.0,0.6666666666666666,0.5875,0.5,0.0,7.0,0.6666666666666666,0.5,-7.1,80.0,295,0.6590909090909091,37.5,20.0,-25.0,0.0,1.0,3.0,2.0,0.6,0.6666666666666666,39.5,0.5625,0.6,31.8,1,1,9.88174034612325,0.6666666666666666,0.3333333333333333,80.0,4.0,1.0,17.0,0.6666666666666666,0.6136363636363636,-9.0,0.6666666666666666,0.6,0.6666666666666666,-18.3,0.5,0.8,0.6363636363636364,0.3333333333333333,0.6,15.0,7.0,5.6,0.0,17.0,16.2,0.8,0.6666666666666666,0.55,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,0.5,0.7666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6875,0.0,0.0,-4.8,4.0,1.0,0.475,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,-355,0.5875,0.6666666666666666,23.5,4.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.7999999999999999,0.3333333333333333,18.3,0.6875,0.75,1.0,0.6666666666666666,0.5875,-7.5,0.3333333333333333,-1,1,7,2012,7,7.5,7.0,training,0,11.22139
201511290atl,0.4,14.272578603742206,0.0,0.8,0.3809523809523809,0,12.0,25.0,2,1.0,14.272578603742206,13.0,0.0,0.6428571428571429,0.0,1,45.0,-2.5,0.0,0.4,0.4230769230769231,-6.7,0.0,0.0,0.75,0.8,14.272578603742206,6.0,0.0,22.0,0.7,0.4404761904761905,0.8,1.0,9.0,0.4,0.75,-5.1,68.0,110,0.6923076923076923,45.5,13.0,3.2,0.0,1.0,17.0,19.0,0.0,0.8,44.0,0.6428571428571429,0.7,-5.6,1,1,14.272578603742206,0.5,0.8,68.0,7.0,1.0,12.0,0.4,0.6923076923076923,-2.0,0.4,0.2,0.4,1.0,0.5384615384615384,0.8,0.6730769230769231,0.6,0.5,0.0,12.0,3.6,0.0,13.0,-2.9,0.8,0.25,0.6071428571428571,0.6,1.0,0,0.25,0.5,0.5,0.6,0.25,0.0,0.0,0.4615384615384616,0.0,1.0,-2.8,7.0,0.0,0.4642857142857143,0.7,0.8,1.0,0.8,-130,0.42857142857142855,0.4,-4.7,17.0,0.4,0.6,0.8,0.47,1.0,-1.7,0.4615384615384616,0.4615384615384616,0.0,0.4,0.4523809523809524,-2.0,0.75,-1,-1,12,2015,-10,2.0,-10.0,training,0,3.8594017
200710210dal,0.6666666666666666,12.671829275037606,33.0,0.6,0.8333333333333334,0,15.0,20.0,2,0.0,12.953220054488385,15.0,0.0,0.6,0.0,2,45.5,-9.5,0.5,0.6666666666666666,0.6666666666666666,25.3,0.6,0.6,0.6,0.6,12.953220054488385,6.0,0.0,18.0,0.4,0.6666666666666666,0.6,1.0,11.0,0.6666666666666666,0.6,-2.7,88.0,355,0.6,46.5,16.0,-4.1,0.0,1.0,7.0,12.0,0.6,0.6,46.0,0.6,0.6,34.9,1,1,12.953220054488385,0.6666666666666666,0.6666666666666666,88.0,7.0,1.0,15.0,0.6666666666666666,0.6,-10.0,0.6666666666666666,0.8,0.6666666666666666,-9.5,0.4,0.4,0.6,0.3333333333333333,0.5,0.0,7.0,2.4,0.0,15.0,0.8,0.6,0.6666666666666666,0.6,0.8333333333333334,0.6666666666666666,0,0.6666666666666666,0.5,0.64,0.8333333333333334,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,-1.0,7.0,0.5,0.4,0.4,0.6,0.6666666666666666,0.6666666666666666,-425,0.6666666666666666,0.6666666666666666,3.7,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7333333333333334,0.6666666666666666,26.3,0.6666666666666666,0.8333333333333334,0.0,0.6666666666666666,0.6666666666666666,-9.0,0.3333333333333333,1,1,7,2007,10,9.0,10.0,training,0,13.973744
200812070nor,0.6363636363636364,6.837996272373936,0.0,0.8,0.4642857142857143,0,13.0,17.0,1,2.0,27.186261529710194,13.0,-1.0,0.5535714285714286,0.0,2,51.5,-3.0,0.6666666666666667,0.8,0.5,12.5,0.8,0.8,0.6666666666666666,0.6666666666666666,27.186261529710194,6.0,0.0,4.0,0.6666666666666666,0.5,0.6666666666666666,1.0,7.0,0.6666666666666666,0.6666666666666666,18.4,68.0,140,0.5714285714285714,51.5,13.0,9.0,7.8309242576084115,1.0,22.0,21.0,0.8,0.6666666666666666,53.0,0.5714285714285714,0.8,11.6,1,0,27.186261529710194,0.75,0.5,68.0,7.0,1.0,10.0,0.8,0.5535714285714286,-3.5,0.8,0.6,0.6666666666666666,9.8,0.42857142857142855,0.8,0.5714285714285714,0.5,0.6666666666666667,0.0,14.0,3.5,0.0,12.0,13.8,0.8,0.75,0.5714285714285714,0.5,0.75,0,0.75,0.0,0.5666666666666667,0.4545454545454545,0.75,7.8309242576084115,-1.0,0.5,7.8309242576084115,2.0,0.6,7.0,0.6666666666666667,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.75,0.5,-160,0.5,0.6363636363636364,12.9,3.0,0.6363636363636364,0.8,0.5,0.5916666666666667,0.75,20.8,0.5,0.4642857142857143,1.0,0.6666666666666666,0.5,-3.0,0.75,1,1,14,2008,4,3.0,4.0,training,0,0.8858784
201110020phi,0.3333333333333333,47.269240121462715,78.0,0.7,0.5945945945945946,1,10.0,15.0,2,0.0,9.38316653581828,13.0,0.0,0.5714285714285714,0.0,2,43.5,-10.0,1.0,0.0,0.45,9.6,0.2,0.2,0.8333333333333334,0.8333333333333334,9.38316653581828,6.0,0.0,29.0,0.6666666666666666,0.4864864864864865,0.8333333333333334,1.0,1.0,0.3333333333333333,0.8333333333333334,-22.7,54.0,390,0.5,43.5,13.0,-15.6,0.0,1.0,24.0,4.0,0.4,0.8333333333333334,44.0,0.5714285714285714,0.7,-8.3,1,1,9.38316653581828,0.0,1.0,54.0,7.0,1.0,13.0,0.0,0.5,-7.0,0.0,0.2,0.3333333333333333,11.8,0.42105263157894735,0.6,0.5,1.0,1.0,20.0,4.0,21.5,0.0,13.0,2.8,0.7,0.0,0.5714285714285714,0.3333333333333333,1.0,0,0.0,0.5,0.5294328528952108,0.3333333333333333,0.0,0.0,0.0,0.45,0.0,0.0,-0.1,7.0,1.0,0.4571428571428571,0.6666666666666666,0.8333333333333334,1.0,1.0,-490,0.4864864864864865,0.3333333333333333,14.4,17.0,0.3333333333333333,0.0,1.0,0.5190258251586375,1.0,3.6,0.4,0.55,0.0,0.3333333333333333,0.4594594594594595,-10.0,1.0,-1,-1,4,2011,-1,10.0,-1.0,training,0,10.074074
201412070phi,0.6666666666666666,47.78760988485297,32.0,0.6,0.5111111111111111,1,13.0,1.0,1,3.0,17.242181202396367,15.0,1.0,0.6326530612244898,0.0,2,48.0,2.0,0.5,0.6666666666666666,0.5517241379310345,20.0,0.8,0.8,0.5833333333333334,0.5,46.869106679761884,6.0,0.0,7.0,0.6666666666666666,0.4222222222222222,0.5,1.0,18.0,0.6666666666666666,0.5833333333333334,12.6,45.0,-122,0.5967741935483871,48.0,16.0,-9.7,23.06261102696093,1.0,8.0,6.0,0.8,0.5,49.0,0.6428571428571429,0.6,16.0,1,0,46.869106679761884,1.0,0.3333333333333333,45.0,10.0,1.0,13.0,0.6666666666666666,0.6129032258064516,0.0,0.8333333333333334,0.8,0.5833333333333334,-8.6,0.7741935483870968,0.8,0.6290322580645161,0.5,0.3333333333333333,15.0,14.0,-0.9,0.0,16.0,16.4,0.6,1.0,0.6428571428571429,0.75,0.25,0,0.75,0.5,0.6583333333333333,0.75,0.75,8.484260667569977,1.0,0.5344827586206896,23.06261102696093,3.0,8.8,10.0,0.5,0.7346938775510204,0.6666666666666666,0.5,0.5,0.5,102,0.4444444444444444,0.625,21.4,15.0,0.5833333333333334,1.0,0.3333333333333333,0.6666666666666666,0.25,-1.4,0.5344827586206896,0.6551724137931034,0.0,0.625,0.43333333333333335,1.5,0.5,-1,-1,14,2014,-10,1.5,-10.0,training,0,-2.8436952
200812210nyg,0.7142857142857143,8.781785748792785,42.0,0.6,0.7352941176470589,0,20.0,6.0,1,0.0,8.781785748792785,19.0,1.0,0.55,0.0,1,38.0,-4.0,0.5,0.7142857142857143,0.7058823529411765,29.4,0.6,0.6,0.6071428571428571,0.6071428571428571,8.781785748792785,6.0,0.0,6.0,0.7857142857142857,0.6764705882352942,0.6071428571428571,1.0,12.0,0.7142857142857143,0.6071428571428571,15.4,34.0,175,0.55,38.0,20.0,-3.0,24.185751752054337,1.0,8.0,9.0,0.6,0.6071428571428571,40.0,0.55,0.6,29.4,1,0,8.781785748792785,0.75,0.5,23.0,7.0,1.0,20.0,0.5714285714285714,0.55,-3.0,0.7142857142857143,0.6,0.6428571428571429,-6.3,0.6,0.8,0.55,0.5,0.5,18.0,16.0,1.8,0.0,20.0,24.9,0.6,0.75,0.55,0.7857142857142857,0.5,0,0.5,0.5,0.6428571428571429,0.7857142857142857,0.75,24.185751752054337,1.0,0.6764705882352942,24.185751752054337,0.0,3.3,7.0,0.5,0.6,0.7857142857142857,0.6071428571428571,0.5,0.5,-210,0.7058823529411765,0.7142857142857143,20.2,3.0,0.6428571428571429,0.8571428571428571,0.5,0.7071428571428572,0.5,19.8,0.7058823529411765,0.7352941176470589,0.0,0.7142857142857143,0.7058823529411765,-4.0,0.5,1,1,16,2008,6,4.0,6.0,training,0,8.169903
201111060buf,0.6428571428571429,5.1041568164688,26.0,0.5,0.38461538461538464,0,13.0,23.0,2,0.0,0.4949601229304441,13.0,0.0,0.5666666666666667,0.0,1,45.5,-2.5,0.25,0.75,0.5652173913043478,26.1,0.7,0.7,0.42857142857142855,0.5,0.0,6.0,0.0,20.0,0.5714285714285714,0.5128205128205128,0.5,1.0,3.0,0.6428571428571429,0.42857142857142855,2.6,57.0,115,0.5384615384615384,45.0,13.0,-14.4,1.0559233499643874,1.0,17.0,2.0,0.7,0.42857142857142855,43.5,0.5555555555555556,0.4,26.4,1,0,5.1041568164688,1.0,0.16666666666666666,57.0,7.0,1.0,13.0,0.75,0.5576923076923077,-1.0,0.75,0.6,0.6428571428571429,2.2,0.6538461538461539,0.4,0.5384615384615384,0.0,0.2,8.0,9.0,9.2,0.0,13.0,26.5,0.4,0.75,0.5555555555555556,0.7142857142857143,0.16666666666666666,0,0.75,0.5,0.7142857142857143,0.7142857142857143,0.75,1.0559233499643874,0.0,0.5,1.0559233499643874,0.0,-1.1,14.0,0.0,0.6222222222222222,0.5714285714285714,0.42857142857142855,0.0,0.0,-135,0.5512820512820513,0.6428571428571429,26.2,3.0,0.6428571428571429,1.0,0.0,0.7857142857142857,0.0,29.6,0.5652173913043478,0.39130434782608703,1.0,0.6428571428571429,0.5512820512820513,-2.5,0.0,-1,-1,9,2011,-16,2.5,-16.0,training,0,7.935171
