game_id,dataset,did_cover_sbr,did_win,final_margin,fold,home_field___h_consecutive_home,home_field___h_home__close_wr_last_4_games,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___h_home__open_wr_last_8_games,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_4_games,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_ytd,home_field___h_is_home,home_field___v_consecutive_visitor,home_field___v_is_home,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__open_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,home_field___v_visitor__pfr_wr_ytd,label,line___close_ou,line___h_close_line,line___h_ml,line___h_open_line,line___h_pfr_line,line___open_ou,line___pfr_ou,line___v_ml,matchup___h_wr_past_2_seasons,matchup___h_wr_past_3_seasons,matchup___h_wr_past_5_games,matchup___h_wr_ytd,matchup___is_same_conf,matchup___is_same_division,rankings___h__dave_or_wtddvoa,rankings___h__def_rank,rankings___h__defensedvoa,rankings___h__estim_winrate,rankings___h__off_rank,rankings___h__offensedvoa,rankings___h__s_t_dvoa,rankings___h__s_t_rank,rankings___h__totaldvoa,rankings___v__dave_or_wtddvoa,rankings___v__def_rank,rankings___v__defensedvoa,rankings___v__estim_winrate,rankings___v__off_rank,rankings___v__offensedvoa,rankings___v__s_t_dvoa,rankings___v__s_t_rank,rankings___v__totaldvoa,sbr_spread,season,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_open_wr_past_2_seasons,team_history___h_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,team_history___h_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_past_5_games,team_history___h_ovr_wr_ytd,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_5_games,team_history___h_pfr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_close_wr_past_5_games,team_history___v_close_wr_ytd,team_history___v_open_wr_past_2_seasons,team_history___v_open_wr_past_3_seasons,team_history___v_open_wr_past_5_games,team_history___v_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_2_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_5_games,team_history___v_pfr_wr_ytd,time_date___day_of_week,time_date___game_time_eastern,time_date___game_time_local,time_date___is_playoffs,time_date___is_sunday,time_date___is_superbowl,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_same_stadium_last_game,travel___h_travel_from_last_10_days,travel___h_travel_from_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_10_days,travel___h_tz_change_last_game,travel___v_body_clock_from_last_wk,travel___v_days_since_last_game,travel___v_dist_from_home,travel___v_home_body_time,travel___v_same_stadium_last_game,travel___v_travel_from_last_10_days,travel___v_travel_from_last_game,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph,week_id,score
201310200car,training,1,1,15,0.0,1,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.4,1.0,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,42.5,-7.5,-325,-6.5,-7.0,41.5,42.0,265,0.5,0.5,0.5,0.5,1.0,0.0,16.6,3.0,-13.8,0.62,13.0,3.6,-1.0,22.0,16.4,-15.6,22.0,8.4,0.3333333333333333,23.0,-10.5,3.9,7.0,-15.1,7.5,2013,0.5238095238095238,0.5405405405405406,0.4,0.4,0.5238095238095238,0.5405405405405406,0.4,0.4,0.42857142857142855,0.40540540540540543,0.4,0.4,0.5238095238095238,0.5540540540540541,0.4,0.4,0.5909090909090909,0.4342105263157895,0.4,0.3333333333333333,0.5909090909090909,0.42105263157894735,0.5,0.4166666666666667,0.4772727272727273,0.32894736842105265,0.4,0.5,0.5909090909090909,0.4342105263157895,0.4,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,7.0,12.0,7.0,0,15.777060741532305,15.777060741532305,15.777060741532305,1.0,1.0,12.0,7.0,9.938059674373047,12.0,0,15.576929088706795,15.576929088706795,15.576929088706795,1.0,1.0,42.0,1,1,68.0,68.0,4.0,7,0.7302376
200709090jax,training,-1,-1,-3,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,39.5,-7.5,-350,-6.5,-7.0,37.5,38.0,290,0.5,0.5,0.5,0.5,1.0,1.0,0.5583272990586526,16.55503258508327,1.1731354091238233,0.5190258251586375,16.30955829109341,1.3056480811006512,-0.05716871832005794,16.484069514844315,0.07465604634322998,1.3540188269370024,16.03874004344678,0.32541636495293264,0.5294328528952108,16.07313540912382,1.7395365677045609,0.08030412744388128,16.32440260680666,1.493229543808834,7.5,2007,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.0,13.0,13.0,0.0,1.0,0.0,1.0,13.0,300.0,0,0.0,0.0,0.0,0.0,0.0,13.0,300.0,7.777636709316006,12.0,0,0.0,0.0,0.0,0.0,0.0,56.0,1,1,86.0,86.0,0.0,1,1.0068495
200912060jax,training,1,1,5,0.0,1,0.25,0.2,0.3636363636363637,0.25,0.2,0.3636363636363637,1.0,0.8,0.5454545454545454,0.25,0.2,0.3636363636363637,1.0,1,0.0,0.75,0.8,0.5,0.75,0.8,0.5,0.5,0.6,0.4545454545454545,0.75,0.8,0.5,1,47.5,1.5,100,0.0,1.5,47.0,47.5,-120,0.6666666666666667,0.6,0.6,1.0,1.0,1.0,-6.7,28.0,14.4,0.5,13.0,12.3,-1.0,23.0,-3.1,15.8,24.0,10.0,0.6181818181818182,5.0,19.5,3.4,7.0,12.9,1.5,2009,0.2962962962962963,0.4555555555555556,0.2,0.3636363636363637,0.3333333333333333,0.4888888888888889,0.2,0.3636363636363637,0.4074074074074074,0.5111111111111111,0.6,0.5454545454545454,0.2962962962962963,0.4444444444444444,0.2,0.3636363636363637,0.5370370370370371,0.5232558139534884,0.5,0.5,0.5,0.4767441860465117,0.5,0.5,0.4814814814814815,0.4883720930232558,0.4,0.4545454545454545,0.5370370370370371,0.5232558139534884,0.5,0.5,6.0,13.0,13.0,0.0,1.0,0.0,13.0,10.0,7.0,0,41.413248829456755,41.413248829456755,41.413248829456755,3.0,3.0,12.0,7.0,13.788152797884132,12.0,0,13.788152797884132,13.788152797884132,13.788152797884132,1.0,1.0,71.0,1,1,54.0,54.0,6.0,13,0.4739458
201510040sfo,training,-1,-1,-14,0.0,1,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,48.0,7.0,295,7.0,7.5,47.5,48.0,-360,0.5,1.0,0.8,0.5,1.0,0.0,-22.7,30.0,25.3,0.5190258251586375,29.0,-21.9,-4.1,25.0,-51.4,25.7,9.0,-3.2,0.5294328528952108,1.0,42.8,4.9,6.0,51.0,7.0,2015,0.34210526315789475,0.4868421052631579,0.2,0.3333333333333333,0.34210526315789475,0.5,0.2,0.3333333333333333,0.4736842105263158,0.6052631578947368,0.4,0.3333333333333333,0.3157894736842105,0.5,0.2,0.3333333333333333,0.6428571428571429,0.5394736842105263,0.8,1.0,0.5714285714285714,0.4736842105263158,0.8,1.0,0.7619047619047619,0.6447368421052632,0.8,1.0,0.6190476190476191,0.5263157894736842,0.8,1.0,6.0,16.0,13.0,0.0,1.0,0.0,4.0,14.0,7.0,0,10.452514362582807,10.452514362582807,10.452514362582807,-1.0,-1.0,15.0,6.0,34.64281577932862,15.0,0,34.64281577932862,34.64281577932862,34.64281577932862,-2.0,-2.0,36.0,1,1,74.0,74.0,5.0,4,0.23588783
200712300cle,training,1,1,13,0.0,1,1.0,0.8571428571428571,0.7333333333333333,1.0,0.8571428571428571,0.7,1.0,0.8571428571428571,0.6,1.0,0.8571428571428571,0.7333333333333333,1.0,1,0.0,0.25,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.36666666666666653,0.25,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.36666666666666653,1,41.0,-11.5,-550,-13.5,-11.5,40.0,41.0,450,0.5,0.5,0.5,0.5,0.0,0.0,11.8,22.0,8.7,0.5190258251586375,10.0,7.8,5.7,4.0,4.8,-31.1,28.0,12.1,0.5294328528952108,32.0,-29.8,6.1,2.0,-35.8,11.5,2007,0.7333333333333333,0.7333333333333333,0.6,0.7333333333333333,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.7333333333333333,0.7333333333333333,0.6,0.7333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.36666666666666653,0.36666666666666653,0.6,0.36666666666666653,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.36666666666666653,0.36666666666666653,0.6,0.36666666666666653,6.0,13.0,13.0,0.0,1.0,0.0,17.0,13.0,7.0,0,3.7076221039501935,3.7076221039501935,3.7076221039501935,0.0,0.0,10.0,7.0,40.863041638366845,10.0,0,40.863041638366845,40.863041638366845,40.863041638366845,3.0,3.0,64.0,1,1,35.0,28.0,8.0,17,1.0548549
200812220chi,training,-1,1,3,0.0,3,0.375,0.5,0.5,0.375,0.5,0.5,0.75,0.7142857142857143,0.5714285714285714,0.375,0.5,0.5,1.0,2,0.0,0.375,0.5,0.4642857142857143,0.375,0.5,0.4642857142857143,0.0,0.2857142857142857,0.35714285714285715,0.5,0.5714285714285714,0.5,1,41.0,-4.0,-215,-4.5,-4.0,42.0,40.0,175,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,3.8,7.0,-8.4,0.6071428571428571,23.0,-2.5,2.9,7.0,8.7,6.7,12.0,1.9,0.5571428571428572,12.0,10.6,1.4,16.0,10.1,4.0,2008,0.4666666666666667,0.4666666666666667,0.5,0.5,0.45,0.45,0.5,0.5,0.5,0.5,0.6,0.5714285714285714,0.4666666666666667,0.4666666666666667,0.5,0.5,0.625,0.625,0.2,0.4642857142857143,0.609375,0.609375,0.2,0.4642857142857143,0.59375,0.59375,0.2,0.35714285714285715,0.640625,0.640625,0.2,0.5,0.0,21.0,20.0,0.0,0.0,0.0,16.0,20.0,11.0,1,0.0,0.0,0.0,0.0,0.0,21.0,8.0,2.676431224317191,20.0,0,12.995604563393725,12.995604563393725,9.311757903932683,-1.0,-1.0,77.0,1,1,2.0,-13.0,9.0,16,0.25317025
201012120car,training,-1,-1,-21,0.0,1,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,0.25,0.25,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.25,1.0,2,0.0,0.75,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0,41.5,8.0,310,7.0,7.5,42.0,41.0,-400,0.5,0.5,0.4,0.5,1.0,1.0,-38.4,18.0,2.6,0.21666666666666667,32.0,-35.8,0.2,17.0,-38.3,17.0,16.0,2.1,0.6749999999999999,6.0,16.1,4.1,5.0,18.0,8.0,2010,0.42857142857142855,0.4777777777777778,0.2,0.25,0.42857142857142855,0.4555555555555556,0.2,0.25,0.32142857142857145,0.4666666666666667,0.0,0.08333333333333333,0.42857142857142855,0.4777777777777778,0.2,0.25,0.6785714285714286,0.6222222222222222,0.8,0.6666666666666666,0.6785714285714286,0.6444444444444445,0.8,0.6666666666666666,0.6785714285714286,0.6666666666666666,1.0,0.8333333333333334,0.6785714285714286,0.6222222222222222,0.8,0.6666666666666666,6.0,13.0,13.0,0.0,1.0,0.0,14.0,10.0,7.0,0,43.28387485876581,43.28387485876581,43.28387485876581,3.0,3.0,13.0,7.0,3.839842454749935,13.0,0,7.435510426493937,7.435510426493937,7.435510426493937,0.0,0.0,94.0,1,1,44.0,44.0,14.0,14,0.119832784
201101020gnb,training,-1,1,7,0.0,2,1.0,0.7142857142857143,0.6,1.0,0.7142857142857143,0.6,1.0,0.8571428571428571,0.6,1.0,0.7142857142857143,0.6,1.0,1,0.0,0.625,0.6428571428571429,0.5666666666666667,1.0,0.8571428571428571,0.6666666666666666,1.0,0.8571428571428571,0.7333333333333333,0.625,0.6428571428571429,0.5666666666666667,1,43.5,-11.5,-700,-10.0,-10.5,41.5,43.5,500,0.6666666666666667,0.6,0.6,0.0,1.0,1.0,23.9,2.0,-10.0,0.6733333333333333,5.0,16.5,-2.7,29.0,23.8,10.8,6.0,-6.8,0.52,28.0,-11.4,7.3,1.0,2.8,11.5,2010,0.640625,0.5833333333333334,0.6,0.6,0.640625,0.59375,0.6,0.6,0.625,0.5416666666666666,0.4,0.6,0.640625,0.59375,0.6,0.6,0.4677419354838709,0.4574468085106383,0.6,0.5666666666666667,0.5161290322580645,0.4893617021276596,0.8,0.6666666666666666,0.5806451612903226,0.5744680851063829,0.8,0.7333333333333333,0.4677419354838709,0.4574468085106383,0.6,0.5666666666666667,6.0,16.0,15.0,0.0,1.0,0.0,17.0,15.0,7.0,1,0.0,0.0,0.0,0.0,0.0,15.0,7.0,2.676431224317191,15.0,0,2.676431224317191,2.676431224317191,2.676431224317191,0.0,0.0,49.0,1,1,19.0,5.0,14.0,17,0.8421662
201311280det,training,1,1,30,0.0,2,0.25,0.4,0.4545454545454545,0.25,0.4,0.3636363636363637,0.5,0.6,0.5454545454545454,0.25,0.4,0.4545454545454545,1.0,1,0.0,0.375,0.3,0.4090909090909091,0.25,0.2,0.3636363636363637,0.5,0.4,0.5,0.375,0.3,0.4090909090909091,1,49.5,-6.5,-275,-4.0,-6.0,49.5,48.5,235,0.0,0.0,0.0,0.0,1.0,1.0,-1.3,20.0,3.6,0.490909090909091,13.0,5.2,-2.5,26.0,-0.9,1.3,29.0,13.6,0.5,5.0,18.2,-1.9,23.0,2.7,6.5,2013,0.4074074074074074,0.4204545454545455,0.2,0.4545454545454545,0.3703703703703704,0.4090909090909091,0.0,0.3636363636363637,0.3703703703703704,0.4545454545454545,0.4,0.5454545454545454,0.4074074074074074,0.4204545454545455,0.2,0.4545454545454545,0.5344827586206896,0.5760869565217391,0.2,0.4090909090909091,0.4827586206896552,0.5434782608695652,0.2,0.3636363636363637,0.603448275862069,0.7065217391304348,0.3,0.5,0.5,0.5543478260869565,0.2,0.4090909090909091,3.0,25.0,25.0,0.0,0.0,0.0,13.0,25.0,4.0,1,0.0,0.0,0.0,0.0,0.0,24.0,4.0,5.462461376311965,24.0,0,5.462461376311965,5.462461376311965,5.462461376311965,1.0,1.0,0.0,1,0,68.0,68.0,0.0,13,0.16888377
201312150jax,training,-1,-1,-7,0.0,2,0.25,0.2,0.4166666666666667,0.25,0.2,0.4166666666666667,0.25,0.2,0.3333333333333333,0.25,0.2,0.4166666666666667,1.0,2,0.0,0.25,0.16666666666666666,0.4615384615384616,0.25,0.16666666666666666,0.4230769230769231,0.25,0.16666666666666666,0.3076923076923077,0.25,0.16666666666666666,0.4615384615384616,0,43.0,4.0,170,2.0,4.0,44.0,43.0,-200,0.0,0.0,0.6,0.5,1.0,0.0,-35.6,28.0,11.8,0.19230769230769232,32.0,-33.9,2.4,11.0,-43.2,-12.3,5.0,-11.8,0.4384615384615385,25.0,-13.3,-5.4,28.0,-6.9,4.0,2013,0.3965517241379311,0.4222222222222222,0.8,0.38461538461538464,0.4137931034482759,0.4,0.8,0.38461538461538464,0.20689655172413796,0.24444444444444444,0.8,0.3076923076923077,0.4137931034482759,0.43333333333333335,0.8,0.38461538461538464,0.4482758620689655,0.43333333333333335,0.2,0.4615384615384616,0.4310344827586207,0.4222222222222222,0.2,0.4230769230769231,0.3448275862068966,0.3555555555555556,0.2,0.3076923076923077,0.4482758620689655,0.43333333333333335,0.2,0.4615384615384616,6.0,13.0,13.0,0.0,1.0,0.0,15.0,13.0,10.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,12.772258581085017,13.0,0,2.502608110052396,2.502608110052396,2.502608110052396,0.0,0.0,0.0,1,1,60.0,60.0,20.0,15,0.43189898
