game_id,label,score
200910180nor,1,0.260969592509514
201012260kan,1,0.12319923007495225
201310200car,1,0.9460149928025704
201510250kan,1,0.24993054928177355
200712090oti,0,0.4889800877456127
200812140mia,1,0.9789930930271408
201510260crd,1,0.9993802335995987
201711120chi,0,0.028593496165959728
200712020was,0,0.9771139436720687
200811160sfo,1,0.18955025557523303
201010100clt,1,0.9810807182436834
201010310det,1,0.28742513545097415
201611130car,0,0.5924664695547892
200810050nyg,1,0.9779893055626058
200811170buf,0,0.5493939685132838
201012120car,0,0.04817071888121672
201312150jax,0,0.2501696766760506
200710210det,1,0.3560821614441577
201512060rai,0,0.24656593340506283
201411090nor,0,0.9545959588050553
201712240nwe,1,0.9949872911794411
201411230sfo,1,0.9991551492602295
201210220chi,1,0.9340638688249236
201212090buf,0,0.6597487702719147
201510120sdg,0,0.8441774014113711
201510180oti,0,0.7520949432234708
201611060sdg,1,0.047432903012489605
200811230jax,0,0.606769224004429
200912060crd,1,0.9578311279390359
201010310ram,1,0.5935386132507477
201112170tam,0,0.40044034498083525
201410260nwe,1,0.5440118660394233
201411300atl,1,0.9769619010496879
200711180min,1,0.9971398812636786
201010170tam,0,0.37915633898354245
201212160cle,0,0.7839630555206306
201410120min,0,0.09880252809782405
200812070gnb,0,0.9831801894928281
201311240cle,0,0.49717369233833575
201411300htx,1,0.9713513129426621
201612110tam,1,0.9499513097498417
201710220min,1,0.5380598805585797
201712240chi,1,0.95417567827427
200912130htx,1,0.9578512935407515
201411020min,1,0.15582744004292493
201510290nwe,1,0.9948043955028926
201612040atl,0,0.9979087689203147
201412150chi,0,0.028540066374357038
201212100nwe,1,0.2003698363912907
201511150ram,0,0.9631577426550504
201612240chi,0,0.1923553835529638
201712100kan,1,0.8773656440784979
201712170nyg,0,0.05146827750013584
200910110crd,1,0.12475902917301074
201512130phi,1,0.09377847493032074
200910180rai,1,0.003247972750919673
201312220det,0,0.9840398489273529
201610160nwe,1,0.9868280799167465
201612180htx,1,0.9602585080788008
200912270mia,0,0.7130537133043089
201112040nor,1,0.9987252903267371
201411020pit,1,0.8948058783236382
201610090clt,1,0.28384307978163953
201611240clt,0,0.8157603886004611
200910250mia,0,0.12169091634204864
200912210was,0,0.22225067929896875
201110160atl,1,0.820317278223594
201211250nor,0,0.567555940723798
201410120atl,0,0.7832535786018436
201212090min,1,0.38605986816881865
201511080nwe,1,0.9903501246100364
201312220gnb,0,0.9468086707634035
201512200min,1,0.9892740218338616
201312020sea,1,0.7008713160928598
201712160det,1,0.9623109487236446
200711250sdg,1,0.998101454754362
201011070sea,0,0.059636347371417556
200811020chi,1,0.9990674186595733
201011280sea,0,0.22689106197604791
200911010gnb,0,0.9954678438235259
200912200sea,0,0.9953708061887592
201110090buf,1,0.9656875933940858
201510180min,1,0.7329895190630473
200810050dal,1,0.9946154685837189
201110160was,0,0.14337933852984447
201710080phi,1,0.9798252495593055
200710070nor,0,0.037135968333156466
201010240gnb,1,0.8656927556142789
201011140tam,1,0.9970843007324073
201111200chi,1,0.9839788521044651
200812140dal,1,0.00341104585770389
201310130min,0,0.655467835885296
201611060cle,0,0.00633727543886993
201711260ram,1,0.3624627268144041
201411200rai,1,0.01894901124479986
201512270kan,1,0.9997237149385793
201611270htx,0,0.7490214773274236
201411160crd,1,0.6167503538324917
200810050gnb,0,0.858661952771366
201710080cle,0,0.0007155440692740155
201111060nwe,0,0.9700961733590144
201111200det,1,0.9555550048230822
201210210nyg,1,0.9777308410863221
201311240ram,1,0.6482206282597146
201410120mia,0,0.6726264370724704
201111070phi,0,0.5428521503922634
201112110car,0,0.4778601178707702
201710290nor,1,0.9877312884839686
200911010rav,1,0.1942000627389484
201210140atl,1,0.9983676733254585
201610090dal,1,0.8608777324170209
201711260atl,1,0.998283366642178
200910180pit,1,0.9854467685900631
200912130tam,0,0.6341528371571669
201212020mia,0,0.14846415881902128
201311210atl,0,0.21310398783679385
201711260nwe,1,0.9953512289056493
201012260rai,0,0.5396846358536811
201210210tam,0,0.4131420350439096
200711180sea,1,0.9971568859458928
200812210det,0,0.005715868083834829
200910110det,0,0.07062263645460166
200910260was,0,0.10318334765546938
201012120pit,1,0.9995136888145156
201011070atl,1,0.5953394893479828
201410050nor,1,0.9926978089319319
201711120clt,0,0.00831099804968777
201410190chi,0,0.9805211648048316
201411090rai,0,0.03273953315190691
201410050sdg,1,0.8822446821824185
201511150tam,1,0.06104076301751304
201312080cin,1,0.9372062893641084
201612040cin,1,0.8221803795372834
201212160crd,1,0.2923345093988666
201111130tam,0,0.9787919009717484
201412210car,1,0.9616084423710343
201512270min,1,0.9731336891939167
201711260phi,1,0.998484889549354
200712230cin,1,0.4999738148069947
200811090det,0,0.4199717370195316
201112040mia,1,0.06787348464456154
201012250crd,1,0.09803090682998325
200810190buf,1,0.621647549603533
201012050cin,0,0.0010794145200698504
201411030nyg,0,0.08275366280257049
201511160cin,0,0.9993990610852039
201512060mia,1,0.11595309046190883
201512200rav,0,0.07709622669497367
201610160oti,1,0.9066114740561751
201612240rai,1,0.7064654258070449
201710080dal,0,0.7864975050613391
200711110nyg,0,0.2398201087248546
200811300ram,0,0.08167652771777367
200911150clt,1,0.8810911592086175
200710070clt,1,0.9796708611162848
201112050jax,0,0.7563135745089037
201112110cin,0,0.02434918015907715
200910180jax,1,0.9973707797799833
201211040oti,0,0.6530971070388566
201412070rai,1,0.4323149788988507
201412140nyg,1,0.9265559260589029
