Importance,Feature
2.227501084718519,home_field___v_visitor__pfr_wr_last_4_games
1.9774612122222226,travel___h_same_stadium_last_game
1.8133633450612248,travel___v_days_since_last_game
1.4072461682642852,weather___wind_chill
1.4006056527901318,home_field___h_home__ovr_wr_last_4_games
1.391128268107869,team_history___h_open_wr_past_5_games
1.3612040098175329,team_history___h_close_wr_past_3_seasons
1.3076054856956523,travel___h_tz_change_last_game
1.2753841219723074,team_history___h_ovr_wr_ytd
1.2603131707467528,team_history___v_close_wr_past_5_games
1.2335676474524384,home_field___v_visitor__close_wr_ytd
1.2112697215217827,team_history___h_close_wr_past_5_games
1.2104927620915662,home_field___v_visitor__close_wr_last_4_games
1.209193230388811,line___h_close_line
1.2002479396344734,time_date___game_time_eastern
1.187995862314973,home_field___h_home__ovr_wr_ytd
1.1827046212142858,matchup___h_wr_ytd
1.1764277715810814,team_history___v_ovr_wr_past_5_games
1.1736571999894734,home_field___h_home__close_wr_last_4_games
1.1732673962252724,home_field___h_home__open_wr_last_4_games
1.1683240059593742,home_field___h_home__close_wr_ytd
1.1659173538467837,home_field___h_home__open_wr_ytd
1.1545232156617387,home_field___h_home__close_wr_last_8_games
1.138728872657894,travel___v_tz_change_last_game
1.1326964586896529,team_history___h_open_wr_past_3_seasons
1.1313735461766663,home_field___v_visitor__pfr_wr_ytd
1.1161932729236095,team_history___v_ovr_wr_past_2_seasons
1.1126879071003815,weather___wind_mph
1.1097629127832263,team_history___h_ovr_wr_past_2_seasons
1.1043663164262656,home_field___v_visitor__ovr_wr_ytd
1.103218282608382,team_history___h_open_wr_past_2_seasons
1.1029737847033991,travel___h_travel_from_last_10_days
1.0972372649242863,team_history___v_close_wr_ytd
1.0961132456643843,time_date___game_time_local
1.094377242327686,home_field___v_visitor__open_wr_ytd
1.0913810786923202,travel___v_travel_from_last_game
1.0910070656435407,team_history___h_close_wr_past_2_seasons
1.089309671351667,matchup___is_same_division
1.087885902742056,team_history___h_pfr_wr_past_2_seasons
1.0831797813039215,team_history___h_pfr_wr_past_5_games
1.0787917894679253,travel___h_travel_from_last_game_decay
1.0699726358634285,team_history___v_close_wr_past_2_seasons
1.0656770897498016,team_history___v_pfr_wr_past_2_seasons
1.065044795950936,line___close_ou
1.0646449233797624,line___h_open_line
1.0625412683379096,team_history___v_open_wr_past_2_seasons
1.0606473016707036,team_history___h_ovr_wr_past_3_seasons
1.0602008722840577,matchup___h_wr_past_3_seasons
1.050763507205128,matchup___h_wr_past_5_games
1.0393734212727277,travel___h_days_since_last_game
1.0381205682597223,matchup___h_wr_past_2_seasons
1.0375721533381819,home_field___v_consecutive_visitor
1.0358978903333333,time_date___is_playoffs
1.0232954488565214,team_history___v_ovr_wr_ytd
1.0202180565191306,home_field___v_visitor__ovr_wr_last_8_games
1.0197429763435135,travel___h_body_clock_from_last_wk
1.0187227345222218,home_field___v_visitor__open_wr_last_4_games
1.0141980566782385,team_history___v_ovr_wr_past_3_seasons
1.0077580140413513,matchup___is_same_conf
1.0032652970266664,time_date___day_of_week
1.0027821590715191,home_field___v_visitor__ovr_wr_last_4_games
1.0015695844829697,travel___v_dist_from_home
0.999549081215837,line___h_ml
0.9992229634277566,team_history___v_open_wr_past_3_seasons
0.9909130919180414,line___open_ou
0.9891259844158812,team_history___h_pfr_wr_past_3_seasons
0.9854964249620616,team_history___v_close_wr_past_3_seasons
0.9813743169565217,travel___v_tz_change_last_10_days
0.9775532222557507,travel___v_travel_from_last_10_days
0.9757144293611292,weather___temperature
0.9717319095555558,home_field___h_home__pfr_wr_last_4_games
0.9705997525966665,line___v_ml
0.9683570277469136,line___h_pfr_line
0.966124282848371,team_history___v_pfr_wr_past_3_seasons
0.963948302036508,team_history___h_close_wr_ytd
0.9592014750660711,travel___h_tz_change_last_10_days
0.950148874345226,home_field___h_home__pfr_wr_ytd
0.9490684375688514,home_field___v_visitor__open_wr_last_8_games
0.9450278086729271,team_history___h_ovr_wr_past_5_games
0.933412043831372,home_field___v_visitor__close_wr_last_8_games
0.9329595239033849,travel___v_travel_from_last_game_decay
0.9284415474121106,travel___v_body_clock_from_last_wk
0.9233557903538157,time_date___week_id
0.9207037747719046,travel___h_travel_from_last_game
0.9121552732131256,team_history___v_open_wr_ytd
0.912013578723066,weather___humidity_pct
0.9041049691985257,line___pfr_ou
0.8967305033443964,team_history___v_open_wr_past_5_games
0.896120095144,home_field___h_consecutive_home
0.8880843312284111,home_field___h_home__ovr_wr_last_8_games
0.8796828542191667,team_history___h_pfr_wr_ytd
0.8570636715249995,team_history___v_pfr_wr_past_5_games
0.848410914178475,home_field___h_home__open_wr_last_8_games
0.8367827606644069,home_field___v_visitor__pfr_wr_last_8_games
0.8009703320320001,home_field___h_home__pfr_wr_last_8_games
0.7912374812446152,weather___is_grass
0.7598611765947915,travel___v_home_body_time
0.7584776035168829,team_history___h_open_wr_ytd
0.7570407950402,team_history___v_pfr_wr_ytd
