Importance,Feature
1.349045334684454,travel___v_body_clock_from_last_wk
1.34792822894027,travel___h_tz_change_last_10_days
1.3223312152017859,travel___h_days_since_last_game
1.2980180082937505,travel___h_tz_change_last_game
1.2857304267425376,home_field___h_home__open_wr_last_4_games
1.2825261840333333,travel___v_tz_change_last_10_days
1.2769780181231103,team_history___h_open_wr_past_2_seasons
1.2699138218626618,home_field___h_home__open_wr_ytd
1.257995107575,travel___v_tz_change_last_game
1.252229965514406,home_field___v_visitor__close_wr_last_8_games
1.2481338680504857,team_history___h_close_wr_past_3_seasons
1.2407652422455266,team_history___v_pfr_wr_past_2_seasons
1.2327043465568601,line___h_close_line
1.2317379126274435,home_field___h_home__ovr_wr_ytd
1.2112388346059715,home_field___h_home__close_wr_last_8_games
1.209423294645043,home_field___v_visitor__ovr_wr_ytd
1.2016343135489795,travel___v_days_since_last_game
1.1816862403374997,time_date___day_of_week
1.1737799290852462,home_field___v_visitor__open_wr_last_4_games
1.1675077759430006,line___h_open_line
1.1561735564163793,line___h_ml
1.1542979295263156,weather___wind_chill
1.152247017109756,home_field___v_consecutive_visitor
1.1511770028181338,team_history___v_close_wr_past_2_seasons
1.1490913456281246,home_field___h_home__pfr_wr_last_4_games
1.1450012210393947,team_history___h_close_wr_ytd
1.1397491226720278,home_field___h_home__close_wr_ytd
1.1384970783177333,home_field___h_home__close_wr_last_4_games
1.1369131474837846,team_history___h_pfr_wr_past_5_games
1.1264640404658337,home_field___v_visitor__open_wr_ytd
1.1177588925879995,line___h_pfr_line
1.1166687269441142,travel___v_dist_from_home
1.1154094798947711,team_history___h_close_wr_past_2_seasons
1.1130316374255842,team_history___h_ovr_wr_past_3_seasons
1.097777974487826,line___v_ml
1.0945496506124996,team_history___v_ovr_wr_past_5_games
1.089873639391967,home_field___v_visitor__ovr_wr_last_8_games
1.0698052680976076,travel___v_travel_from_last_game
1.0667919013434168,weather___temperature
1.066643287013087,home_field___v_visitor__close_wr_ytd
1.0610557596906147,team_history___h_open_wr_past_3_seasons
1.0601353147588302,travel___v_travel_from_last_game_decay
1.0574034763551017,travel___v_home_body_time
1.0569969304571332,weather___wind_mph
1.0565967709747737,team_history___v_open_wr_past_2_seasons
1.0562829556030167,travel___v_travel_from_last_10_days
1.053387310006183,team_history___v_close_wr_past_3_seasons
1.044037091111511,matchup___h_wr_past_3_seasons
1.0423542496638996,team_history___h_ovr_wr_past_2_seasons
1.0420014137129405,time_date___game_time_local
1.0338290692873238,home_field___v_visitor__ovr_wr_last_4_games
1.0330108014754098,home_field___h_home__pfr_wr_last_8_games
1.032374683353933,team_history___h_ovr_wr_past_5_games
1.0254795671620085,travel___h_travel_from_last_10_days
1.0180104142764421,travel___h_travel_from_last_game_decay
1.0176706825384616,travel___h_same_stadium_last_game
1.0164844152093457,team_history___h_close_wr_past_5_games
1.0128000399081647,team_history___v_close_wr_past_5_games
1.00701835494877,team_history___v_pfr_wr_past_3_seasons
1.0065892118108328,team_history___h_open_wr_past_5_games
1.0064549053446534,line___close_ou
1.0050552458875843,team_history___v_ovr_wr_past_3_seasons
1.0021800805821053,matchup___h_wr_past_5_games
0.998947815271875,matchup___h_wr_ytd
0.9911412100857144,matchup___h_wr_past_2_seasons
0.9863843078218756,home_field___v_visitor__pfr_wr_ytd
0.9845607643139997,travel___h_body_clock_from_last_wk
0.9726683021454544,time_date___game_time_eastern
0.9720595017177396,line___open_ou
0.9668332240599448,weather___humidity_pct
0.9623213611554216,team_history___h_pfr_wr_past_3_seasons
0.9528434935789026,team_history___v_open_wr_past_3_seasons
0.9450985351257143,home_field___v_visitor__pfr_wr_last_4_games
0.942584842640632,team_history___v_ovr_wr_past_2_seasons
0.9390253381628149,team_history___h_pfr_wr_past_2_seasons
0.9244677338400538,line___pfr_ou
0.923274914392239,weather___is_grass
0.9194459744385719,team_history___h_open_wr_ytd
0.9159147561100002,travel___h_travel_from_last_game
0.9125169053669618,home_field___h_home__open_wr_last_8_games
0.9075079776789472,matchup___is_same_division
0.9072119546001428,team_history___h_ovr_wr_ytd
0.9066326995682051,home_field___h_home__ovr_wr_last_8_games
0.8927626733243428,home_field___h_home__pfr_wr_ytd
0.8889172538391305,team_history___v_ovr_wr_ytd
0.8805992432047597,team_history___v_open_wr_ytd
0.8702502546671739,team_history___v_pfr_wr_ytd
0.8677876597169233,home_field___h_home__ovr_wr_last_4_games
0.8669112326701598,time_date___week_id
0.862201862014878,home_field___v_visitor__open_wr_last_8_games
0.8594864639526316,team_history___h_pfr_wr_ytd
0.8340490706308819,team_history___v_close_wr_ytd
0.8191139872319144,home_field___v_visitor__pfr_wr_last_8_games
0.8067180697451021,team_history___v_open_wr_past_5_games
0.8041949445854667,home_field___v_visitor__close_wr_last_4_games
0.7894180905275864,matchup___is_same_conf
0.7248934709235295,home_field___h_consecutive_home
0.7120808231148147,team_history___v_pfr_wr_past_5_games
