Importance,Feature
1.590904542721312,travel___v_days_since_last_game
1.5222842618461538,weather___wind_chill
1.4143086684166668,time_date___game_time_eastern
1.3881018111677417,home_field___v_visitor__close_wr_last_4_games
1.2892347724547943,travel___h_days_since_last_game
1.2403133407186047,travel___h_tz_change_last_10_days
1.2361806278991296,team_history___v_pfr_wr_past_3_seasons
1.227650934489286,home_field___v_consecutive_visitor
1.2274629207160133,home_field___v_visitor__close_wr_last_8_games
1.2262383817743288,home_field___h_home__close_wr_last_4_games
1.222344314396417,home_field___h_home__ovr_wr_last_4_games
1.2105598894835947,line___v_ml
1.208224909829669,home_field___v_visitor__ovr_wr_ytd
1.1964123213694913,matchup___h_wr_past_2_seasons
1.1956336806333336,travel___v_body_clock_from_last_wk
1.1916029037027096,team_history___v_close_wr_past_2_seasons
1.188925146063301,team_history___h_open_wr_past_2_seasons
1.1881071234210083,team_history___h_close_wr_past_5_games
1.1823254084710533,matchup___is_same_conf
1.1791353756400538,home_field___h_home__pfr_wr_ytd
1.1674670007891987,team_history___h_ovr_wr_past_2_seasons
1.1663626493015629,weather___is_grass
1.1640069648826468,home_field___v_visitor__open_wr_ytd
1.160830886364045,time_date___game_time_local
1.1552120661795937,team_history___h_pfr_wr_past_3_seasons
1.150729680324968,home_field___h_home__open_wr_ytd
1.1503968818800003,travel___h_tz_change_last_game
1.1471707962857818,team_history___v_ovr_wr_past_3_seasons
1.145286897799101,weather___temperature
1.125829394158535,home_field___v_visitor__close_wr_ytd
1.100292345504626,travel___v_dist_from_home
1.0982918089132718,line___h_close_line
1.0980921480435335,team_history___v_pfr_wr_past_2_seasons
1.0901723213607633,home_field___h_home__ovr_wr_last_8_games
1.0831704800000008,team_history___v_pfr_wr_past_5_games
1.0753808716397801,home_field___v_visitor__open_wr_last_8_games
1.0686255589846092,line___close_ou
1.0676245841664231,home_field___h_home__close_wr_ytd
1.0653420412291663,home_field___v_visitor__ovr_wr_last_4_games
1.0642999567230709,travel___v_travel_from_last_10_days
1.0626694618384616,team_history___h_close_wr_ytd
1.0625255461562504,team_history___v_open_wr_ytd
1.0522953833572721,home_field___h_home__ovr_wr_ytd
1.0462070196139357,team_history___v_ovr_wr_past_2_seasons
1.0401564396235514,team_history___v_open_wr_past_3_seasons
1.0378434925559332,line___h_open_line
1.0359009912049995,travel___h_travel_from_last_game_decay
1.0337103359967834,line___h_pfr_line
1.0295383231894546,home_field___h_home__close_wr_last_8_games
1.0281014894242135,weather___humidity_pct
1.0271190586081962,team_history___v_close_wr_ytd
1.0235014714271795,home_field___h_home__open_wr_last_8_games
1.0223934956661016,travel___h_travel_from_last_10_days
1.0215920548318635,team_history___v_open_wr_past_2_seasons
1.0076024160938413,team_history___h_open_wr_past_3_seasons
1.003562296405036,team_history___h_close_wr_past_2_seasons
0.9978921787074999,travel___v_tz_change_last_game
0.9916789409551823,team_history___h_close_wr_past_3_seasons
0.9833265457363427,team_history___h_ovr_wr_past_3_seasons
0.9819965194545452,travel___h_same_stadium_last_game
0.9811822972300533,travel___h_travel_from_last_game
0.9795247679771248,travel___v_travel_from_last_game_decay
0.9771522514996825,home_field___v_visitor__ovr_wr_last_8_games
0.9761557164693246,home_field___h_home__open_wr_last_4_games
0.9630623622480003,team_history___h_pfr_wr_ytd
0.9610750734304839,time_date___week_id
0.9585548071981734,matchup___h_wr_past_5_games
0.9520963383795453,team_history___v_ovr_wr_past_5_games
0.9497690793897914,weather___wind_mph
0.9489185713178514,line___pfr_ou
0.9483155298679244,matchup___is_same_division
0.9436958661674685,home_field___v_visitor__open_wr_last_4_games
0.9394012717047457,team_history___v_ovr_wr_ytd
0.9377784010504676,team_history___h_ovr_wr_past_5_games
0.9364005045639345,matchup___h_wr_past_3_seasons
0.9344046576854841,home_field___h_home__pfr_wr_last_8_games
0.9270692973353418,travel___v_travel_from_last_game
0.9249371453624996,team_history___v_open_wr_past_5_games
0.9154841184903698,team_history___v_close_wr_past_3_seasons
0.9118470517414634,team_history___h_open_wr_past_5_games
0.901526848386609,team_history___v_close_wr_past_5_games
0.9001441525166666,home_field___h_consecutive_home
0.8906336833400001,home_field___v_visitor__pfr_wr_last_4_games
0.8905715176289875,line___open_ou
0.8821631655852942,home_field___h_home__pfr_wr_last_4_games
0.8611001254008265,travel___h_body_clock_from_last_wk
0.8329026900080647,team_history___h_pfr_wr_past_5_games
0.8325411083435654,team_history___h_pfr_wr_past_2_seasons
0.8223398026778945,travel___v_home_body_time
0.812403228460588,home_field___v_visitor__pfr_wr_ytd
0.8094962347428571,home_field___v_visitor__pfr_wr_last_8_games
0.7998658377236364,travel___v_tz_change_last_10_days
0.7963993419692302,line___h_ml
0.784422805032836,team_history___h_open_wr_ytd
0.7554797854090911,time_date___day_of_week
0.7421165218749998,matchup___h_wr_ytd
0.7264226814093024,team_history___h_ovr_wr_ytd
0.6909794632549019,team_history___v_pfr_wr_ytd
