Importance,Feature
1.6080722740985287,home_field___v_visitor__close_wr_last_4_games
1.547341412870946,line___h_close_line
1.507410589861146,home_field___h_home__close_wr_last_8_games
1.4776195041833329,matchup___is_same_conf
1.4668189676397436,travel___h_days_since_last_game
1.4191926269352946,travel___h_tz_change_last_10_days
1.3665471481614864,team_history___h_ovr_wr_past_5_games
1.3572928788573533,travel___v_days_since_last_game
1.348758724647059,team_history___h_pfr_wr_ytd
1.3128906261314606,team_history___v_close_wr_past_5_games
1.3089730410622378,matchup___h_wr_past_3_seasons
1.3021740228072556,home_field___h_home__ovr_wr_ytd
1.2773081703515874,team_history___h_pfr_wr_past_3_seasons
1.2727976427297314,travel___h_travel_from_last_game_decay
1.2609839530389306,home_field___h_home__open_wr_ytd
1.2348995449571423,time_date___game_time_local
1.2317210896926087,team_history___v_ovr_wr_past_3_seasons
1.2084905436675253,team_history___v_open_wr_past_5_games
1.2075015469523365,team_history___h_close_wr_past_5_games
1.2039299628217186,team_history___h_close_wr_past_3_seasons
1.1925035210614099,team_history___v_pfr_wr_past_3_seasons
1.1919817381820226,team_history___h_close_wr_past_2_seasons
1.1913910179119658,weather___temperature
1.1727926960321353,home_field___v_visitor__ovr_wr_ytd
1.16648548436,matchup___h_wr_ytd
1.1532550852471999,home_field___v_visitor__close_wr_ytd
1.1504074628865786,travel___h_body_clock_from_last_wk
1.1408287758067142,line___h_ml
1.1379818840335791,line___h_open_line
1.1258650002205068,team_history___v_open_wr_past_3_seasons
1.1192697300681822,home_field___v_visitor__close_wr_last_8_games
1.116979521037077,team_history___h_open_wr_past_3_seasons
1.1106695969685483,home_field___h_home__open_wr_last_8_games
1.104827560186957,home_field___v_visitor__open_wr_last_4_games
1.104528788705555,home_field___v_visitor__pfr_wr_ytd
1.1022283944064861,home_field___h_home__ovr_wr_last_4_games
1.092136895959722,team_history___v_ovr_wr_ytd
1.0918711014359797,team_history___h_ovr_wr_past_3_seasons
1.0829424456745484,team_history___v_close_wr_past_2_seasons
1.0782349781152174,weather___is_grass
1.07485294226845,home_field___h_home__close_wr_ytd
1.0683178865871794,team_history___v_close_wr_past_3_seasons
1.055620885576289,travel___h_travel_from_last_game
1.0512549119523809,weather___wind_chill
1.0407525579084167,travel___v_travel_from_last_game
1.0337612767114395,home_field___v_visitor__ovr_wr_last_8_games
1.033407781203609,home_field___h_home__ovr_wr_last_8_games
1.032552284928378,home_field___h_home__close_wr_last_4_games
1.0277088829733343,team_history___h_ovr_wr_ytd
1.026595246172727,time_date___day_of_week
1.026427863936059,travel___v_dist_from_home
1.0163696453010216,travel___v_travel_from_last_10_days
1.014880372326967,team_history___v_open_wr_past_2_seasons
1.0052126026476171,travel___h_travel_from_last_10_days
0.999684572371698,home_field___v_consecutive_visitor
0.9907136547193546,team_history___v_ovr_wr_past_5_games
0.9850751377495899,weather___humidity_pct
0.980425059720154,line___open_ou
0.9792946039241834,team_history___h_ovr_wr_past_2_seasons
0.9791772330302331,travel___v_tz_change_last_game
0.9753987391859262,time_date___week_id
0.9710051636946672,team_history___h_pfr_wr_past_2_seasons
0.9677153220402982,home_field___v_visitor__open_wr_last_8_games
0.9665902739596636,line___v_ml
0.9633480890613336,matchup___h_wr_past_5_games
0.9586117644693382,team_history___v_ovr_wr_past_2_seasons
0.958387125023849,weather___wind_mph
0.956612425791064,home_field___h_home__pfr_wr_ytd
0.9475235066163634,travel___v_tz_change_last_10_days
0.946262825306129,home_field___h_home__open_wr_last_4_games
0.9397966563773915,time_date___game_time_eastern
0.9356460194450178,line___close_ou
0.9340150972188823,team_history___h_open_wr_past_2_seasons
0.9232891053023727,line___pfr_ou
0.9227585980462684,team_history___v_close_wr_ytd
0.9010473546989746,matchup___h_wr_past_2_seasons
0.9008928546991106,team_history___h_open_wr_past_5_games
0.8953646056114289,travel___v_home_body_time
0.8919167145330696,team_history___v_pfr_wr_past_2_seasons
0.8892100959919079,travel___v_body_clock_from_last_wk
0.8662529107769229,travel___h_tz_change_last_game
0.8550279420070424,team_history___h_close_wr_ytd
0.8419955343155175,matchup___is_same_division
0.8391167212214102,team_history___v_open_wr_ytd
0.8375023180718421,team_history___v_pfr_wr_past_5_games
0.8367218062497416,line___h_pfr_line
0.8226031510562498,home_field___h_home__pfr_wr_last_8_games
0.81957835605,home_field___v_visitor__pfr_wr_last_8_games
0.8167705752466669,home_field___v_visitor__ovr_wr_last_4_games
0.8045845782077354,home_field___v_visitor__open_wr_ytd
0.8013699966581483,home_field___h_consecutive_home
0.8002944368607142,home_field___v_visitor__pfr_wr_last_4_games
0.7896302063142857,home_field___h_home__pfr_wr_last_4_games
0.7728438697101071,travel___v_travel_from_last_game_decay
0.7721155038057694,team_history___v_pfr_wr_ytd
0.7407606306688523,team_history___h_pfr_wr_past_5_games
0.7223066804707355,team_history___h_open_wr_ytd
0.666495562,time_date___is_playoffs
0.332203885475,travel___h_same_stadium_last_game
