game_id,home_field___h_home__close_wr_last_4_games,line___v_ml,travel___h_tz_change_last_10_days,team_history___h_open_wr_ytd,travel___h_same_stadium_last_game,team_history___h_pfr_wr_ytd,weather___temperature,team_history___v_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,rankings___h__defensedvoa,team_history___v_open_wr_past_2_seasons,home_field___v_visitor__close_wr_ytd,rankings___h__def_rank,home_field___h_home__open_wr_last_4_games,home_field___v_visitor__open_wr_last_4_games,team_history___h_ovr_wr_past_5_games,home_field___v_visitor__pfr_wr_ytd,line___h_ml,time_date___day_of_week,home_field___v_visitor__ovr_wr_ytd,team_history___v_ovr_wr_ytd,rankings___h__s_t_rank,home_field___v_visitor__ovr_wr_last_8_games,travel___v_home_body_time,team_history___h_ovr_wr_past_3_seasons,rankings___v__defensedvoa,travel___v_dist_from_home,team_history___v_pfr_wr_past_5_games,rankings___h__dave_or_wtddvoa,team_history___v_pfr_wr_ytd,time_date___game_time_eastern,team_history___v_close_wr_ytd,home_field___h_home__ovr_wr_last_8_games,team_history___h_close_wr_past_5_games,team_history___h_open_wr_past_3_seasons,team_history___v_open_wr_past_3_seasons,weather___humidity_pct,line___open_ou,matchup___h_wr_past_2_seasons,matchup___is_same_division,rankings___v__dave_or_wtddvoa,home_field___v_is_home,travel___h_travel_from_last_10_days,rankings___h__offensedvoa,travel___h_travel_from_last_game,weather___wind_mph,travel___v_tz_change_last_game,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_last_4_games,rankings___v__totaldvoa,time_date___week_id,line___h_open_line,matchup___h_wr_past_5_games,rankings___v__offensedvoa,team_history___h_close_wr_ytd,home_field___v_visitor__open_wr_ytd,rankings___h__totaldvoa,rankings___h__s_t_dvoa,home_field___v_visitor__ovr_wr_last_4_games,time_date___game_time_local,home_field___h_home__ovr_wr_last_4_games,rankings___v__s_t_dvoa,home_field___v_visitor__close_wr_last_4_games,team_history___h_pfr_wr_past_5_games,travel___v_same_stadium_last_game,home_field___h_home__open_wr_ytd,team_history___v_open_wr_past_5_games,team_history___h_close_wr_past_2_seasons,travel___v_travel_from_last_game,home_field___v_consecutive_visitor,time_date___is_sunday,rankings___h__estim_winrate,rankings___v__off_rank,weather___is_dome,home_field___h_home__close_wr_ytd,home_field___h_home__pfr_wr_ytd,matchup___h_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_ovr_wr_past_5_games,line___pfr_ou,team_history___h_open_wr_past_5_games,rankings___h__off_rank,home_field___h_consecutive_home,travel___v_travel_from_last_game_decay,team_history___v_close_wr_past_5_games,home_field___v_visitor__pfr_wr_last_4_games,travel___h_tz_change_last_game,rankings___v__def_rank,team_history___h_open_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_ovr_wr_past_2_seasons,home_field___h_home__close_wr_last_8_games,line___close_ou,team_history___v_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,time_date___is_superbowl,weather___wind_chill,travel___v_days_since_last_game,line___h_pfr_line,team_history___h_ovr_wr_ytd,home_field___v_visitor__close_wr_last_8_games,travel___h_travel_from_last_game_decay,travel___v_body_clock_from_last_wk,team_history___v_ovr_wr_past_3_seasons,matchup___is_same_conf,home_field___h_home__open_wr_last_8_games,travel___v_travel_from_last_10_days,weather___is_grass,travel___v_tz_change_last_10_days,travel___h_days_since_last_game,line___h_close_line,home_field___h_is_home,matchup___h_wr_past_3_seasons,travel___h_body_clock_from_last_wk,time_date___is_playoffs,home_field___h_home__ovr_wr_ytd,home_field___v_visitor__open_wr_last_8_games,rankings___v__s_t_rank,team_history___h_close_wr_past_3_seasons,home_field___v_visitor__pfr_wr_last_8_games,rankings___v__estim_winrate,team_history___v_pfr_wr_past_2_seasons,did_cover_sbr,did_win,week_id,season,final_margin,sbr_spread,regression_label,dataset,fold,regression_score
200911220jax,0.25,310,0.0,0.4444444444444444,0,0.4444444444444444,74.0,0.5121951219512195,0.32,0.4651162790697674,13.2,0.44,0.4444444444444444,28.0,0.25,0.5,0.6,0.4444444444444444,-380,6.0,0.3333333333333333,0.3333333333333333,16.0,0.4,13.0,0.5116279069767442,1.7,12.772258581085017,0.4,2.3,0.4444444444444444,13.0,0.4444444444444444,0.75,0.2,0.5116279069767442,0.475609756097561,85.0,42.0,0.0,0.0,-24.9,0.0,12.929312963282307,15.3,12.929312963282307,10.0,1.0,0.25,0.25,-22.0,11.0,-8.0,0.5,-21.1,0.4444444444444444,0.4444444444444444,2.7,0.6,0.5,13.0,0.75,0.7,0.5,0.2,0,0.4444444444444444,0.4,0.32,7.777636709316006,2,1.0,0.5555555555555556,28.0,1,0.4444444444444444,0.4444444444444444,0.5,0.44,0.4,41.0,0.2,12.0,1,7.777636709316006,0.4,0.5,0.0,16.0,0.36,0.5121951219512195,0.4,0.25,41.0,0.4444444444444444,0.4,0.0,74.0,7.0,-8.5,0.5555555555555556,0.6,12.929312963282307,12.0,0.4146341463414634,1.0,0.25,7.777636709316006,1,1.0,7.0,-8.0,1.0,0.5,13.0,0.0,0.5555555555555556,0.6,15.0,0.4767441860465117,0.6,0.36666666666666653,0.44,-1,1,11,2009,3,8.0,3.0,training,1,6.868355
201412140atl,0.5,-150,1.0,0.5384615384615384,0,0.5384615384615384,68.0,0.4777777777777778,0.4827586206896552,0.5106382978723404,16.2,0.5172413793103449,0.4615384615384616,32.0,0.5,0.25,0.6,0.4615384615384616,130,6.0,0.6153846153846154,0.6153846153846154,8.0,0.5714285714285714,13.0,0.4893617021276596,12.6,7.998001143898397,0.4,-1.5,0.4615384615384616,13.0,0.4615384615384616,0.6,0.6,0.5,0.4666666666666667,0.0,54.5,0.5,0.0,10.4,0.0,11.350108395099134,10.6,11.350108395099134,0.0,0.0,0.6,0.5,7.2,15.0,2.5,0.0,20.2,0.4615384615384616,0.4615384615384616,-1.6,4.0,0.5,13.0,0.5,-0.4,0.25,0.8,0,0.5,0.4,0.4482758620689655,5.338238848159565,2,1.0,0.476923076923077,3.0,1,0.4166666666666667,0.5,0.5,0.5172413793103449,0.6,55.0,0.8,9.0,1,5.338238848159565,0.4,0.25,1.0,30.0,0.4655172413793103,0.4777777777777778,0.5517241379310345,0.6,55.5,0.4615384615384616,0.3103448275862069,0.0,68.0,7.0,3.0,0.38461538461538464,0.42857142857142855,11.350108395099134,13.0,0.5333333333333333,0.0,0.6,5.338238848159565,0,0.0,6.0,3.0,1.0,0.5,12.0,0.0,0.4166666666666667,0.42857142857142855,16.0,0.4893617021276596,0.42857142857142855,0.5307692307692308,0.5172413793103449,-1,-1,15,2014,-7,3.0,-7.0,training,1,-3.642478
200710140rav,0.0,370,3.0,0.0,0,0.0,68.0,0.2,0.0,0.0,-13.5,0.1,0.2,5.0,0.0,0.0,0.6,0.2,-450,6.0,0.0,0.0,5.0,0.0,12.0,0.6,17.4,13.581168207017383,0.2,15.2,0.2,13.0,0.2,1.0,0.0,0.0,0.1,40.0,38.0,0.5,0.0,-31.7,0.0,45.79006307586178,-3.4,45.79006307586178,8.0,1.0,0.0,0.0,-33.2,6.0,-9.5,0.5,-17.6,0.0,0.1,16.5,6.5,0.0,13.0,1.0,1.9,0.0,0.0,0,0.0,0.1,0.0,13.581168207017383,1,1.0,0.64,27.0,1,0.0,0.0,0.5,0.2,0.0,36.5,0.0,19.0,1,13.581168207017383,0.2,0.0,3.0,29.0,0.0,0.2,0.0,0.0,36.5,0.1,0.6,0.0,68.0,7.0,-9.0,0.6,0.0,45.79006307586178,12.0,0.0,0.0,0.0,13.581168207017383,0,1.0,7.0,-9.0,1.0,0.5,10.0,0.0,0.6,0.0,15.0,0.0,0.0,0.24,0.2,1,1,6,2007,19,9.0,19.0,training,1,4.2746296
200901110nyg,0.75,165,0.0,0.6875,0,0.75,30.0,0.5757575757575758,0.7222222222222222,0.7222222222222222,-4.0,0.5757575757575758,0.6470588235294118,8.0,0.75,0.5,0.4,0.6470588235294118,-190,6.0,0.6176470588235294,0.6176470588235294,11.0,0.5625,13.0,0.7222222222222222,-20.7,1.4212504514335256,0.8,23.8,0.6470588235294118,13.0,0.6470588235294118,0.875,0.6,0.6944444444444444,0.5757575757575758,55.0,40.0,0.75,1.0,30.5,0.0,0.0,23.4,19.627400786739432,20.0,1.0,0.75,0.75,31.7,19.0,-5.0,0.75,9.3,0.75,0.6470588235294118,29.4,2.0,0.5,13.0,0.75,1.6,0.5,0.6,0,0.6875,0.8,0.7222222222222222,19.627400786739432,2,1.0,0.5190258251586375,12.0,1,0.75,0.75,0.5,0.5757575757575758,0.8,39.0,0.6,2.0,1,19.627400786739432,0.8,0.5,1.0,3.0,0.6944444444444444,0.5757575757575758,0.5606060606060606,0.75,39.0,0.6470588235294118,0.7222222222222222,0.0,17.0,7.0,-4.0,0.75,0.5,1.9033076481632485,12.0,0.5606060606060606,1.0,0.625,19.627400786739432,0,1.0,14.0,-4.0,1.0,0.75,12.0,1.0,0.75,0.5,13.0,0.7222222222222222,0.5,0.5294328528952108,0.5757575757575758,-1,-1,19,2008,-12,4.0,-12.0,training,1,6.2803197
201411230sdg,0.5,180,0.0,0.5,1,0.5,72.0,0.5476190476190477,0.5892857142857143,0.5340909090909091,11.8,0.4807692307692308,0.4,31.0,0.5,0.5,0.4,0.5,-220,6.0,0.4,0.4,13.0,0.4,15.0,0.5227272727272727,2.9,27.558824876385785,0.6,-3.8,0.5,16.0,0.4,0.8,0.0,0.5227272727272727,0.5476190476190477,40.0,44.5,0.5,0.0,-9.6,0.0,0.0,8.3,0.0,5.0,-2.0,0.6,0.5,-11.7,12.0,-6.0,0.0,-9.4,0.5,0.5,-3.1,0.4,0.25,13.0,0.75,0.6,0.25,0.0,0,0.5,0.6,0.5892857142857143,27.558824876385785,1,1.0,0.52,25.0,1,0.5,0.5,0.5,0.4230769230769231,0.6,43.5,0.0,9.0,2,27.558824876385785,0.6,0.5,0.0,18.0,0.5892857142857143,0.5238095238095238,0.4230769230769231,0.6,43.5,0.5,0.5714285714285714,0.0,72.0,7.0,-5.0,0.6,0.4,0.0,15.0,0.4404761904761905,0.0,0.6,27.558824876385785,1,-2.0,7.0,-5.0,1.0,0.5,13.0,0.0,0.6,0.6,12.0,0.5340909090909091,0.6,0.42,0.4615384615384616,-1,1,12,2014,3,5.0,3.0,training,1,4.2651305
201210070cin,0.5,145,0.0,0.625,0,0.625,49.0,0.5277777777777778,0.5476190476190477,0.5,23.0,0.6,0.625,32.0,0.5,0.5,0.6,0.625,-165,6.0,0.25,0.25,5.0,0.0,13.0,0.4324324324324325,-14.9,13.815674522646372,0.6,-7.6,0.625,13.0,0.625,1.0,0.5,0.527027027027027,0.5555555555555556,55.0,44.0,0.5,0.0,0.9,0.0,9.23136679382311,6.1,9.23136679382311,6.0,2.0,0.5,0.5,9.1,5.0,-5.5,0.5,-7.5,0.625,0.625,-10.7,6.1,0.0,13.0,1.0,1.7,0.5,0.5,0,0.625,0.6,0.5476190476190477,28.2995639277357,2,1.0,0.475,19.0,1,0.625,0.625,0.5,0.575,0.4,45.0,0.5,12.0,1,28.2995639277357,0.7,0.5,0.0,8.0,0.5952380952380952,0.5416666666666666,0.35,0.5,45.0,0.625,0.5714285714285714,0.0,49.0,7.0,-3.0,0.75,0.5,9.23136679382311,11.0,0.3888888888888889,1.0,0.5,28.2995639277357,0,2.0,7.0,-3.0,1.0,0.0,13.0,0.0,0.75,0.5,15.0,0.5,0.5,0.65,0.55,-1,-1,5,2012,-4,3.0,-4.0,training,1,-0.18074155
201410120tam,0.0,-180,1.0,0.4,0,0.4,84.0,0.5,0.3809523809523809,0.4864864864864865,7.8,0.5,0.6,25.0,0.0,0.5,0.2,0.5,155,6.0,0.6,0.6,27.0,0.5,13.0,0.32432432432432434,-10.2,12.740536537972016,0.5,-29.4,0.5,13.0,0.6,0.0,0.4,0.4594594594594595,0.5243902439024389,62.0,42.5,0.5,0.0,15.2,0.0,7.8309242576084115,-26.3,7.8309242576084115,6.0,0.0,0.0,0.0,22.6,6.0,3.0,0.0,10.8,0.4,0.6,-40.1,-6.0,0.5,13.0,0.0,1.6,0.5,0.4,0,0.4,0.6,0.3809523809523809,12.339654248221546,2,1.0,0.3,10.0,1,0.4,0.4,0.5,0.5,0.6,44.0,0.4,30.0,1,12.339654248221546,0.6,0.25,1.0,5.0,0.3809523809523809,0.5121951219512195,0.5238095238095238,0.0,44.0,0.6,0.2380952380952381,0.0,84.0,7.0,3.0,0.2,0.5,7.8309242576084115,13.0,0.6097560975609756,0.0,0.0,12.339654248221546,1,0.0,7.0,3.5,1.0,0.5,12.0,0.0,0.2,0.5,13.0,0.4864864864864865,0.25,0.58,0.4761904761904762,-1,-1,6,2014,-31,3.5,-31.0,training,1,-5.7838564
200911230htx,0.375,160,0.0,0.6111111111111112,0,0.6111111111111112,68.0,0.5581395348837209,0.58,0.5487804878048781,9.4,0.5961538461538461,0.4444444444444444,23.0,0.375,0.25,0.6,0.4444444444444444,-190,0.0,0.3333333333333333,0.3333333333333333,7.0,0.2,20.0,0.5121951219512195,12.3,10.800554129418552,0.6,11.3,0.4444444444444444,21.0,0.4444444444444444,0.5,0.7,0.5,0.5581395348837209,0.0,49.0,0.6666666666666666,1.0,-13.0,0.0,0.0,15.5,13.675520040183914,0.0,0.0,0.375,0.375,-12.7,11.0,-3.5,0.4,2.1,0.6111111111111112,0.4444444444444444,9.2,3.1,0.25,20.0,0.5,-2.4,0.25,0.7,0,0.6111111111111112,0.6,0.58,10.800554129418552,1,0.0,0.6000000000000001,19.0,1,0.6111111111111112,0.6111111111111112,1.0,0.6346153846153846,0.6,48.0,0.7,11.0,1,7.738935483214037,0.6,0.25,-1.0,26.0,0.54,0.5813953488372093,0.6153846153846154,0.375,47.5,0.4444444444444444,0.52,0.0,68.0,8.0,-3.5,0.5555555555555556,0.4,0.9502223340680569,20.0,0.6046511627906976,1.0,0.375,10.800554129418552,1,0.0,15.0,-3.5,1.0,0.4,21.0,0.0,0.5555555555555556,0.4,26.0,0.5487804878048781,0.4,0.43333333333333335,0.6153846153846154,-1,-1,11,2009,-3,3.5,-3.0,training,1,6.179734
200809280nor,1.0,165,1.0,0.6666666666666666,0,0.6666666666666666,68.0,0.3947368421052632,0.42105263157894735,0.42105263157894735,26.9,0.4473684210526316,0.6666666666666666,30.0,1.0,1.0,0.2,0.6666666666666666,-195,6.0,0.6666666666666666,0.6666666666666666,20.0,1.0,10.0,0.42105263157894735,-12.5,33.224595984426976,0.6,-4.7,0.6666666666666666,13.0,0.6666666666666666,1.0,0.4,0.42105263157894735,0.4473684210526316,0.0,50.0,1.0,0.0,-6.3,0.0,17.862655418377756,16.3,17.862655418377756,0.0,2.0,1.0,1.0,20.0,4.0,-7.0,1.0,7.8,0.6666666666666666,0.6666666666666666,-11.5,-0.9,1.0,12.0,1.0,-0.2,1.0,0.4,0,0.6666666666666666,0.8,0.42105263157894735,33.224595984426976,1,1.0,0.5190258251586375,14.0,1,0.6666666666666666,0.6666666666666666,0.5,0.3684210526315789,0.6,48.5,0.4,9.0,1,33.224595984426976,0.6,1.0,1.0,7.0,0.42105263157894735,0.3684210526315789,0.3684210526315789,1.0,48.5,0.6666666666666666,0.42105263157894735,0.0,68.0,7.0,-4.0,0.3333333333333333,1.0,17.862655418377756,10.0,0.3684210526315789,1.0,1.0,33.224595984426976,0,2.0,7.0,-4.0,1.0,1.0,11.0,0.0,0.3333333333333333,1.0,19.0,0.42105263157894735,1.0,0.5294328528952108,0.3947368421052632,1,1,4,2008,14,4.0,14.0,training,1,9.1020565
201110160rai,0.5,250,-2.0,0.8,0,0.8,71.0,0.4722222222222222,0.5714285714285714,0.5405405405405406,9.6,0.3,0.5,20.0,0.5,1.0,0.6,0.5,-300,6.0,0.5,0.5,15.0,1.0,16.0,0.4324324324324325,7.2,40.674765407657866,0.4,7.8,0.5,16.0,0.5,0.5,0.8,0.5405405405405406,0.4444444444444444,60.0,44.0,0.5,0.0,-6.1,0.0,27.977943380016345,24.9,27.977943380016345,8.0,-3.0,0.5,0.5,-9.0,6.0,-7.0,0.5,-7.6,0.8,0.25,15.9,0.5,1.0,13.0,0.5,5.8,1.0,0.8,0,0.8,0.2,0.5714285714285714,40.674765407657866,1,1.0,0.6599999999999999,27.0,1,0.8,0.8,0.5,0.35,0.4,45.0,0.8,5.0,1,3.944311981438977,0.4,1.0,-2.0,17.0,0.5714285714285714,0.4722222222222222,0.35,0.5,44.5,0.25,0.5238095238095238,0.0,71.0,14.0,-6.5,0.6,1.0,27.977943380016345,16.0,0.3333333333333333,1.0,0.5,0.0,1,0.0,7.0,-6.5,1.0,0.0,15.0,0.0,0.6,1.0,6.0,0.5405405405405406,1.0,0.525,0.35,1,1,6,2011,7,6.5,7.0,training,1,10.827805
201310130nwe,0.5,120,0.0,0.4,0,0.4,59.0,0.6410256410256411,0.5217391304347826,0.5238095238095238,-6.3,0.5714285714285714,0.8,14.0,0.5,0.5,0.8,0.8,-140,6.0,1.0,1.0,3.0,1.0,15.0,0.7619047619047619,-3.2,22.39314728416777,0.8,10.8,0.8,16.0,0.8,1.0,0.4,0.5357142857142857,0.6410256410256411,57.0,51.0,0.5,0.0,18.0,0.0,13.586098004537686,-6.5,13.586098004537686,7.0,1.0,0.5,0.5,21.5,6.0,-3.0,0.0,16.5,0.4,0.8,6.4,6.6,1.0,16.0,1.0,1.9,0.5,0.4,0,0.4,0.8,0.5217391304347826,16.35395401517635,2,1.0,0.58,6.0,1,0.4,0.4,0.5,0.5714285714285714,1.0,51.0,0.4,22.0,1,16.35395401517635,0.8,0.5,0.0,16.0,0.5434782608695652,0.6410256410256411,0.5714285714285714,0.5,50.5,0.8,0.7391304347826086,0.0,59.0,7.0,-2.5,0.8,0.5,13.586098004537686,15.0,0.6666666666666666,0.0,0.5,16.35395401517635,0,1.0,7.0,-2.5,1.0,0.5,16.0,0.0,0.8,0.5,13.0,0.5119047619047619,0.5,0.6799999999999999,0.5714285714285714,1,1,6,2013,3,2.5,3.0,training,1,10.419442
200911010nyj,0.6666666666666666,170,3.0,0.5714285714285714,0,0.5714285714285714,54.0,0.41025641025641024,0.4782608695652174,0.4487179487179487,-11.8,0.43478260869565216,0.3333333333333333,6.0,0.6666666666666666,0.0,0.4,0.3333333333333333,-200,6.0,0.3333333333333333,0.3333333333333333,8.0,0.0,13.0,0.4358974358974359,1.1,16.081532797221165,0.4,1.4,0.3333333333333333,13.0,0.3333333333333333,0.6666666666666666,0.4,0.4487179487179487,0.4487179487179487,65.0,40.0,0.33333333333333337,1.0,7.1,0.0,48.220843711064404,-10.5,48.220843711064404,10.0,0.0,0.6666666666666666,0.6666666666666666,12.7,8.0,-4.0,0.6,14.8,0.5714285714285714,0.3333333333333333,3.4,2.0,0.0,13.0,0.6666666666666666,-1.0,0.0,0.4,0,0.5714285714285714,0.4,0.4782608695652174,16.081532797221165,1,1.0,0.5142857142857143,10.0,1,0.5714285714285714,0.5714285714285714,0.0,0.43478260869565216,0.4,40.5,0.4,20.0,1,16.081532797221165,0.4,0.0,3.0,16.0,0.4782608695652174,0.41025641025641024,0.5652173913043478,0.6666666666666666,40.0,0.3333333333333333,0.5652173913043478,0.0,54.0,7.0,-3.5,0.5714285714285714,0.0,48.220843711064404,13.0,0.35897435897435903,1.0,0.6666666666666666,16.081532797221165,0,0.0,7.0,-3.5,1.0,0.6,10.0,0.0,0.5714285714285714,0.0,21.0,0.4487179487179487,0.0,0.65,0.43478260869565216,-1,-1,8,2009,-5,3.5,-5.0,training,1,1.5857018
200709300crd,1.0,-240,-2.0,0.8333333333333334,0,0.8333333333333334,68.0,1.0,0.8333333333333334,0.8333333333333334,3.9,1.0,1.0,18.0,1.0,1.0,0.3333333333333333,1.0,200,6.0,1.0,1.0,23.0,1.0,16.0,0.3333333333333333,-38.1,32.98064037549605,1.0,-7.0,1.0,16.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,40.0,0.5,0.0,41.5,0.0,36.1006728745047,16.9,36.1006728745047,0.0,-2.0,1.0,1.0,79.9,4.0,4.0,0.5,31.5,1.0,1.0,7.1,-5.9,1.0,14.0,1.0,10.3,1.0,0.8333333333333334,0,0.8333333333333334,1.0,1.0,32.98064037549605,1,1.0,0.5190258251586375,4.0,1,1.0,0.8333333333333334,0.5,1.0,1.0,42.5,0.8333333333333334,9.0,1,32.98064037549605,1.0,1.0,-2.0,1.0,0.8333333333333334,1.0,1.0,1.0,42.5,1.0,0.3333333333333333,0.0,68.0,7.0,5.0,0.3333333333333333,1.0,36.1006728745047,16.0,1.0,0.0,1.0,32.98064037549605,1,-2.0,7.0,5.5,1.0,0.5,16.0,0.0,0.3333333333333333,1.0,3.0,1.0,1.0,0.5294328528952108,1.0,1,1,4,2007,7,5.5,7.0,training,1,-9.6946
200810260sfo,0.25,200,-3.0,0.42857142857142855,0,0.2857142857142857,64.0,0.5208333333333334,0.32608695652173914,0.32608695652173914,-0.2,0.5208333333333334,0.3333333333333333,12.0,0.25,0.3333333333333333,0.2,0.3333333333333333,-240,6.0,0.16666666666666666,0.16666666666666666,8.0,0.0,13.0,0.3043478260869565,15.1,9.88174034612325,0.4,-16.2,0.3333333333333333,16.0,0.3333333333333333,0.25,0.2,0.4130434782608696,0.5208333333333334,70.0,42.5,0.33333333333333337,1.0,-17.7,0.0,48.40844234243652,-15.9,48.40844234243652,3.0,-3.0,0.25,0.25,-25.0,8.0,-4.5,0.33333333333333337,-10.8,0.2857142857142857,0.3333333333333333,-12.5,3.2,0.0,13.0,0.25,0.9,0.3333333333333333,0.2,0,0.42857142857142855,0.4,0.3043478260869565,41.05436030261342,2,1.0,0.4,26.0,1,0.2857142857142857,0.2857142857142857,1.0,0.5208333333333334,0.2,41.5,0.4,28.0,1,41.05436030261342,0.4,0.3333333333333333,-3.0,26.0,0.4130434782608696,0.5208333333333334,0.5,0.25,41.5,0.3333333333333333,0.3043478260869565,0.0,64.0,7.0,-5.5,0.2857142857142857,0.3333333333333333,48.40844234243652,16.0,0.5,1.0,0.25,41.05436030261342,1,-3.0,7.0,-5.5,1.0,0.33333333333333337,16.0,0.0,0.2857142857142857,0.3333333333333333,20.0,0.3043478260869565,0.3333333333333333,0.31666666666666665,0.5208333333333334,-1,-1,8,2008,-21,5.5,-21.0,training,1,8.286785
201212300buf,0.5,155,0.0,0.4,0,0.4,28.0,0.48,0.4032258064516129,0.44680851063829785,11.6,0.41935483870967744,0.43333333333333335,27.0,0.5,0.5,0.2,0.43333333333333335,-175,6.0,0.4,0.4,8.0,0.42857142857142855,13.0,0.3191489361702128,-4.9,5.1041568164688,0.2,-11.4,0.43333333333333335,13.0,0.43333333333333335,0.42857142857142855,0.2,0.4148936170212766,0.48,53.0,41.0,0.0,1.0,-15.6,0.0,16.87850178942728,-5.5,16.87850178942728,18.0,0.0,0.42857142857142855,0.5,-15.9,17.0,-3.0,0.0,-20.1,0.4,0.43333333333333335,-14.4,2.7,0.5,13.0,0.5,-0.8,0.5,0.2,0,0.4,0.2,0.4032258064516129,5.1041568164688,1,1.0,0.38,30.0,1,0.4,0.4,0.0,0.41935483870967744,0.4,41.0,0.2,20.0,1,5.1041568164688,0.2,0.5,0.0,9.0,0.4032258064516129,0.48,0.4516129032258064,0.42857142857142855,41.0,0.43333333333333335,0.3548387096774194,0.0,15.0,7.0,-3.5,0.3333333333333333,0.5,16.87850178942728,13.0,0.54,1.0,0.42857142857142855,5.1041568164688,0,0.0,7.0,-3.5,1.0,0.0,13.0,0.0,0.3333333333333333,0.5,20.0,0.44680851063829785,0.5,0.3733333333333333,0.41935483870967744,1,1,17,2012,19,3.5,19.0,training,1,5.3037276
201511290nyj,0.25,180,1.0,0.5,0,0.5,45.0,0.4642857142857143,0.4615384615384616,0.5119047619047619,-12.7,0.4615384615384616,0.4444444444444444,5.0,0.25,0.5,0.2,0.4444444444444444,-210,6.0,0.4444444444444444,0.4,22.0,0.5,13.0,0.4047619047619048,6.3,16.083729271871785,0.4,8.2,0.4,13.0,0.4,0.6,0.1,0.5476190476190477,0.4761904761904762,44.0,43.5,0.6666666666666667,1.0,-5.2,0.0,24.064398535779482,-1.3,24.064398535779482,5.0,0.0,0.4,0.25,-7.7,12.0,-3.0,0.6,0.9,0.45,0.4444444444444444,9.2,-2.3,0.5,13.0,0.5,-2.3,0.5,0.2,0,0.4444444444444444,0.4,0.4230769230769231,16.083729271871785,1,1.0,0.6,14.0,1,0.3888888888888889,0.4444444444444444,1.0,0.4230769230769231,0.4,42.5,0.2,16.0,1,16.083729271871785,0.4,0.5,1.0,25.0,0.5,0.4642857142857143,0.4615384615384616,0.4,44.0,0.4,0.3461538461538461,0.0,45.0,7.0,-4.0,0.5,0.5,24.064398535779482,13.0,0.4761904761904762,1.0,0.4,16.083729271871785,0,0.0,7.0,-4.5,1.0,0.6,12.0,0.0,0.4444444444444444,0.5,21.0,0.4880952380952381,0.5,0.45,0.4230769230769231,1,1,12,2015,18,4.5,18.0,training,1,5.0032554
201101230pit,0.75,170,0.0,0.6470588235294118,1,0.6470588235294118,17.0,0.5471698113207547,0.5,0.5288461538461539,-18.5,0.5945945945945946,0.6111111111111112,1.0,0.75,0.75,0.8,0.6111111111111112,-200,6.0,0.7222222222222222,0.7222222222222222,16.0,0.75,19.0,0.7115384615384616,-7.8,5.952784110827903,0.8,40.0,0.6111111111111112,19.0,0.6111111111111112,0.625,0.8,0.5480769230769231,0.5471698113207547,44.0,38.5,0.0,0.0,14.9,0.0,0.0,17.9,0.0,10.0,0.0,0.625,0.75,18.7,20.0,-4.0,0.0,5.6,0.6470588235294118,0.6111111111111112,37.3,0.9,0.75,19.0,0.75,5.3,0.75,0.8,0,0.6470588235294118,0.8,0.5,8.904613327343466,3,1.0,0.5190258251586375,16.0,1,0.6470588235294118,0.6470588235294118,0.0,0.5945945945945946,0.8,38.0,0.8,5.0,2,8.904613327343466,0.8,0.75,0.0,6.0,0.5303030303030303,0.5471698113207547,0.6486486486486487,0.625,38.0,0.6111111111111112,0.6666666666666666,0.0,5.0,7.0,-4.0,0.7647058823529411,0.625,0.0,19.0,0.6226415094339622,1.0,0.625,8.904613327343466,1,0.0,8.0,-4.0,1.0,0.0,19.0,1.0,0.7647058823529411,0.625,5.0,0.5288461538461539,0.625,0.5294328528952108,0.5945945945945946,1,1,20,2010,5,4.0,5.0,training,1,6.4047236
