game_id,dataset,did_cover_sbr,did_win,final_margin,fold,home_field___h_consecutive_home,home_field___h_home__close_wr_last_4_games,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___h_home__open_wr_last_8_games,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_4_games,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_ytd,home_field___h_is_home,home_field___v_consecutive_visitor,home_field___v_is_home,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__open_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,home_field___v_visitor__pfr_wr_ytd,label,line___close_ou,line___h_close_line,line___h_ml,line___h_open_line,line___h_pfr_line,line___open_ou,line___pfr_ou,line___v_ml,matchup___h_wr_past_2_seasons,matchup___h_wr_past_3_seasons,matchup___h_wr_past_5_games,matchup___h_wr_ytd,matchup___is_same_conf,matchup___is_same_division,rankings___h__dave_or_wtddvoa,rankings___h__def_rank,rankings___h__defensedvoa,rankings___h__estim_winrate,rankings___h__off_rank,rankings___h__offensedvoa,rankings___h__s_t_dvoa,rankings___h__s_t_rank,rankings___h__totaldvoa,rankings___v__dave_or_wtddvoa,rankings___v__def_rank,rankings___v__defensedvoa,rankings___v__estim_winrate,rankings___v__off_rank,rankings___v__offensedvoa,rankings___v__s_t_dvoa,rankings___v__s_t_rank,rankings___v__totaldvoa,sbr_spread,season,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_open_wr_past_2_seasons,team_history___h_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,team_history___h_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_past_5_games,team_history___h_ovr_wr_ytd,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_5_games,team_history___h_pfr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_close_wr_past_5_games,team_history___v_close_wr_ytd,team_history___v_open_wr_past_2_seasons,team_history___v_open_wr_past_3_seasons,team_history___v_open_wr_past_5_games,team_history___v_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_2_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_5_games,team_history___v_pfr_wr_ytd,time_date___day_of_week,time_date___game_time_eastern,time_date___game_time_local,time_date___is_playoffs,time_date___is_sunday,time_date___is_superbowl,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_same_stadium_last_game,travel___h_travel_from_last_10_days,travel___h_travel_from_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_10_days,travel___h_tz_change_last_game,travel___v_body_clock_from_last_wk,travel___v_days_since_last_game,travel___v_dist_from_home,travel___v_home_body_time,travel___v_same_stadium_last_game,travel___v_travel_from_last_10_days,travel___v_travel_from_last_game,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph,week_id,score
201111130atl,training,-1,-1,-3,0.0,1,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.625,0.6666666666666666,0.6666666666666666,0.5,1.0,1,0.0,0.25,0.2,0.5555555555555556,0.25,0.2,0.5555555555555556,0.5,0.4,0.6666666666666666,0.25,0.2,0.5555555555555556,0,50.0,-1.0,-115,1.0,-1.0,51.5,50.0,-105,0.5,0.25,0.2,0.5,1.0,1.0,18.6,5.0,-8.2,0.7375,13.0,7.6,2.6,6.0,18.3,12.9,23.0,11.5,0.6333333333333333,3.0,25.7,-1.0,22.0,13.1,1.0,2011,0.6,0.6341463414634146,0.6,0.5,0.6,0.6341463414634146,0.6,0.5,0.72,0.6585365853658537,0.8,0.625,0.6,0.6341463414634146,0.6,0.5,0.4423076923076923,0.4777777777777778,0.4,0.5555555555555556,0.4807692307692308,0.5,0.4,0.5555555555555556,0.6538461538461539,0.7333333333333333,0.6,0.6666666666666666,0.4423076923076923,0.4777777777777778,0.4,0.5555555555555556,6.0,13.0,13.0,0.0,1.0,0.0,10.0,13.0,7.0,0,6.255570415299628,6.255570415299628,6.255570415299628,0.0,0.0,12.0,7.0,6.837996272373936,12.0,0,6.837996272373936,6.837996272373936,6.837996272373936,1.0,1.0,0.0,1,0,68.0,68.0,0.0,10,0.8002727
200810120nor,training,1,1,31,0.0,3,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.6666666666666666,0.6,1.0,1,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.25,1.0,1.0,0.5,1,47.0,-7.0,-300,-9.0,-7.0,47.5,47.5,250,0.5,0.5,0.5,0.5,0.0,0.0,7.5,22.0,9.6,0.6,10.0,11.2,8.4,2.0,9.9,-13.3,15.0,1.6,0.55,27.0,-12.3,7.6,3.0,-6.3,7.0,2008,0.42857142857142855,0.42857142857142855,0.6,0.6,0.42857142857142855,0.42857142857142855,0.6,0.6,0.42857142857142855,0.42857142857142855,0.4,0.4,0.42857142857142855,0.42857142857142855,0.6,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.25,0.25,0.2,0.25,0.4,0.4,0.4,0.5,6.0,13.0,12.0,0.0,1.0,0.0,6.0,12.0,6.0,1,0.0,0.0,0.0,0.0,0.0,10.0,14.0,33.053171905402685,10.0,0,0.0,33.053171905402685,3.205231072986023,0.0,2.0,0.0,1,0,68.0,68.0,0.0,6,0.43023157
201209240sea,training,-1,1,2,0.0,2,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,50.5,-3.0,-155,-7.0,3.5,49.0,45.5,135,0.5,0.5,0.0,0.5,1.0,0.0,-8.2,4.0,-20.7,0.5190258251586375,28.0,-20.1,11.9,2.0,12.4,25.6,5.0,-18.3,0.5294328528952108,16.0,2.6,9.8,5.0,30.7,3.0,2012,0.6388888888888888,0.5416666666666666,0.6,0.5,0.6666666666666666,0.5555555555555556,0.7,0.5,0.4444444444444444,0.4444444444444444,0.4,0.5,0.6388888888888888,0.5416666666666666,0.6,0.5,0.631578947368421,0.6410256410256411,0.6,0.5,0.631578947368421,0.6410256410256411,0.6,0.5,0.8421052631578947,0.7692307692307693,0.6,0.5,0.631578947368421,0.6410256410256411,0.6,0.5,0.0,21.0,18.0,0.0,0.0,0.0,3.0,18.0,8.0,1,0.0,0.0,0.0,0.0,0.0,20.0,11.0,34.40874984506847,20.0,0,0.0,34.40874984506847,9.070047732730316,0.0,-2.0,49.0,1,0,67.0,67.0,3.0,3,0.49895868
201511220crd,training,-1,1,3,0.0,1,0.5,0.5,0.6666666666666666,0.75,0.75,0.7777777777777778,0.75,0.75,0.7777777777777778,0.625,0.625,0.7222222222222222,1.0,1,0.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,1.0,1.0,0.8888888888888888,1.0,1.0,0.8333333333333334,1,48.0,-4.0,-215,-3.5,-4.5,47.0,48.5,185,0.5,0.5,0.5,0.5,0.0,0.0,27.0,6.0,-14.1,0.8111111111111111,3.0,16.4,-0.3,14.0,30.2,25.6,8.0,-5.6,0.8666666666666667,2.0,18.0,2.9,10.0,26.5,4.0,2015,0.6538461538461539,0.6547619047619048,0.6,0.6666666666666666,0.6923076923076923,0.6785714285714286,0.8,0.7777777777777778,0.6923076923076923,0.6666666666666666,0.8,0.7777777777777778,0.6730769230769231,0.6666666666666666,0.7,0.7222222222222222,0.6153846153846154,0.6162790697674418,0.7,0.8333333333333334,0.5769230769230769,0.6162790697674418,0.7,0.8333333333333334,0.7115384615384616,0.686046511627907,0.8,0.8888888888888888,0.6153846153846154,0.6162790697674418,0.7,0.8333333333333334,6.0,21.0,19.0,0.0,1.0,0.0,11.0,18.0,7.0,0,17.29991208359163,17.29991208359163,17.29991208359163,1.0,1.0,21.0,6.0,28.2995639277357,21.0,0,28.2995639277357,28.2995639277357,28.2995639277357,-2.0,-2.0,0.0,1,1,68.0,68.0,0.0,11,0.6897395
200712300cle,training,1,1,13,0.0,1,1.0,0.8571428571428571,0.7333333333333333,1.0,0.8571428571428571,0.7,1.0,0.8571428571428571,0.6,1.0,0.8571428571428571,0.7333333333333333,1.0,1,0.0,0.25,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.36666666666666653,0.25,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.36666666666666653,1,41.0,-11.5,-550,-13.5,-11.5,40.0,41.0,450,0.5,0.5,0.5,0.5,0.0,0.0,11.8,22.0,8.7,0.5190258251586375,10.0,7.8,5.7,4.0,4.8,-31.1,28.0,12.1,0.5294328528952108,32.0,-29.8,6.1,2.0,-35.8,11.5,2007,0.7333333333333333,0.7333333333333333,0.6,0.7333333333333333,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.7333333333333333,0.7333333333333333,0.6,0.7333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.36666666666666653,0.36666666666666653,0.6,0.36666666666666653,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.36666666666666653,0.36666666666666653,0.6,0.36666666666666653,6.0,13.0,13.0,0.0,1.0,0.0,17.0,13.0,7.0,0,3.7076221039501935,3.7076221039501935,3.7076221039501935,0.0,0.0,10.0,7.0,40.863041638366845,10.0,0,40.863041638366845,40.863041638366845,40.863041638366845,3.0,3.0,64.0,1,1,35.0,28.0,8.0,17,0.46723604
201311030cle,training,1,1,6,0.0,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.5,0.5,0.5,1.0,2,0.0,0.25,0.25,0.5,0.25,0.25,0.5714285714285714,0.25,0.25,0.42857142857142855,0.25,0.25,0.5,1,42.5,1.0,-104,3.0,1.0,40.0,41.5,-116,0.0,0.0,0.0,0.0,1.0,1.0,-9.7,23.0,3.5,0.3625,23.0,-11.4,5.1,6.0,-9.8,-8.4,10.0,-4.2,0.4857142857142857,25.0,-14.5,1.7,13.0,-8.6,1.0,2013,0.5208333333333334,0.525,0.6,0.5,0.5208333333333334,0.5125,0.6,0.5,0.3333333333333333,0.3,0.4,0.375,0.5208333333333334,0.525,0.6,0.5,0.5185185185185185,0.5222222222222223,0.5,0.5,0.5555555555555556,0.5444444444444444,0.6,0.5714285714285714,0.6296296296296297,0.6666666666666666,0.4,0.42857142857142855,0.5185185185185185,0.5222222222222223,0.5,0.5,6.0,16.0,16.0,0.0,1.0,0.0,9.0,15.0,7.0,0,13.018451979052664,13.018451979052664,13.018451979052664,1.0,1.0,16.0,14.0,5.544067420053612,16.0,0,0.0,1.989209829480024,0.192897588600156,0.0,0.0,54.0,1,1,46.0,46.0,9.0,9,0.22840646
201312150jax,training,-1,-1,-7,0.0,2,0.25,0.2,0.4166666666666667,0.25,0.2,0.4166666666666667,0.25,0.2,0.3333333333333333,0.25,0.2,0.4166666666666667,1.0,2,0.0,0.25,0.16666666666666666,0.4615384615384616,0.25,0.16666666666666666,0.4230769230769231,0.25,0.16666666666666666,0.3076923076923077,0.25,0.16666666666666666,0.4615384615384616,0,43.0,4.0,170,2.0,4.0,44.0,43.0,-200,0.0,0.0,0.6,0.5,1.0,0.0,-35.6,28.0,11.8,0.19230769230769232,32.0,-33.9,2.4,11.0,-43.2,-12.3,5.0,-11.8,0.4384615384615385,25.0,-13.3,-5.4,28.0,-6.9,4.0,2013,0.3965517241379311,0.4222222222222222,0.8,0.38461538461538464,0.4137931034482759,0.4,0.8,0.38461538461538464,0.20689655172413796,0.24444444444444444,0.8,0.3076923076923077,0.4137931034482759,0.43333333333333335,0.8,0.38461538461538464,0.4482758620689655,0.43333333333333335,0.2,0.4615384615384616,0.4310344827586207,0.4222222222222222,0.2,0.4230769230769231,0.3448275862068966,0.3555555555555556,0.2,0.3076923076923077,0.4482758620689655,0.43333333333333335,0.2,0.4615384615384616,6.0,13.0,13.0,0.0,1.0,0.0,15.0,13.0,10.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,12.772258581085017,13.0,0,2.502608110052396,2.502608110052396,2.502608110052396,0.0,0.0,0.0,1,1,60.0,60.0,20.0,15,0.5332208
200710210det,training,1,1,7,0.0,1,0.75,0.75,0.5,0.5,0.5,0.4,1.0,1.0,0.6,0.75,0.75,0.5,1.0,1,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,45.0,-2.5,-140,-2.0,-2.5,44.0,44.0,120,0.5,0.5,0.5,0.5,1.0,0.0,-19.9,24.0,9.3,0.54,21.0,-7.1,-4.4,22.0,-20.8,25.3,11.0,-7.5,0.7166666666666667,4.0,18.1,3.1,8.0,28.7,2.5,2007,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.7,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,6.0,13.0,13.0,0.0,1.0,0.0,7.0,13.0,14.0,0,0.0,7.070104566610028,0.6856019419562801,0.0,0.0,13.0,7.0,14.374400619218882,13.0,0,14.374400619218882,14.374400619218882,14.374400619218882,0.0,0.0,0.0,1,0,68.0,68.0,0.0,7,0.432291
200809280tam,training,1,1,9,0.0,1,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1,43.0,-2.0,-135,-2.5,-2.0,42.0,43.0,115,0.5,0.5,0.5,0.5,1.0,0.0,17.4,9.0,-11.2,0.5190258251586375,18.0,1.9,1.3,17.0,14.4,33.6,13.0,-4.4,0.5294328528952108,8.0,18.9,6.6,4.0,29.9,2.0,2008,0.55,0.55,0.4,0.6666666666666666,0.525,0.525,0.4,0.6666666666666666,0.55,0.55,0.4,0.6666666666666666,0.55,0.55,0.4,0.6666666666666666,0.7380952380952381,0.7380952380952381,0.6,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.6,0.6666666666666666,0.7619047619047619,0.7619047619047619,0.6,0.6666666666666666,0.7380952380952381,0.7380952380952381,0.6,0.6666666666666666,6.0,13.0,13.0,0.0,1.0,0.0,4.0,12.0,7.0,0,14.797993168595527,14.797993168595527,14.797993168595527,1.0,1.0,12.0,7.0,17.435463611435747,12.0,0,17.435463611435747,17.435463611435747,17.435463611435747,1.0,1.0,58.0,1,1,81.0,81.0,5.0,4,0.6928259
200812080car,training,1,1,15,0.0,1,0.5,0.5833333333333334,0.5416666666666666,0.5,0.5833333333333334,0.5416666666666666,1.0,1.0,0.75,0.5,0.5833333333333334,0.5416666666666666,1.0,1,0.0,0.5,0.5,0.5833333333333334,0.375,0.4166666666666667,0.5416666666666666,0.5,0.5,0.75,0.5,0.5,0.5833333333333334,1,40.0,-3.0,-175,-3.0,-3.0,38.0,38.5,155,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,16.1,8.0,-4.4,0.6166666666666667,13.0,10.2,1.6,11.0,16.2,21.0,3.0,-20.0,0.6333333333333333,22.0,-1.6,1.5,12.0,19.9,3.0,2008,0.5178571428571429,0.5178571428571429,0.4,0.5416666666666666,0.5178571428571429,0.5178571428571429,0.4,0.5416666666666666,0.5714285714285714,0.5714285714285714,0.8,0.75,0.5178571428571429,0.5178571428571429,0.4,0.5416666666666666,0.5517241379310345,0.5517241379310345,0.4,0.5833333333333334,0.5172413793103449,0.5172413793103449,0.4,0.5416666666666666,0.6206896551724138,0.6206896551724138,0.8,0.75,0.5517241379310345,0.5517241379310345,0.4,0.5833333333333334,0.0,21.0,21.0,0.0,0.0,0.0,14.0,20.0,8.0,0,11.747852502785339,11.747852502785339,8.41770445256449,1.0,1.0,21.0,8.0,7.435510426493937,21.0,0,7.435510426493937,7.435510426493937,5.327776222024241,0.0,0.0,31.0,1,1,38.0,38.0,4.0,14,0.5966871
