,label,Score
0,Won,0.92726755
1,Won,0.35506302
2,Won,0.9525950999999999
3,Lost,0.65030307
4,Won,0.77575873
5,Lost,0.35398620000000003
6,Won,0.32156113666666664
7,Lost,0.271705255
8,Won,0.44657206666666666
9,Lost,0.18527118133333334
10,Won,0.61471198
11,Lost,0.5979682175
12,Lost,0.3482425933333333
13,Won,0.409047302
14,Lost,0.52571791
15,Won,0.42708641666666664
16,Won,0.2176709
17,Won,0.74574038
18,Won,0.867484242
19,Lost,0.31230992
20,Won,0.50867447
21,Lost,0.16687282
22,Lost,0.40154573000000005
23,Won,0.6878650399999999
24,Won,0.7273597500000001
25,Lost,0.9185324
26,Won,0.7336427
27,Won,0.5646750200000001
28,Lost,0.66187338
29,Won,0.7730593533333333
30,Won,0.5882745933333333
31,Won,0.42358410666666674
32,Won,0.8400241
33,Won,0.6578870666666666
34,Won,0.8372746499999999
35,Won,0.7964463799999999
36,Lost,0.66153355
37,Won,0.8216515866666668
38,Won,0.7767564
39,Lost,0.66111102
41,Won,0.8805207
42,Won,0.9534260566666667
43,Won,0.6582142
44,Won,0.45911430200000003
45,Won,0.58838594
46,Won,0.865280745
47,Won,0.8211649333333334
48,Lost,0.41766496
49,Won,1.0500614000000001
50,Won,0.916064
51,Lost,0.60111046
52,Won,0.8441622
53,Won,0.6684774466666666
54,Lost,0.58170277
55,Won,0.6862402433333332
56,Lost,0.41150890000000007
57,Won,0.6855395333333334
58,Lost,0.42401408
59,Won,0.58411358
60,Lost,0.264974095
61,Lost,0.48589367
62,Lost,0.22480548666666667
63,Lost,0.14406548233333333
64,Won,0.40346222499999995
65,Won,0.709522035
66,Won,0.80663626
67,Lost,1.0003345000000001
68,Won,0.513782675
69,Lost,0.8803550150000001
70,Won,0.9789584466666668
71,Lost,0.73177313
72,Won,0.77774836
73,Won,0.8787782
74,Won,0.6189631200000001
75,Lost,0.23631594999999997
76,Won,0.8771216166666665
77,Won,0.6997452
78,Lost,0.45607354
79,Won,0.5323268
80,Won,0.5793340999999999
81,Won,0.31569278
82,Won,0.4336697233333333
83,Lost,0.4580411
84,Won,0.6840705866666666
85,Won,0.7381414000000001
86,Won,0.39899095
87,Won,0.8625805950000001
88,Won,0.583113
89,Won,0.74791332
91,Won,0.6109792
92,Lost,0.6697803233333334
93,Won,0.44230741500000004
94,Lost,0.73161024
95,Lost,0.7596487999999999
96,Won,0.7221672333333333
97,Lost,0.632208345
98,Won,0.9418363000000001
100,Lost,0.6930654
101,Won,0.83953631
102,Lost,0.5365365725000001
103,Won,0.44877291999999996
104,Won,0.5535875
105,Won,0.8790740800000001
106,Won,0.7333482766666667
107,Won,0.490993254
108,Lost,0.341150255
109,Won,0.68470045
110,Won,0.66831887
111,Won,1.1006596000000002
112,Lost,0.7726267
113,Won,0.8241666350000001
114,Won,0.62884147
115,Won,0.28451622
116,Lost,0.335115392
117,Lost,0.30203146000000003
119,Won,0.20423722
120,Lost,0.7016536833333333
121,Won,0.585856535
122,Lost,0.769147766
123,Lost,0.427249185
124,Won,0.382891335
125,Lost,0.8340460999999999
126,Won,0.8105476533333333
127,Lost,0.31584971666666667
128,Won,0.9104771700000001
129,Won,0.73792706
130,Lost,0.7741958000000001
131,Won,0.279429768
132,Won,0.5730386233333333
133,Lost,0.50944568
134,Won,0.728453298
135,Lost,0.8027631
136,Lost,0.5085047433333333
137,Lost,0.15143238
138,Won,0.38230187
139,Won,0.7724953075000001
140,Won,0.761474265
141,Won,0.586847305
142,Won,0.8945251000000001
143,Lost,0.917035585
144,Won,0.6498639666666667
145,Won,0.7801826
146,Won,0.444256275
147,Won,0.9568921666666669
148,Won,0.9033986199999999
149,Lost,0.25892902149999997
150,Won,0.4910186733333333
151,Won,0.2737759775
152,Lost,0.45816745333333336
153,Won,0.8802550833333335
154,Lost,0.7706996325
156,Lost,0.44719972500000005
157,Won,0.24719247000000003
158,Won,0.17697465
159,Lost,0.296704205
160,Lost,0.15564057333333334
161,Lost,0.431856335
162,Lost,0.373206765
163,Won,0.37790435666666666
164,Lost,0.405532235
165,Won,0.20069035999999998
166,Lost,0.08570831925
167,Won,0.15726255
168,Won,0.42313346
169,Lost,0.53529375
170,Lost,0.422462465
171,Lost,0.3679578366666667
172,Won,0.50514785
173,Won,0.7824449900000001
174,Won,0.6599608466666668
175,Won,0.8468547
176,Won,0.8676385325
177,Won,0.9081515333333333
178,Won,0.844528925
179,Won,0.80955154
180,Won,0.76183045
181,Lost,0.65994112
182,Won,0.44236939000000003
183,Won,0.531201
184,Lost,0.490188875
185,Lost,0.5822109999999999
186,Won,0.7352033
187,Won,0.74459016
189,Won,0.69260323
190,Lost,0.7010671
191,Lost,0.51135585
192,Won,0.8165958
193,Lost,0.94472986
194,Won,0.751673585
195,Won,0.33658111
196,Won,0.8543274
197,Won,0.6012858133333334
198,Lost,0.48792125750000004
199,Lost,0.71967825
200,Lost,0.43873265
201,Lost,0.5229812
202,Won,0.31927094
203,Won,0.6051470999999999
204,Won,0.7660416375000001
