,accuracy
1,0.7333333333333333
2,0.7353760445682451
3,0.7188679245283018
4,0.7144906743185079
5,0.6964705882352941
6,0.6809571286141576
7,0.6704152249134948
8,0.6592818945760123
9,0.6409028727770177
10,0.6241486068111455
11,0.616647791619479
12,0.5986358866736621
13,0.5919172005914244
14,0.5794172932330827
15,0.5735093309057806
