elapsed,name,time
0.0,start,139.848799855
0.0024091729999895506,initialized and loaded JSON file(s),139.851209028
0.14150455199998646,loaded and validated,139.99271358
0.40647703100000854,generated or fetched CV sets,140.399190611
14.214479643999994,trained and scored,154.613670255
